panel,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat
odor,3mtp @ -5,va @ -4,t2h @ -6,ms @ -3,a-terp @ -3,geos @ -5,e3hb @ -6,mhex @ -7,ma @ -7,ea @ -8,2-but @ -6,2h @ -6,ga @ -4,HCl @ -1,carene @ -3,farn @ -2,4h-ol @ -6,"2,3-b @ -6",p-cre @ -3,aphe @ -5,aphe @ -4,1-6ol @ -6,paa @ -5,fench @ -5,CO2 @ 0,elac @ -7,2h @ -3,IaA @ -3,pa @ -3,2-but @ -3,eb @ -3,ep @ -3,aa @ -3,va @ -3,B-cit @ -3,Lin @ -3,6al @ -3,t2h @ -3,1-8ol @ -3,1-5ol @ -3,1-6ol @ -3,benz @ -3,ms @ -3
glomerulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA2,50.69910793070904,13.212533660209314,27.35441611169892,42.63378614047159,23.708989306391636,21.24754473781751,32.865493267129445,27.663648203692777,22.236602578190784,28.712696755440724,15.560736535128346,24.469305674235233,32.65310363418434,5.582798134659066,16.079966474585827,44.00784910920643,18.636169747648708,63.8610508814247,-10.187094144748057,11.9894728907893,13.742994589341949,17.07970603210626,17.506827694098135,24.44647150063032,24.01529088325052,113.50627813283525,42.57000104899943,42.328701778389636,47.27114505644987,84.6207322339615,63.06708686612909,75.02992794971468,19.514034038113834,20.937460592567728,28.99555761749892,43.72294238207846,35.98774240858394,65.03255921384647,20.368885250602816,55.21802584321702,63.39709143290626,23.725514750576128,39.92439687068659
VA3,13.40286077190913,12.244226447874206,13.825589291840526,14.676937995877486,5.379616734794339,8.934305576946569,10.75428524729696,8.357496119278684,12.961941236954216,9.419352822069866,11.631641645394913,12.433018394074258,8.000829809817734,13.377378809322108,9.945569398149116,11.288078540116784,11.70981363004421,14.109407276977763,1.6745344310691717,21.56161118595463,29.459106347386285,15.885260186097783,27.88562276814769,10.473314781657468,20.11209643679231,15.807765401346234,28.9852865971447,10.742377306523762,17.155591290054524,8.535284795015146,11.079108167863088,7.619439211665496,10.73993967293917,10.806161330423052,2.51545181853228,5.500201656227568,32.5560163029855,29.598054748577308,4.077818405190248,33.89732015472812,47.2746779384821,43.80277744052785,11.399727695325234
VA4,5.203617660459345,6.806989017364335,4.20041830381723,6.511370866410816,7.159091531775009,4.2711593806909,3.745775127262664,6.247173300050357,6.062796735549286,5.820507426853863,5.767028779662443,4.91036799663987,4.391448449984898,8.523536148792807,4.936524135868999,6.86189359917778,6.294047738538762,8.151332352372924,2.8185512216459525,9.677632952840781,6.455797033547533,4.950022919848627,2.110754202432812,3.4572095133152687,9.641852283865251,3.7022515082388177,60.70350373314594,43.83767051385281,64.16041073650995,6.622685892194288,8.257193232073353,12.312581018118433,9.391061517804,6.73463976243074,3.531753649491071,4.923117382617874,12.984792611081401,8.929270356191305,6.273894367088446,3.530395655449763,25.472450829580268,22.207822261346553,3.424307942347102
VA5,1.6228690303864761,2.282890842404899,5.332747130147471,16.962208096484858,2.782738469958679,1.8561625489910143,2.5559547982747355,4.359345486249193,1.4916098789682202,2.842334516312565,2.9470742538775223,1.9620298181685598,2.7190110298869357,4.09387982461756,0.871389851448214,3.784546816993364,2.6222063687777606,2.7052441282218567,45.81684660145946,6.379457472623385,4.611155831377026,6.20996382395935,5.518328280362259,2.393834015790643,3.486827630954903,5.183323918454574,19.072825167749926,9.759629699603224,18.987712772414792,5.128885159951411,6.538637176364882,5.301799402092162,7.618781675763793,11.576300714538604,0.6731579117455998,1.5960655813296925,10.127019209497503,7.150957830740417,1.822351568198578,8.479434122647882,15.585420913033314,51.75155796132902,11.510098043589194
VA6,0.0173353233390843,-2.42852510640559,-2.0935341501133142,-2.214819954736533,12.079187289592685,8.733915244781013,2.074064932485346,6.478871458666755,10.459349558825583,1.6520253965137277,9.64767796089875,-2.7220513976463567,90.20358566071144,5.060484129638901,3.103744339723487,19.705082388971434,5.8578681179970555,10.70361359791364,-29.254113465476053,9.189849049341479,5.928393850810885,7.187207187447013,-5.9170331099419515,3.4733476642974495,-5.10158124103173,0.7154274649393907,-2.641954016572496,1.337206478141096,1.205800044868869,-0.43754287052232577,3.283948088198105,20.176905246177704,27.20212354620543,28.355541499729835,16.829861925526746,21.748752063141307,3.409629246476955,2.061155537486984,15.024598727544259,9.3882409049916,5.820084513708426,12.035652335568912,11.652672999308319
VA7l,8.937538160572652,10.846316829588,6.4242591854045505,53.71797870759273,14.584186063055446,1.9081987987301245,8.736337283600704,17.014190198695605,13.971325825800434,9.382101570014102,4.7068600539961,3.3802518836125874,12.38703470804912,18.03450848386768,6.063462196756181,6.155052257378062,5.677117013405556,18.872164060952468,88.90281380719925,13.603722154517367,5.46513547724636,19.935610373040184,23.42785923751526,11.251862268746015,-0.03498750365369988,12.622565605044349,24.971340794326494,5.085033456302366,22.72291711647416,13.924329108189134,14.575288973505764,11.307957376974132,22.971200302080668,21.9339628745589,1.4547326775041374,4.7778950558513555,45.99390385128512,34.64759801564109,4.763956097126558,34.52384021183159,52.728967502452214,84.20943489437246,38.248431563596405
VA7m,18.004734028545627,14.75907944344566,18.353261122200315,97.25333899242221,9.546468870203755,10.971162896456143,18.551925337361997,20.932247172858965,18.87170128533506,18.990164867391062,17.871846250851306,14.108253491002639,14.252073691612063,27.58000867071147,18.58941748693051,16.770842596290674,17.317935374101793,24.319227369411223,74.7595515266055,8.902474155041892,-0.4135057459646383,22.38403880516074,16.798234335887965,15.486042053198226,7.902104656798049,28.694930803316133,14.916339502983837,21.447424850870405,28.297354260339368,13.956597484559138,15.857138775381774,21.747494764656626,26.205693886991217,26.159531987969704,0.16658587273893527,-22.33514407275238,17.22367775855907,17.568389520373987,8.379288636081345,10.818333015118665,25.421060429440917,98.91553232696778,79.29007824941394
VC1,9.284814979622029,6.216434001398675,6.843848593857478,41.858961416527286,27.36041219872194,9.071133737536083,7.075676008538153,8.188647424533153,7.571475939260811,6.356352675308873,10.7976164888023,6.396606139259643,8.326007167622018,17.4759433751925,45.95671287533907,8.316186142681333,9.960886804705638,12.211850341623865,113.62161458051862,18.734936833380967,49.264011076975535,-0.28337454156503816,7.011042802148826,71.93989836305221,6.750901670148798,6.814981554427867,11.488407691115535,29.937600767562813,15.388612129234847,30.92427852979211,36.57516816540678,48.133069098195975,9.666132909736957,11.910083082749642,21.60557030339018,13.006459151635852,15.687790924192187,28.616102730228494,9.764023241336016,32.70251623932405,27.47608638427761,99.18509507926524,22.383271967276887
VC2,5.576414186132428,11.116804049455157,6.461626940037433,20.18607863055268,6.193350281427969,6.0316840057198435,5.095435423883945,5.508831636373161,6.615633967237356,5.9567333683921415,4.064772844793149,1.8278890425887622,9.100588012657571,14.664703183202542,9.345027251907231,5.652463282333347,5.879624596786168,8.430189766164117,117.15972542400749,11.883407006843823,1.0804305702698118,8.142948249797135,5.93097710377345,6.612734464163547,11.934680398100992,6.653777903870607,24.838846645414772,12.569147552375862,13.460430439977907,23.824140773561155,23.17296154035903,28.55661199743216,24.742581995496057,19.212195099206077,4.537900426179424,4.622309042972938,19.70461556723731,11.692399459831234,4.922634808490716,33.8182564670277,40.38279447456589,12.667342123675045,8.738386773259563
VC3,50.10425049875893,8.205968836749278,13.801013390482083,11.649603821876175,12.81417263598866,16.97770833534109,11.319348386070239,13.158492492615785,13.183685382661073,9.520609537466367,17.004270946862203,12.091985325057204,7.9994195421589085,10.57069047131742,16.261205563337615,11.046435171562004,12.373896249460508,11.860605044255864,10.462370598506427,15.021779239598406,12.190354100939954,87.93454181370286,8.995047702495595,16.457008434207197,11.25434331892589,11.794557541123481,36.242609164872164,12.360193615472317,54.348399979504464,1.8851640077478662,25.138960795343557,16.860494777766203,7.874128701086922,15.313551456657077,2.651596371493178,8.991568912388292,46.51934209314393,63.08528804180738,83.59610012853437,71.7212661571372,32.274794735167504,13.632977097241856,10.87591562241012
