date_imaged,fly_num,thorimage_name,cell_mask_coord,metric,trial_row,trial_col,Fc,F,Fneu,spks,Fc_smooth,Fc_zscore,Fc_zscore_smoothed,Fc_normed,Fc_normed_smoothed,title_str,abbrev_row,conc_row,abbrev_col,conc_col
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,B-cit @ -3.0,0.4211615231458552,0.40036931720635255,0.12407295177920075,0.5007158853032311,0.4186247731093711,0.4145103053850896,0.4107813948391111,0.4145089749522421,0.4107804127655616,2022-10-10/2/megamat0,B-cit,-3.0,B-cit,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,IaA @ -3.0,0.9292132564026575,0.854054519107652,0.2071396157964419,0.91172492516803,0.9291624718607364,0.9214728702795816,0.9212206087205619,0.921014487156915,0.920798105605756,2022-10-10/2/megamat0,B-cit,-3.0,IaA,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,Lin @ -3.0,0.6644216569345311,0.6104183510833496,0.1745965209913268,0.6879387061399242,0.6633284670544152,0.6988465546020117,0.6982099243132287,0.6969003452346465,0.6962551152439633,2022-10-10/2/megamat0,B-cit,-3.0,Lin,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,aa @ -3.0,0.8104780228792176,0.741706699362171,0.18655604409330387,0.8349248729138176,0.8107944461867056,0.8093063164965095,0.808900226035668,0.8065534915462024,0.8061316449808243,2022-10-10/2/megamat0,B-cit,-3.0,aa,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,benz @ -3.0,0.9719940733324665,0.9154134325492796,0.2996381929727463,0.9414606253403908,0.9707205956232077,0.9390135978920884,0.9383422357033615,0.9386244293217304,0.9379528660883155,2022-10-10/2/megamat0,B-cit,-3.0,benz,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,eb @ -3.0,0.9123799603930863,0.8444941839779303,0.21923572312415948,0.8922080639156077,0.9126422716437376,0.8968622166182231,0.8968904210384504,0.895627012107902,0.8956563504486612,2022-10-10/2/megamat0,B-cit,-3.0,eb,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,ep @ -3.0,0.8868213527138225,0.8120725505409057,0.191057407306216,0.83031897618889,0.8865839725330397,0.8427555226467202,0.842693488323103,0.8424397313534714,0.8423749990281338,2022-10-10/2/megamat0,B-cit,-3.0,ep,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,ms @ -3.0,0.8668475361528709,0.8080178358664263,0.21912511608813517,0.8589509451403288,0.8670867784093194,0.8305097627917402,0.8311371502222467,0.8291511928150429,0.8297840215930546,2022-10-10/2/megamat0,B-cit,-3.0,ms,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,pa @ -3.0,0.9606538730540317,0.8895695311796025,0.27898417485748817,0.9452609108053464,0.9608108664153485,0.9595976618270345,0.9604700408686381,0.9592899495323357,0.9601641175113185,2022-10-10/2/megamat0,B-cit,-3.0,pa,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,t2h @ -3.0,0.8795628988853171,0.8221236251971143,0.2456477894588953,0.900761356385331,0.8783724088268596,0.9048793595196489,0.9035959246378058,0.9043364783891084,0.9030562691718893,2022-10-10/2/megamat0,B-cit,-3.0,t2h,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,va @ -3.0,0.9073092993309524,0.8555967910418752,0.26680071996037913,0.9309369725689547,0.9076857248065203,0.8870631562399588,0.8870689809477988,0.8866903023125039,0.8866992032507768,2022-10-10/2/megamat0,B-cit,-3.0,va,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,1-5ol @ -3.0,0.9658024365280168,0.8998997702247628,0.23576088825631425,0.9416015685393039,0.9653703128924368,0.965252368675734,0.9648887678580075,0.964987919557157,0.9646303797950723,2022-10-10/2/megamat0,IaA,-3.0,1-5ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,1-6ol @ -3.0,0.9549719790263621,0.8919490012265682,0.22736317189789634,0.9376135286732684,0.9551720165814319,0.948726185618858,0.9487695946074608,0.947808649043362,0.9478634150190077,2022-10-10/2/megamat0,IaA,-3.0,1-6ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,1-8ol @ -3.0,0.9450964898078245,0.8762678388067222,0.20727658471582933,0.9268853577510954,0.9453174401473571,0.9508247811793002,0.9507858960851004,0.9499618159065145,0.9499192525544934,2022-10-10/2/megamat0,IaA,-3.0,1-8ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,2-but @ -3.0,0.9561689144605184,0.8566113225042397,0.14403082515289942,0.9420177959766334,0.9560357519199739,0.9503162034671848,0.9497423202062064,0.949641397456294,0.9490769704680369,2022-10-10/2/megamat0,IaA,-3.0,2-but,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,2h @ -3.0,0.6335350104755426,0.5812940200621317,0.14714485039181163,0.6896746943092439,0.6338947967836348,0.678862722267912,0.6790162846460049,0.6750545179722582,0.6752057779182175,2022-10-10/2/megamat0,IaA,-3.0,2h,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,6al @ -3.0,1.0036864559237555,0.9376373900619556,0.2811787031607527,0.9821228636726114,1.0038354019010471,0.9958284181006801,0.9961115692611684,0.995840234029809,0.9961152176173685,2022-10-10/2/megamat0,IaA,-3.0,6al,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,B-cit @ -3.0,0.9292132564026575,0.8540545191076521,0.2071396157964419,0.9117249251680298,0.9291624718607365,0.9214728702795816,0.9212206087205621,0.921014487156915,0.920798105605756,2022-10-10/2/megamat0,IaA,-3.0,B-cit,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,IaA @ -3.0,0.13662844329459187,0.12516802107753597,0.03712553311121699,0.15077315500076197,0.13626466181608773,0.17397873922353044,0.17266854145102253,0.17324254850507412,0.17197355283447166,2022-10-10/2/megamat0,IaA,-3.0,IaA,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,Lin @ -3.0,0.7525573843695145,0.6756787602111122,0.12574386185587652,0.7179534543412179,0.7523684639454672,0.7836667454431393,0.7830907447126251,0.7817403539022416,0.7811799769129409,2022-10-10/2/megamat0,IaA,-3.0,Lin,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,aa @ -3.0,0.9985267895539442,0.9093251120600101,0.2056147395553969,0.9647647284779597,0.9988460145792174,0.9824743218031442,0.9831477152943067,0.9815342868215436,0.9822138583215523,2022-10-10/2/megamat0,IaA,-3.0,aa,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,benz @ -3.0,0.9027202206786199,0.84598520243178,0.2619347162255479,0.8946535222977173,0.9024977917210953,0.9095698444328776,0.9093807307078432,0.9084509401353742,0.9082646765357166,2022-10-10/2/megamat0,IaA,-3.0,benz,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,eb @ -3.0,0.8469019788266547,0.7705714237135317,0.16136529486161016,0.8478377247512117,0.8471628476165118,0.8433292983799241,0.8433529426888922,0.8391827812682189,0.8392304066585015,2022-10-10/2/megamat0,IaA,-3.0,eb,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,ep @ -3.0,0.8840971374848516,0.7937353422888314,0.12234836440129726,0.8925604145014421,0.8844588355671061,0.8661447410201789,0.8663642003614587,0.8648393672834491,0.8650619580033826,2022-10-10/2/megamat0,IaA,-3.0,ep,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,ms @ -3.0,0.9303321581234552,0.8644617920356537,0.2117782016432331,0.9366887436575304,0.930527266628616,0.888422175932194,0.8891681112041776,0.886652729433322,0.887436526391923,2022-10-10/2/megamat0,IaA,-3.0,ms,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,pa @ -3.0,0.32101851706263634,0.296352171196024,0.08736419872349577,0.3444205049669958,0.3206931097135966,0.42086536789929796,0.4201556118263306,0.4152436096574721,0.41457177264047834,2022-10-10/2/megamat0,IaA,-3.0,pa,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,t2h @ -3.0,0.9751896047079734,0.9038667853920904,0.21315707450387095,0.9501277419902137,0.9751905703175388,0.9952876413429428,0.9948747810087757,0.9949921953400646,0.99457426511598,2022-10-10/2/megamat0,IaA,-3.0,t2h,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,va @ -3.0,0.9829654483425411,0.9180531911285816,0.2167720464742247,0.9728628135092229,0.9833368383323895,0.9847818874982237,0.9852701140001581,0.9844324455258113,0.9849138361883054,2022-10-10/2/megamat0,IaA,-3.0,va,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,1-5ol @ -3.0,0.918303877844536,0.8465989515896643,0.24460988006351425,0.915277158114282,0.9181615365121717,0.9359461632563784,0.9357765140035448,0.935151068706416,0.9349846216492652,2022-10-10/2/megamat0,Lin,-3.0,1-5ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,1-6ol @ -3.0,0.9267108798411273,0.8556063408992016,0.24825447174635265,0.941662795402498,0.9267827278412479,0.920494184934639,0.9200482905434423,0.9194075533549929,0.918968384987893,2022-10-10/2/megamat0,Lin,-3.0,1-6ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,1-8ol @ -3.0,0.7411870721306746,0.6825657394906468,0.22204443573584515,0.7766015068812844,0.7412927067562635,0.7706811920088138,0.7705267714204223,0.7673227837024564,0.7671638586749674,2022-10-10/2/megamat0,Lin,-3.0,1-8ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,2-but @ -3.0,0.8014303201449363,0.7128507669737494,0.1639588756614213,0.7619162320641248,0.8011546343302559,0.7973916587956038,0.797116005694581,0.7951771315952155,0.7949096142379912,2022-10-10/2/megamat0,Lin,-3.0,2-but,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,2h @ -3.0,0.7510913976441829,0.6726076050471687,0.15250300183786844,0.7542783011946972,0.751089732579495,0.7502414742821536,0.7496502301483694,0.7479691466778761,0.7473848363290937,2022-10-10/2/megamat0,Lin,-3.0,2h,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,6al @ -3.0,0.9283107906364118,0.8572460458515905,0.2449881563857067,0.8978894824873606,0.9288157046374279,0.9480531778899773,0.9486771454834622,0.9472814855189104,0.9479055680018313,2022-10-10/2/megamat0,Lin,-3.0,6al,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,B-cit @ -3.0,0.6644216569345311,0.6104183510833496,0.17459652099132678,0.6879387061399244,0.6633284670544152,0.6988465546020117,0.6982099243132287,0.6969003452346465,0.6962551152439633,2022-10-10/2/megamat0,Lin,-3.0,B-cit,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,IaA @ -3.0,0.7525573843695146,0.6756787602111123,0.12574386185587652,0.7179534543412179,0.7523684639454673,0.7836667454431393,0.7830907447126252,0.7817403539022415,0.7811799769129409,2022-10-10/2/megamat0,Lin,-3.0,IaA,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,Lin @ -3.0,0.208980980855163,0.18406589161508094,0.04576093551590421,0.23789310422549528,0.20693975533952338,0.21725832957538507,0.21513598749414933,0.21508177390635816,0.2129499161084141,2022-10-10/2/megamat0,Lin,-3.0,Lin,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,aa @ -3.0,0.7865448989621318,0.7078592047222385,0.22386899692631396,0.7795888511839879,0.7868927297424422,0.8115170069993378,0.8118897321319813,0.8070352806254285,0.8074470407590741,2022-10-10/2/megamat0,Lin,-3.0,aa,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,benz @ -3.0,0.8845527487366803,0.819702055737755,0.26536411331560594,0.8472161177991233,0.8840065679607736,0.8973160838145267,0.8963746933922513,0.8960057569189153,0.8950519779926025,2022-10-10/2/megamat0,Lin,-3.0,benz,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,eb @ -3.0,0.891994752902343,0.8080075876167627,0.20674212194125194,0.8955622886047981,0.8925138640803583,0.9018944900394954,0.9026024759639972,0.8988775077083722,0.8995903260127203,2022-10-10/2/megamat0,Lin,-3.0,eb,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,ep @ -3.0,0.864058010525139,0.7706401431987118,0.1595970343476714,0.8492050466000869,0.8643333628943549,0.8734062967223889,0.8735027807177915,0.8721650026943839,0.8722580536704836,2022-10-10/2/megamat0,Lin,-3.0,ep,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,ms @ -3.0,0.8769795308669773,0.7960828807824124,0.17794043437925144,0.8505952909943,0.8777594751375282,0.8249081162080021,0.8256558559252739,0.8218473768633712,0.822615576182866,2022-10-10/2/megamat0,Lin,-3.0,ms,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,pa @ -3.0,0.8820166314297431,0.7991581150461619,0.17915440012802925,0.8533610200339999,0.8820306635527726,0.8827890874955735,0.8828463811433281,0.8810760955024681,0.8811437642941291,2022-10-10/2/megamat0,Lin,-3.0,pa,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,t2h @ -3.0,0.8794405715212044,0.8057447161651496,0.22179099528044446,0.8739759305741356,0.8796797307826583,0.9004616070100432,0.9002470213462546,0.898971886026303,0.8987608120100157,2022-10-10/2/megamat0,Lin,-3.0,t2h,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,Lin @ -3.0,va @ -3.0,0.8463760731358733,0.7923718405200577,0.25432610554024454,0.8465068339953246,0.8462960807868077,0.8784253621427112,0.8784983770686509,0.8771749653746203,0.8772561070610415,2022-10-10/2/megamat0,Lin,-3.0,va,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,1-5ol @ -3.0,0.9223745460672572,0.8560417420479561,0.24597791411995004,0.8606099355900354,0.9221661832735707,0.9674198311225156,0.9673858419228615,0.966009479454147,0.96598011351041,2022-10-10/2/megamat0,aa,-3.0,1-5ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,1-6ol @ -3.0,0.9428014171295901,0.8793597064652962,0.25450475546224105,0.8921913104629987,0.9421872535727669,0.9790808439507354,0.978529816773051,0.9778180314118285,0.9772587651692288,2022-10-10/2/megamat0,aa,-3.0,1-6ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,1-8ol @ -3.0,0.9053683720006931,0.8359168331446054,0.23948404860984696,0.8592881617246717,0.9051458740798718,0.9397552422953098,0.9397222002250941,0.9373374558846196,0.9373165955048169,2022-10-10/2/megamat0,aa,-3.0,1-8ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,2-but @ -3.0,0.8734318105930259,0.7855091992506682,0.15815691004737456,0.8442878263212462,0.8734790145531701,0.8761766692291806,0.8761419631555856,0.8731127616969258,0.8730795627745197,2022-10-10/2/megamat0,aa,-3.0,2-but,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,2h @ -3.0,0.7587831101008184,0.7038572261169579,0.31996146644055223,0.7416545830972457,0.7584304675371292,0.8233533145123917,0.8229203436373526,0.820039635832653,0.8196060716612953,2022-10-10/2/megamat0,aa,-3.0,2h,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,6al @ -3.0,0.7775943970921044,0.7311760988448195,0.2775540031576767,0.7665274721627764,0.777993628566464,0.8346255993497912,0.834913244555142,0.8318519529907101,0.8321618830975908,2022-10-10/2/megamat0,aa,-3.0,6al,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,B-cit @ -3.0,0.8104780228792176,0.741706699362171,0.18655604409330387,0.8349248729138177,0.8107944461867056,0.8093063164965095,0.808900226035668,0.8065534915462024,0.8061316449808242,2022-10-10/2/megamat0,aa,-3.0,B-cit,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,IaA @ -3.0,0.9985267895539442,0.9093251120600103,0.20561473955539697,0.9647647284779597,0.9988460145792174,0.9824743218031442,0.9831477152943067,0.9815342868215436,0.9822138583215523,2022-10-10/2/megamat0,aa,-3.0,IaA,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,Lin @ -3.0,0.7865448989621318,0.7078592047222386,0.22386899692631396,0.7795888511839877,0.7868927297424422,0.8115170069993379,0.8118897321319812,0.8070352806254285,0.8074470407590744,2022-10-10/2/megamat0,aa,-3.0,Lin,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,aa @ -3.0,0.14016644815610077,0.12643688433309855,0.03078842129056773,0.1519897853441632,0.1398771475344338,0.13811759441034707,0.13727388630569867,0.13121155195974768,0.13034558819480838,2022-10-10/2/megamat0,aa,-3.0,aa,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,benz @ -3.0,0.8760171463271713,0.8110136911752854,0.3022350531239565,0.8370379308858201,0.8758381808872641,0.9230365895528279,0.9231748623331444,0.9202053398267971,0.9203438360495279,2022-10-10/2/megamat0,aa,-3.0,benz,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,eb @ -3.0,0.9751650644064576,0.8832003592165694,0.16246900978762005,0.9503366466881755,0.9753001264067898,0.9871459931490114,0.9872829929402628,0.9863057391097446,0.986458998206181,2022-10-10/2/megamat0,aa,-3.0,eb,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,ep @ -3.0,0.9778451003579556,0.8769387620763125,0.1600927813445167,0.939444148452889,0.9786828126248298,0.979750048034563,0.980387756278819,0.9792075408709072,0.9798477448735885,2022-10-10/2/megamat0,aa,-3.0,ep,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,ms @ -3.0,0.8738603466188017,0.8036886699629653,0.20400390770298088,0.8706908129562603,0.8741450267967059,0.8851907951448632,0.885546163881782,0.881256592984641,0.8816193356962034,2022-10-10/2/megamat0,aa,-3.0,ms,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,pa @ -3.0,1.0063183880616018,0.9249182701532279,0.27822705521504265,0.9504241250937129,1.0065551856700927,0.9874479699424088,0.9878604226652258,0.9869300624193005,0.9873438862191831,2022-10-10/2/megamat0,aa,-3.0,pa,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,t2h @ -3.0,0.8683574335504285,0.8087904204401827,0.25595810307594524,0.8377336151903989,0.8688203608117766,0.8921725226620776,0.8924083480494771,0.8890458481860537,0.8892978162254652,2022-10-10/2/megamat0,aa,-3.0,t2h,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,aa @ -3.0,va @ -3.0,0.7978312940043106,0.751549526684296,0.241716338700358,0.7962730725670801,0.7976897867043728,0.8397615102111881,0.839174016199688,0.8354439326280092,0.8348483270810606,2022-10-10/2/megamat0,aa,-3.0,va,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,benz @ -3.0,1-5ol @ -3.0,0.793362684026621,0.7481452283946598,0.24563995102129507,0.8181568554395015,0.7928008425803009,0.7718928179077238,0.7711959140361274,0.7700821891552926,0.7693935119965923,2022-10-10/2/megamat0,benz,-3.0,1-5ol,-3.0
2022-10-10,2,megamat0,iscell_good_xid0,cosine,benz @ -3.0,1-6ol @ -3.0,0.8187090522890995,0.7735132879840869,0.2792701498527692,0.8465349966964066,0.8187226194733683,0.8306304633379172,0.8307145168440309,0.828047696753071,0.8281406915186363,2022-10-10/2/megamat0,benz,-3.0,1-6ol,-3.0
