date_imaged,fly_num,thorimage_name,cell_mask_coord,metric,stim_row,stim_col,Fc,F,Fneu,spks,Fc_smooth,Fc_zscore,Fc_zscore_smoothed,Fc_normed,Fc_normed_smoothed,title_str,abbrev_row,conc_row,abbrev_col,conc_col
2022-10-10,1,megamat0,iscell_good_xid0,cosine,1-8ol @ -3.0,benz @ -3.0,0.7860867367973154,0.736377541903021,0.18974345243963608,0.7756646350977022,0.7859181121852052,0.8568697512709462,0.8577673629513642,0.8567071331636207,0.8576055498062166,2022-10-10/1/megamat0,1-8ol,-3.0,benz,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,1-8ol @ -3.0,eb @ -3.0,0.9345011963759348,0.849236715304492,0.1338239719001697,0.9200671212831899,0.9351989343483815,0.9019710240149489,0.9022379215944709,0.9020054505568798,0.9022767218426551,2022-10-10/1/megamat0,1-8ol,-3.0,eb,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,1-8ol @ -3.0,ep @ -3.0,0.9104542054821249,0.816002252340201,0.12095769017014579,0.8751924567901114,0.9115590004166977,0.8556635435593443,0.8559606122438084,0.8555249929155921,0.8558192571077288,2022-10-10/1/megamat0,1-8ol,-3.0,ep,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,1-8ol @ -3.0,ms @ -3.0,0.9043165813772917,0.8367490917144104,0.15931371147252238,0.839454537725965,0.9050205583643467,0.9041758621059767,0.9049567615398372,0.9041260191457048,0.9049018561192252,2022-10-10/1/megamat0,1-8ol,-3.0,ms,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,1-8ol @ -3.0,pa @ -3.0,0.8179935892113508,0.7474266828511678,0.12386883637334123,0.8022990990122877,0.8182769048666955,0.839655370450089,0.8398796224051722,0.8387612281329657,0.8389905340329099,2022-10-10/1/megamat0,1-8ol,-3.0,pa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,1-8ol @ -3.0,t2h @ -3.0,0.6642281317545303,0.6200285628559301,0.17136507736418727,0.774092286052835,0.6646221955777836,0.7176073689132312,0.7179385289367545,0.7174904112235598,0.7178287243311041,2022-10-10/1/megamat0,1-8ol,-3.0,t2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,1-8ol @ -3.0,va @ -3.0,0.9920473317846192,0.9248631726288047,0.22770378269520086,0.9396138309297836,0.9919328385246502,0.9902577952331135,0.990457002679364,0.9902204559416911,0.9904206509255247,2022-10-10/1/megamat0,1-8ol,-3.0,va,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,1-5ol @ -3.0,0.8542027088714899,0.7562279125900886,0.14365604618651762,0.8446555249952434,0.8540045904167354,0.8183226636176765,0.8187775654898154,0.8174243106447273,0.8178791798715859,2022-10-10/1/megamat0,2-but,-3.0,1-5ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,1-6ol @ -3.0,0.8896770132072374,0.7707162825071481,0.13256863029802646,0.8949716814256837,0.8895433877489471,0.8576414542015228,0.8577145901762439,0.856185414159306,0.8562599024743203,2022-10-10/1/megamat0,2-but,-3.0,1-6ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,1-8ol @ -3.0,0.8888755552170634,0.7968498846406256,0.14506043559438975,0.8673228243749336,0.8888919055161378,0.8348071188218953,0.8344804601753015,0.8345550431647207,0.8342172169968384,2022-10-10/1/megamat0,2-but,-3.0,1-8ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,2-but @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-10/1/megamat0,2-but,-3.0,2-but,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,2h @ -3.0,0.8353226956304364,0.7088200449538722,0.1416869086338498,0.7964170668062935,0.836112562736875,0.8123207842759986,0.8128413557428993,0.8115965699126431,0.8121255359185504,2022-10-10/1/megamat0,2-but,-3.0,2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,6al @ -3.0,0.7485328973287348,0.6740576690293238,0.1650961982026964,0.6625753009233919,0.7479587032885942,0.73499662912539,0.7343722942835476,0.733249182532554,0.7326522902121119,2022-10-10/1/megamat0,2-but,-3.0,6al,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,B-cit @ -3.0,0.932874235465729,0.8212809162416979,0.14482700806505788,0.8950772602774955,0.9326899864369484,0.8820261257780984,0.8812084818084578,0.8813777607027073,0.8805579866934451,2022-10-10/1/megamat0,2-but,-3.0,B-cit,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,IaA @ -3.0,0.9460872860112122,0.8013959665974626,0.12602839950269096,0.8977780311875114,0.9459871149089231,0.9145812140072311,0.9145050675631172,0.9132620066666145,0.9131983764112732,2022-10-10/1/megamat0,2-but,-3.0,IaA,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,Lin @ -3.0,0.9045179167919607,0.7745175132032551,0.13049960210096523,0.8650685337328814,0.9038416145181829,0.8847845992693953,0.8838666063494547,0.8837004590129599,0.8827763775621111,2022-10-10/1/megamat0,2-but,-3.0,Lin,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,aa @ -3.0,0.892260174507395,0.7753496899509973,0.16964507515765093,0.8454124776230413,0.8924488430737065,0.8584014436898506,0.8585036933908665,0.8569090771912732,0.8570170349625617,2022-10-10/1/megamat0,2-but,-3.0,aa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,benz @ -3.0,0.9438025444541712,0.8352551780668964,0.1797542560535098,0.8503000066595165,0.9438113611984136,0.9197752725636599,0.919819945150007,0.9191475463817192,0.9191904919348656,2022-10-10/1/megamat0,2-but,-3.0,benz,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,eb @ -3.0,0.6172810935051934,0.5160841630050856,0.07049561889735256,0.6223521502200573,0.6174111848649275,0.6228304538097242,0.6227710095588661,0.6217545776651558,0.6217099071927217,2022-10-10/1/megamat0,2-but,-3.0,eb,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,ep @ -3.0,0.36177358485602074,0.28830726043678534,0.02900487243856209,0.40479654829383405,0.3614914535269783,0.3789998833102671,0.378556937551226,0.3779027094538797,0.37747822000836895,2022-10-10/1/megamat0,2-but,-3.0,ep,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,ms @ -3.0,0.8761867114520604,0.7752611307862532,0.13817808158181732,0.8613758188608021,0.8770327891470432,0.8122897320756528,0.8131387109897357,0.811365025544613,0.8122452043194677,2022-10-10/1/megamat0,2-but,-3.0,ms,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,pa @ -3.0,0.9575668982720118,0.8242609081271088,0.12504589144091405,0.9290433934809266,0.9576167407294606,0.9333734203082444,0.9334589465731112,0.9326458022447202,0.9327435402869615,2022-10-10/1/megamat0,2-but,-3.0,pa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,t2h @ -3.0,0.8186492319927869,0.7182167148474513,0.16775636498502988,0.6978418121124725,0.8181895721845757,0.8431141633143678,0.8427826686011991,0.8423348030700135,0.8419971254403794,2022-10-10/1/megamat0,2-but,-3.0,t2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2-but @ -3.0,va @ -3.0,0.8482623069641664,0.7460204169772503,0.16569628293231586,0.7005397818925335,0.8490389730776333,0.816467852222226,0.817679516348017,0.816033614703966,0.8172662399080552,2022-10-10/1/megamat0,2-but,-3.0,va,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,1-5ol @ -3.0,0.7634962752384138,0.6901703525595734,0.13612003463268052,0.7628246362683782,0.764099181245931,0.7484348623032814,0.749235989628589,0.7482785271564554,0.7490886824684009,2022-10-10/1/megamat0,2h,-3.0,1-5ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,1-6ol @ -3.0,0.7729621606529331,0.6907996119986515,0.15988802304590588,0.7855194637352269,0.7735747117363094,0.7750135669596709,0.7754364559088726,0.7740025685706405,0.7744327564327442,2022-10-10/1/megamat0,2h,-3.0,1-6ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,1-8ol @ -3.0,0.8066334603602527,0.7365295777180323,0.1497583867964526,0.814489122223421,0.8072804202073041,0.8488412484323047,0.8493792257510001,0.8483616710591944,0.8488996368944911,2022-10-10/1/megamat0,2h,-3.0,1-8ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,2-but @ -3.0,0.8353226956304364,0.7088200449538722,0.1416869086338498,0.7964170668062935,0.836112562736875,0.8123207842759986,0.8128413557428993,0.8115965699126431,0.8121255359185504,2022-10-10/1/megamat0,2h,-3.0,2-but,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,2h @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-10/1/megamat0,2h,-3.0,2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,6al @ -3.0,0.7208492303226764,0.6539323696849051,0.12663242688115683,0.7342791466622858,0.7221145516940336,0.6909010342453417,0.6917449251551885,0.6893753746045579,0.6902484035028407,2022-10-10/1/megamat0,2h,-3.0,6al,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,B-cit @ -3.0,0.9143950329354366,0.8261032918696202,0.197032119218565,0.9371438849186994,0.9155184828888261,0.950775413747118,0.9522075826174836,0.9506234797717875,0.9520466005252659,2022-10-10/1/megamat0,2h,-3.0,B-cit,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,IaA @ -3.0,0.5478069175649978,0.47712956193352285,0.0942795134080705,0.6649853844157121,0.5482575729603931,0.5208229668812415,0.520914574795849,0.5178296886417213,0.5179377553944087,2022-10-10/1/megamat0,2h,-3.0,IaA,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,Lin @ -3.0,0.6712360235986157,0.5902035708854518,0.09577099449627291,0.7653779378011313,0.671640737815309,0.6902074820331796,0.690333551299927,0.6875332587274412,0.6876838545745585,2022-10-10/1/megamat0,2h,-3.0,Lin,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,aa @ -3.0,0.7865395340929435,0.6909532121551991,0.1257185418861868,0.8226054611047229,0.7866119891001585,0.8223557248368584,0.8224767466086773,0.8199075179252862,0.8200151192956712,2022-10-10/1/megamat0,2h,-3.0,aa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,benz @ -3.0,0.7881975477733454,0.7106278782206571,0.15823616385495765,0.8486745761190639,0.789001346792867,0.7765411561657373,0.7767003077676278,0.7760833406827872,0.776239102981461,2022-10-10/1/megamat0,2h,-3.0,benz,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,eb @ -3.0,0.8016386362249048,0.6960047140715027,0.10777011228484779,0.7661079971568074,0.8025485951867212,0.7851196125513336,0.7857194478788566,0.7846398544509605,0.7852406055286262,2022-10-10/1/megamat0,2h,-3.0,eb,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,ep @ -3.0,0.8624897714263802,0.7288558852336713,0.1160857238044899,0.8626528343495778,0.8633068258400927,0.8400622745283043,0.8404743039866758,0.8396032871150317,0.8400099719045404,2022-10-10/1/megamat0,2h,-3.0,ep,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,ms @ -3.0,0.9070309322049782,0.8138735345073514,0.1413848257076653,0.9190323181748394,0.907517794404801,0.8931519943497215,0.8932110622445991,0.8929002539700034,0.8929523746656816,2022-10-10/1/megamat0,2h,-3.0,ms,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,pa @ -3.0,0.4260591860810874,0.37733360037739727,0.09098439698470617,0.5279542570842455,0.42645271753615244,0.42855463182055653,0.4288121483883388,0.4263711322746947,0.4266418554670478,2022-10-10/1/megamat0,2h,-3.0,pa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,t2h @ -3.0,0.7380604975558119,0.6572215620064927,0.09011156268884624,0.7418265287163259,0.7389705255023177,0.7489090572371986,0.7494179011438004,0.7486332519547922,0.7491420374214747,2022-10-10/1/megamat0,2h,-3.0,t2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,2h @ -3.0,va @ -3.0,0.8114589680722448,0.7194982526988632,0.11332978029673013,0.7676876275507483,0.8116444553226512,0.8252752049781695,0.8254020611188189,0.8244055472905426,0.8245294165712846,2022-10-10/1/megamat0,2h,-3.0,va,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,1-5ol @ -3.0,0.35060630132348525,0.32450614108317166,0.06526868451956858,0.4878581159379137,0.3505043005572248,0.42736322247758685,0.4267645700801245,0.4273233916390691,0.4267189827397002,2022-10-10/1/megamat0,6al,-3.0,1-5ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,1-6ol @ -3.0,0.48413626530956466,0.4440872309294913,0.09296895128297256,0.6182957413404613,0.48407893329009477,0.5830933404940415,0.5830752687750814,0.5823567755957948,0.5823375737717671,2022-10-10/1/megamat0,6al,-3.0,1-6ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,1-8ol @ -3.0,0.6453197197668978,0.6003391802775249,0.13235386204580635,0.7173718215388969,0.6452151401495635,0.7314520801583795,0.7311938906966059,0.7309884846545549,0.7307463746126379,2022-10-10/1/megamat0,6al,-3.0,1-8ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,2-but @ -3.0,0.7485328973287348,0.6740576690293238,0.1650961982026964,0.6625753009233919,0.7479587032885942,0.73499662912539,0.7343722942835476,0.733249182532554,0.7326522902121119,2022-10-10/1/megamat0,6al,-3.0,2-but,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,2h @ -3.0,0.7208492303226764,0.6539323696849051,0.12663242688115683,0.7342791466622858,0.7221145516940336,0.6909010342453417,0.6917449251551885,0.6893753746045579,0.6902484035028407,2022-10-10/1/megamat0,6al,-3.0,2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,6al @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-10/1/megamat0,6al,-3.0,6al,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,B-cit @ -3.0,0.7481921237014368,0.6900245447412732,0.19767145910204775,0.8317264966324814,0.7482398099295753,0.8173381083653994,0.8170080508915005,0.8181255826448354,0.8177863464210052,2022-10-10/1/megamat0,6al,-3.0,B-cit,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,IaA @ -3.0,0.9927608243422598,0.9005001418519574,0.19581824932664993,0.9645298312384175,0.9924500888065503,0.9914733174945742,0.991205196657022,0.9909825507239539,0.9907129910384813,2022-10-10/1/megamat0,6al,-3.0,IaA,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,Lin @ -3.0,0.9056588596727011,0.8270248338400765,0.17262232219727536,0.9300578821943705,0.9056231609859363,0.9373087177558738,0.937564099493895,0.9362054575917398,0.9364650364153669,2022-10-10/1/megamat0,6al,-3.0,Lin,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,aa @ -3.0,0.781265960743265,0.7188898369450851,0.18557381751545932,0.8399878522707884,0.7813784037573084,0.8111581334653281,0.8117416322688351,0.8096564694329506,0.81023619671593,2022-10-10/1/megamat0,6al,-3.0,aa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,benz @ -3.0,0.5394881093905548,0.5014641534915723,0.1478605320870866,0.5618404313549588,0.5394635115489848,0.6353940985786424,0.6351253593963709,0.6347548864608014,0.634490809340452,2022-10-10/1/megamat0,6al,-3.0,benz,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,eb @ -3.0,0.8691517104187036,0.7847870950095726,0.1632202419221016,0.6923298568742444,0.8692605328142766,0.8585833838239378,0.8586811233634868,0.8582179197800831,0.8583280106055948,2022-10-10/1/megamat0,6al,-3.0,eb,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,ep @ -3.0,0.8939283991520048,0.7982820773883675,0.17096689119240893,0.8521695953159141,0.8938500705711979,0.8863100116670867,0.8858254157781581,0.8858872649020377,0.8854132786978686,2022-10-10/1/megamat0,6al,-3.0,ep,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,ms @ -3.0,0.9474065090448978,0.8814278495440209,0.17384179493331708,0.9590098028649428,0.9480579983315233,0.9263331307181351,0.9269153149985055,0.9259697956717474,0.926555016275738,2022-10-10/1/megamat0,6al,-3.0,ms,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,pa @ -3.0,0.9493418786060454,0.8677779044292788,0.18076008794284848,0.9478657226707127,0.9498680615000253,0.946011474587374,0.9467121493641517,0.9455843788575578,0.9462965366624376,2022-10-10/1/megamat0,6al,-3.0,pa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,t2h @ -3.0,0.3023316004439759,0.28256457155058234,0.11964614708981558,0.19686799079623907,0.3033666628788666,0.3624347252871868,0.3631877120271729,0.3608670688567155,0.3616458814553529,2022-10-10/1/megamat0,6al,-3.0,t2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,6al @ -3.0,va @ -3.0,0.6815760621047391,0.632342406582959,0.1771342320685766,0.39347951904918177,0.6815507960044391,0.7319298142372104,0.7319132827085888,0.7308202953388089,0.7308310775304965,2022-10-10/1/megamat0,6al,-3.0,va,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,1-5ol @ -3.0,0.7795362217548467,0.718180722351298,0.1829669368353274,0.7701472971442975,0.7795337579763876,0.8571551713225536,0.8569217815695314,0.857099556928592,0.8568608389952984,2022-10-10/1/megamat0,B-cit,-3.0,1-5ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,1-6ol @ -3.0,0.7429132489820993,0.6716252005156457,0.15390083488796802,0.7694912931022766,0.7431925923371878,0.8200838869093514,0.8198414800223202,0.8200817653564871,0.8198275589155162,2022-10-10/1/megamat0,B-cit,-3.0,1-6ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,1-8ol @ -3.0,0.5923517611816436,0.5545997826364522,0.17018367947887392,0.6503603868248656,0.5918130345977402,0.6312352984971981,0.6298815734586559,0.631633696503589,0.6302768984649821,2022-10-10/1/megamat0,B-cit,-3.0,1-8ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,2-but @ -3.0,0.932874235465729,0.8212809162416979,0.14482700806505788,0.8950772602774955,0.9326899864369484,0.8820261257780984,0.8812084818084578,0.8813777607027073,0.8805579866934451,2022-10-10/1/megamat0,B-cit,-3.0,2-but,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,2h @ -3.0,0.9143950329354366,0.8261032918696202,0.197032119218565,0.9371438849186994,0.9155184828888261,0.950775413747118,0.9522075826174836,0.9506234797717875,0.9520466005252659,2022-10-10/1/megamat0,B-cit,-3.0,2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,6al @ -3.0,0.7481921237014368,0.6900245447412732,0.19767145910204775,0.8317264966324814,0.7482398099295753,0.8173381083653994,0.8170080508915005,0.8181255826448354,0.8177863464210052,2022-10-10/1/megamat0,B-cit,-3.0,6al,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,B-cit @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-10/1/megamat0,B-cit,-3.0,B-cit,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,IaA @ -3.0,0.9670984247152696,0.8788750720054526,0.19895310877632233,0.9165609358553514,0.96796405469861,0.9454977310874233,0.945674316383063,0.9455879148405111,0.9457424984379303,2022-10-10/1/megamat0,B-cit,-3.0,IaA,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,Lin @ -3.0,0.7618769781774166,0.697730319269881,0.15427296827441606,0.7886439731822432,0.7609847136428933,0.7999757703269549,0.7990959729810883,0.7974402866030412,0.7965229918159511,2022-10-10/1/megamat0,B-cit,-3.0,Lin,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,aa @ -3.0,0.4824699726523284,0.44428974068811244,0.13777536583550198,0.4457738078317818,0.482969140991271,0.6558572637819031,0.6564233312268464,0.6517688477987538,0.6523443077189105,2022-10-10/1/megamat0,B-cit,-3.0,aa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,benz @ -3.0,0.8768015200753322,0.8159337790219638,0.24913887184082728,0.9008561003160438,0.8775400282256224,0.9377038212577465,0.9385056156102136,0.9376164323389559,0.9384159569660753,2022-10-10/1/megamat0,B-cit,-3.0,benz,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,eb @ -3.0,1.0110016099186356,0.9069122561862921,0.16417723653890637,0.9260885382968224,1.0119756854078061,0.9656134839979218,0.9660870103441063,0.9656380243245428,0.9661149417582087,2022-10-10/1/megamat0,B-cit,-3.0,eb,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,ep @ -3.0,1.0337763452643334,0.9124662258265213,0.1546044757713234,0.9555563980588908,1.0342252915103227,0.9955150613463057,0.9944715624954553,0.9955114669129451,0.9944754655954808,2022-10-10/1/megamat0,B-cit,-3.0,ep,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,ms @ -3.0,0.8700919944599719,0.8021947520680747,0.19317641240704742,0.8682963666082959,0.8703007245653825,0.8677171712805322,0.868177406474451,0.8678065571984976,0.8682664118930659,2022-10-10/1/megamat0,B-cit,-3.0,ms,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,pa @ -3.0,0.9578691256571996,0.8713983757317687,0.1906740326813311,0.9380820615071418,0.9581096234755131,0.9537238710960216,0.9548706723681398,0.9536245008291402,0.9547681710974145,2022-10-10/1/megamat0,B-cit,-3.0,pa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,t2h @ -3.0,0.7990736075875048,0.7347167476766289,0.22523152888700126,0.8811057948108183,0.7995796090947596,0.8557145059592072,0.856205967487737,0.8556762022891409,0.8561677429575119,2022-10-10/1/megamat0,B-cit,-3.0,t2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,B-cit @ -3.0,va @ -3.0,0.8301212200881111,0.7730846432694312,0.22899729624334497,0.900190536465657,0.8311966224032343,0.8249578767356747,0.8258267964212784,0.824548470897657,0.8254200767821188,2022-10-10/1/megamat0,B-cit,-3.0,va,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,1-5ol @ -3.0,0.9048331572098983,0.8208799669096994,0.1492190093047192,0.8912595081106961,0.9050962972019936,0.8896670112863184,0.8901175612608667,0.8882735872583974,0.8887301659651997,2022-10-10/1/megamat0,IaA,-3.0,1-5ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,1-6ol @ -3.0,0.9193799351154878,0.8237353751840235,0.15980423236458152,0.8918105440124803,0.9196491136045,0.9097159800741756,0.9100377190367934,0.9086178354754039,0.9089625940341087,2022-10-10/1/megamat0,IaA,-3.0,1-6ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,1-8ol @ -3.0,0.9355869986247908,0.850050927291123,0.14085639017654694,0.900547729541572,0.9351807432229681,0.9418396529989785,0.9415917778455131,0.941008449721013,0.9407590897959202,2022-10-10/1/megamat0,IaA,-3.0,1-8ol,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,2-but @ -3.0,0.9460872860112122,0.8013959665974626,0.12602839950269096,0.8977780311875114,0.9459871149089231,0.9145812140072311,0.9145050675631172,0.9132620066666145,0.9131983764112732,2022-10-10/1/megamat0,IaA,-3.0,2-but,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,2h @ -3.0,0.5478069175649978,0.47712956193352285,0.0942795134080705,0.6649853844157121,0.5482575729603931,0.5208229668812415,0.520914574795849,0.5178296886417213,0.5179377553944087,2022-10-10/1/megamat0,IaA,-3.0,2h,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,6al @ -3.0,0.9927608243422598,0.9005001418519574,0.19581824932664993,0.9645298312384175,0.9924500888065503,0.9914733174945742,0.991205196657022,0.9909825507239539,0.9907129910384813,2022-10-10/1/megamat0,IaA,-3.0,6al,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,B-cit @ -3.0,0.9670984247152696,0.8788750720054526,0.19895310877632233,0.9165609358553514,0.96796405469861,0.9454977310874233,0.945674316383063,0.9455879148405111,0.9457424984379303,2022-10-10/1/megamat0,IaA,-3.0,B-cit,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,IaA @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-10/1/megamat0,IaA,-3.0,IaA,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,Lin @ -3.0,0.7654992629328857,0.6736616462895921,0.08456673495222322,0.7291237270113129,0.7656487719077061,0.7565945547150205,0.7566408108662288,0.7532630647183565,0.7533199444533527,2022-10-10/1/megamat0,IaA,-3.0,Lin,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,aa @ -3.0,1.0078086210196624,0.8954354100152943,0.16371513799635662,0.9416610663406216,1.0075009556935268,0.9771954515608583,0.9769999135894212,0.9763407031171965,0.9761381905414976,2022-10-10/1/megamat0,IaA,-3.0,aa,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,benz @ -3.0,0.8947609086268766,0.8100759572218198,0.1737974641916249,0.8928076525395903,0.8942916433300448,0.8825705008753179,0.8819294117019191,0.8816332611557233,0.8809866603083774,2022-10-10/1/megamat0,IaA,-3.0,benz,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,eb @ -3.0,0.6972608371778248,0.6048645607592915,0.0881326304822796,0.7393658002935803,0.6968602419914014,0.6997082539922004,0.699315377743891,0.6992726368753786,0.698863528586265,2022-10-10/1/megamat0,IaA,-3.0,eb,-3.0
2022-10-10,1,megamat0,iscell_good_xid0,cosine,IaA @ -3.0,ep @ -3.0,0.8056023885289877,0.6830475777664118,0.08316088046753678,0.8296095585951637,0.8057131259576754,0.761408811247846,0.7612972377252601,0.7592283819974075,0.7591219665365027,2022-10-10/1/megamat0,IaA,-3.0,ep,-3.0
