fly,trial,odor,D,DA1,DA2,DA3,DA4l,DA4m,DC1,DC2,DC3,DC4,DL1,DL2d,DL2v,DL3,DL4,DL5,DM1,DM2,DM3,DM4,DM5,DM6,DP1l,DP1m,V,VA1d/VA1v,VA2,VA3,VA4,VA5,VA6,VA7l,VA7m,VC1,VC2,VC3,VC4,VC5,VL1,VL2a,VL2p,VM1,VM2,VM3,VM4,VM5d,VM5v,VM7d,VM7v,VP1,VP2,VP3,VP4
0,0,(1S)-(+)-carene,0.5843953229439723,,0.08796476329666633,,,,0.4591098381017718,0.23834094818038506,0.244980128866834,0.3315030368019057,-0.03216125471222226,0.19047151172846483,0.04916212786370611,,,0.11293602067350375,0.475257436576016,0.1548057123834526,0.5259791166368131,0.3534803549264242,0.44346114234562944,0.023087226812810297,,0.09773814973828684,0.382179697007889,,0.40904518283274605,0.18405355005229213,,0.14271577466594815,0.22244317124904325,0.31097442931975966,0.11332881820677969,0.49964423462959306,0.4515434445879354,0.6451149810014379,0.3145350000431375,,,0.03816552387680651,0.029052791886005597,,0.3449814342591999,0.3640264487469686,,0.27146556985389786,0.34026406093276673,0.1440363232676767,0.19540788927482328,,,,
0,0,1-hexanol%,0.1235267416542172,,0.07547775328248815,,,,-0.12795961351169793,0.1638508956368306,0.10040992726947867,0.28620250613691395,-0.004439105917596211,0.1921986021655449,0.1019193996564696,,,0.05834592742158581,0.43096787772164685,0.21766325856033802,0.3520818162345628,0.37081421617807414,0.24831864300707382,0.2342164586934673,,0.09945790729692278,0.40185816157139004,,0.4468853843860192,0.5076476679457359,,0.12846820449620294,0.19324716121014812,0.44060045320788627,0.044661652385530805,0.30655699611228604,0.32164094553247363,0.6519595873881754,0.1785576451430815,,,0.0536910900272299,0.0022728587946811265,,0.3832062215629833,0.3372109019258011,,0.30566191848299934,0.33710313745141046,0.17684810873787618,0.4998438161422232,,,,
0,0,"2,3-butanedione",0.1520492915234789,,0.11091781249502257,,,,-0.11457007822047195,0.42556113151653324,0.0678891641423448,0.10622878997811447,0.018630920511882795,0.21248866192378096,-0.003388805484855412,,,0.0667233104944711,0.5388939287366681,0.2743267165183409,0.3642190977731674,0.40819672430298276,0.49818891310939406,0.12787325740857708,,0.07738902173837646,0.3278881250833651,,1.2887777113436292,-0.07009370963899655,,0.5754398437804505,0.032049281875249316,0.3077681847984924,-0.5507268883728466,0.1947135907471234,0.06504716735944364,0.5565652611342325,0.3772391205608997,,,0.03013077173421874,-0.03679335169898118,,0.3354137608836727,0.36051517493920854,,0.8550894409338285,0.3590847036894882,0.16163469985133322,0.17465609090322654,,,,
0,0,2-butanone,0.18065442957698655,,-0.011700671923667437,,,,-0.09591556463629118,0.16679918319905832,0.09322319184949968,0.14493161583420724,0.0473889374267107,0.26204240470133916,-0.01751355914848139,,,-0.00664499948355506,0.6757229022329099,0.1835895392659341,0.3541986436124756,0.36012634869359356,0.2871537798613097,0.09222202416602258,,0.06711965241398973,0.4265572895352112,,0.39382032795863114,0.07062207434558967,,-0.11912205240055512,0.05931097318445305,0.25846044919671785,0.08210733006933213,0.26843602503242825,0.3057100184367902,0.5763685256104012,0.33206501597295246,,,-0.012548096443996981,0.043411487802258564,,0.4060067591642303,0.4298374967677826,,0.4077144500737347,0.2628740255301635,0.20301829646401295,0.22113382314794755,,,,
0,0,2-heptanone,0.06017111996438719,,-0.01922641489782418,,,,-0.07589796483956217,0.16264860560798503,0.042358251404028775,0.007255295217069091,-0.07665478170882123,0.07451085578733199,-0.08102689439102186,,,-0.020273507532709203,0.32568003006048324,0.03476838018825302,0.4487529762337079,0.5155744004399345,0.22116216577610445,0.153635061441945,,0.03783339909516279,0.40821374595709103,,0.2551345924430682,0.5007797773384891,,0.20439119594678226,0.09108104114470189,0.28525469984618657,0.22532504669967698,0.2303739072310251,0.3364134124636587,0.5452804182170223,0.4909869910687401,,,-0.08335186359420363,-0.02742335398692081,,0.47964878404763406,0.36813337555179115,,0.4402250407507822,0.41827210667482134,0.17341621499200105,0.027770525803299553,,,,
0,0,3-methylthiopropanol,0.04802491896144919,,0.0524637375447876,,,,0.025433151692674124,0.108668286324153,0.020133608921622193,0.2642749046581034,-0.09997173158897821,0.08893673043349214,0.0054036553170397844,,,0.029709560486325115,0.32934962022573344,0.07769339552227006,0.5953085587551395,0.3091157914626471,0.2546936363607236,0.19353028287412505,,0.04462525528865772,0.18218510203332167,,0.19456794951030273,-0.11113047614518198,,-0.12623747363769655,0.1879602560536131,0.14499527331503548,0.32431091735874723,0.19506373836637508,0.11753599771029093,0.42428279002383434,0.19364293623478976,,,0.04206843107088107,-0.0026968681765558683,,0.22703667320241772,0.29283734199733524,,0.14476611319796362,0.25276824358408784,0.22959029136601466,0.3772671166148912,,,,
0,0,4-heptanol,0.1513042338565193,,0.06308722647209933,,,,-0.10149348149827458,0.18335312059761896,0.1355246781858475,0.05194146715785768,0.009449799294134992,0.13887122606436272,0.05797421445812535,,,0.029379597628206515,0.30005140376012895,0.26315226483758636,0.6676265654668577,0.2915861646208041,0.8006335655295824,-0.1079084349797115,,0.03987848967339736,0.41625001425269204,,0.10521992479196407,0.5789456574351414,,0.1673749561675635,0.12461706933754982,0.25396900688141333,0.10183411128373107,0.34395300249936545,0.438925173624986,0.5938631666742278,0.23342775876484592,,,-0.012148019790979665,-0.045532315862278086,,0.36980967982412294,0.298211976487684,,0.3401274940936259,0.32402551953473246,0.17048546624434038,0.053623988476649107,,,,
0,0,CO2,-0.28141885564623126,,-0.5273666819973508,,,,-0.24015115932921516,-0.38515975425958193,-0.00848720633842158,0.2912216363757288,-0.28956011483931604,-0.3085819536917269,-0.17573491199297056,,,-0.07380474899277271,0.15309067150941888,-0.270479287004765,2.430854309158961,-0.06360210115487964,-0.430492116970183,-0.49428499569333184,,0.06896019485835306,0.8350971927940583,,-0.5977073011203653,1.325734246845035,,-0.334085210542885,-0.37465434613903364,0.7519395332961579,0.19780128515342005,0.6959750724894906,1.0629144883507895,0.011810175214803077,-0.21760841090705033,,,-0.16484747238561978,-0.06648313849261492,,-0.3468930095826666,-0.18560882550155347,,-0.268188540356014,-0.26405153140593707,-0.25448520192303625,-0.16050451309611022,,,,
0,0,acetophenone,0.13620226949678957,,0.007323088840313441,,,,0.5287342055833911,0.233294102036304,0.523815700612923,0.40502810968879094,0.014514989077148481,0.23906393776755047,0.013818920065009085,,,0.07548803509270993,0.3446434546577062,0.1873818431284646,0.6905100830506681,0.35517703335928197,0.4531731774087108,-0.014763823471816581,,0.056085434720431294,0.5739648804794524,,0.04749387761374403,1.503578928286355,,0.2643776236131784,0.40954863878447445,0.2799924373238502,0.7373516426492793,0.3292529742376138,0.5310388827122143,0.666938206629009,0.2599099397893693,,,-0.06738828287654074,-0.04522690601412722,,0.24018640930492624,0.550977654705271,,0.3707357334296743,0.3938026512520792,0.17199950124701777,0.09793709398290178,,,,
0,0,alpha-terpineol,0.287217954330329,,0.06440059740802156,,,,-0.08836446485835024,0.15029841179494371,0.01926974549175675,0.1463578396676666,-0.05775371648490702,0.331354270608431,0.1078090726595342,,,0.09231099233906956,0.5983183963783015,0.16666567651588604,0.250663464017953,0.3295324751818886,-0.09268107264851119,0.18153710172122559,,0.06524256779880189,0.5878824567042299,,0.46287592742260053,0.09689795579316163,,0.35364908875666085,0.007926373071046896,0.2872739505668656,0.2744402888850565,0.3812580150706919,0.21096383371274954,0.6151984052222784,0.1771323275609102,,,0.10265125392509306,0.0021712786026970173,,0.604000224435539,0.5107628987618712,,0.2506067043735057,0.21055268527786536,0.12126293549002673,0.2561504108572347,,,,
