fly,trial,odor,D,DA1,DA2,DA3,DA4l,DA4m,DC1,DC2,DC3,DC4,DL1,DL2d,DL2v,DL3,DL4,DL5,DM1,DM2,DM3,DM4,DM5,DM6,DP1l,DP1m,V,VA1d/VA1v,VA2,VA3,VA4,VA5,VA6,VA7l,VA7m,VC1,VC2,VC3,VC4,VC5,VL1,VL2a,VL2p,VM1,VM2,VM3,VM4,VM5d,VM5v,VM7d,VM7v,VP1,VP2,VP3,VP4
2,4,trans-2-hexenal,-0.0026179731720128263,,-0.0010003717373979414,,,,,-0.06877888163882175,-0.012291891252942952,0.001313890143652144,0.0011852665657127947,0.0018524864706016726,0.0726682524537011,,,-0.005347165730878244,-0.012283760416402023,-0.007172213272316937,0.008041536029111706,0.024320936672561678,-0.004911450214421095,-0.011489932685946757,,0.030806809587272645,,,-0.045109873826952175,-0.006162072294825771,,,-0.035084723191492036,-0.037398716302195024,-0.04026905415412356,-0.015577138660531712,-0.0011031442662804167,0.04581263302185096,-0.011345337676508744,,,0.04925892728939811,0.013725475909407132,,0.006903958580777778,0.05296598730063328,,-0.006744304704960134,-0.04858239429045772,-0.019456986173458715,,,,,
2,4,water,0.007779735925028426,,0.005197851856575146,,,,0.013230546692266507,-0.027427801389456212,0.00430677523851295,0.010272983542603014,0.0010248277944481148,0.00927999076017565,0.034804844474967,,,0.014883860634510646,-0.002087376473711485,0.009379360125823993,-0.0013474770037290621,-0.0018700381906063027,0.00501970783880507,0.0006868602634451289,,0.035711029865897234,,,-0.006924950636733776,0.0022341541132270093,,,-0.019580679994228762,0.02123943823860628,-0.019366044834191326,-0.002779280294271373,-0.005247449721667254,0.0001471409809313267,-0.0018978975173510263,,,0.017222346483686493,0.011437084793863933,,-0.0013031019384968446,0.00678969952649644,,0.001657992486367137,-0.010379363808603452,-0.010507217132684018,,,,,
2,4,wine,-0.021648464419458797,,-0.008993736585083366,,,,,-0.042669120347115216,-0.0030039745373893045,0.02906812976035043,-0.024974315535815025,-0.010765607882920476,0.00563620971999763,,,-0.009965391149453714,0.0690536253789247,,0.009528274088858913,0.09344446855493274,,0.003491410996981992,,0.03297996074267668,,,-0.05516235392701629,0.009028270071137824,,,-0.06017324688737741,-0.024718362936602616,-0.06330806865788582,-0.003826747432031814,0.006705298022112738,0.11067617515272957,-0.002174112471807196,,,0.012642174839100517,0.01086426207639546,,0.06470633975205237,0.047609648667130224,,0.03601181310676814,-0.02347788705468497,,,,,,
3,0,"1,4 diaminobutane",-0.024143798022964656,,0.0075100158307831715,,,,0.02998177891569972,-0.022766298536477183,-0.003544426008908099,0.058493485018225315,-0.002661465138694215,-0.08460536364326954,-0.07245901721541105,,,0.1603017936056957,0.008159357737903309,0.026738613639126083,,0.05369034991624229,0.02922628908414433,-0.01396981784904953,,-0.03615351153044373,-0.027224310286440647,,-0.014124022543231375,0.030360397317596793,,0.003588692738336322,-0.02007571248838033,0.012471051717941642,,0.011312234885683845,-0.02043584068465442,0.07116077850000642,-0.018196677376192814,,,0.007499346576145785,-0.005521187220187065,,0.044409437428930866,0.01722693852161769,,-0.023319383145370007,0.018646263313629327,0.014056003300332957,-0.03470368302571265,,,,
3,0,1-hexanol,-0.007383675752706208,,0.01069181994725745,,,,-0.016834029822611212,0.0017333915867422593,-0.0021409874520802795,-0.013008512463596248,-0.0010753548925160454,-0.01153911594989723,-0.0045143340209466845,,,-0.0016788990721501686,-0.005636293622049819,0.0036080612864281994,,0.00011899050136090932,0.0020874509497528517,0.012280291219912559,,-0.003863952283776672,-0.001060501626196143,,-0.0004022457022857511,0.008450167175410979,,-0.007729279607052361,0.002080759861294804,-0.0037674189000510777,,0.01096804120760692,-0.0013559622457170678,0.011167121035777503,0.005821151859305887,,,-0.002685660375342267,-0.000492886495899816,,-0.0023902893230500397,-0.004137413383016127,,0.004440695112250895,0.0002937043928357783,0.010423437909467937,0.015277113255209421,,,,
3,0,"2,5-dimethylpyrazine",0.17208244952383386,,0.09840981518322647,,,,0.07114704648131383,0.1473354696092615,-0.010379085932695249,0.05567863087031942,0.031263574427569614,-0.08340109450267899,-0.059693274813744306,,,-0.04289245428087151,0.11787868518800414,0.1800165609286248,,0.07541251759433933,0.4151231725443067,0.214389055809236,,0.08793393696137462,0.010925267207717557,,0.13854429029561144,-0.0025263595210291245,,0.027192213773870624,-0.1338847307303245,0.11585656676515987,,0.282150096165077,0.13329457114981236,0.020208694956775426,-0.028029045459783443,,,-0.011276344472377317,-0.001661918441816335,,0.18286807567114677,0.06764240302661409,,-0.05123191488115465,0.09462387720620363,0.14942583520294192,0.05821336609899997,,,,
3,0,2-heptanone,0.13308315402734802,,0.05527105043339267,,,,0.17938390765712198,0.25825111360299263,0.05821828921356324,0.21927554668698876,-0.039852742809096633,0.06897573910093226,0.05881522266581547,,,-0.0932815668887599,0.07827212440392607,0.25078860780070683,,0.0926899223813181,0.14423696468635416,0.3852714108941097,,0.12273568080214461,-0.011852641087609387,,0.049773516080980726,0.06246965524495766,,0.03357617906357763,-0.10488987898141064,0.017743372478878573,,0.06969715321793642,0.16574157708214063,0.09962849148689273,0.13297077334822055,,,0.017648059331920412,0.007014707958215169,,0.1429379640093193,0.07766250153866357,,0.24798634499768693,0.11276480942546022,0.36793519726745055,0.16345345981964832,,,,
3,0,3-methylthio-1-propanol,0.031612415643027275,,0.004122133805077477,,,,0.017990871124456513,0.011495812658183753,0.006754061856194132,0.16490644887368502,-0.0051183964567772374,-0.008658483662278218,-0.006459913425637854,,,-0.024423392511881185,-0.010503269793558654,0.05817490920383451,,0.009409202809485614,0.0788533645923032,-0.008634380693660708,,0.09861544717302566,-0.006396210847874358,,0.03822587704109056,0.03498718020954939,,0.0027383806845254544,-0.06713253703492013,0.0070022486353564,,0.026181965266131837,0.025947216033256365,0.04917887976472387,0.02343326000318639,,,-0.008328936394623324,-0.003505305511665993,,0.053562900841479674,0.011435489081542882,,-0.020373214124796094,-0.011834504000892943,0.10812663013105947,-0.03236592669386259,,,,
3,0,3-octanol,0.03278086219628851,,0.09614407784251354,,,,0.19245533800133677,0.6282406649045836,0.12514101419824794,0.21810179331711133,-0.12904481470827303,0.011135657090659093,0.04790546994396781,,,0.0018406288645122406,0.020159374066995802,0.20036501119771727,,0.04737003263645218,-0.013840542279944065,0.5772273326165138,,0.16171168152044307,-0.016775819991642803,,0.05503309468236903,0.006327839587098762,,-0.001993277086609693,-0.13180756659042406,-0.11807555648400941,,0.24343324203112154,0.11072392383833417,0.08399519966231334,0.16968933144541198,,,-0.006928406617716758,-0.006200541655339531,,0.03622885502868801,0.08115290062463745,,0.2169795488340183,0.08821311066614701,0.3148471484113533,0.1380706104706858,,,,
3,0,4-methylcyclohexanol,0.1603177236436615,,0.06246275129212003,,,,0.2476731469439453,0.07805994739996906,0.1360347843580116,0.013923512283088657,-0.08929001506134303,-0.0842871789341549,-0.04963766692093014,,,-0.036949064610802405,0.01876408835516082,0.16641114562712878,,0.07089603798590173,,0.08860155073567118,,0.07671419494221232,0.021438472926106615,,0.041248151765224804,0.05284917300101282,,0.013289806069363662,0.03079507665901091,0.01610159939944568,,0.33771034021758956,0.2529747088529826,0.04249615934704463,0.016040942372862365,,,-0.026510107241359365,-0.0009357786419059027,,0.010470763734625734,0.019817768490599054,,-0.07764712492723912,-0.07099405287950608,0.12218731805914826,0.108717577036004,,,,
