bodyId_pre,type_pre,instance_pre,bodyId_post,type_post,instance_post,roi,weight
1172713521,KCg-s1,KCg-s1(super)_R,425790257,APL,APL_R,gL(R),126
5812982011,NA,KCy(half),425790257,APL,APL_R,CA(R),78
5813032771,KCg-s2,KCg-s2(super)_R,425790257,APL,APL_R,gL(R),65
5812980813,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),62
477900945,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),62
5813080766,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),60
1142028710,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),58
664511977,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),58
693841887,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),58
784895866,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),57
1204775735,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),57
5812981704,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),57
416837168,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),57
1141678931,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),56
631400622,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),56
5812981164,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),56
415494049,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),55
5813056311,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),55
1068958652,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),55
5812981706,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),54
5813053885,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),54
5813056309,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),54
5812980973,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
662772393,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
785232649,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
601047853,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
1173408617,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
5813102642,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
5813053878,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
477909679,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
5813062631,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
630381893,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),53
5812983200,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
5813057210,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
1172372382,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
509264220,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
847302850,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
631400598,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
693133603,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
570643135,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
5813033065,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
1236073998,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),52
5813021469,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
631422224,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
662763626,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
1165465632,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
1140950118,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
662767770,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
508599194,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
478250482,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
5813021289,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
692810011,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
571424650,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
5813021865,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
571044587,NA,KCy(half),425790257,APL,APL_R,CA(R),51
1141342299,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
5813032967,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
1141337663,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
786260089,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),51
5813020089,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),51
5901198074,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),50
5812982216,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),50
1173745220,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),50
754188980,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),50
663130304,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),50
5812982371,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),50
1142019737,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),50
5813019801,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),50
831273286,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),50
754202022,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
1036559490,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
1141631198,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
5813033144,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
5812981703,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
5813019917,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
661421129,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
1172704683,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
5813077610,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
508599211,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
508599181,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
1203774485,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),49
5812982421,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
5812981141,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),49
5812983147,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
1172044382,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
5812983003,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
508949033,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
5812981340,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),48
631051057,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
477900959,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
5812982205,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
5812982766,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
633148716,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
693500652,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
972128731,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
600702483,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
539949478,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
5813019779,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),48
5813053886,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
1141290695,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
5813095915,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
663091787,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
5813070672,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
1141337518,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
1297556652,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
724867606,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
5813035700,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),47
1143332046,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
477909602,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
693099031,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
5812980579,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
1129323248,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
5812982220,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
1171704378,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
633148859,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
1235150293,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),47
5813104095,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
1110937445,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
5813055923,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
631400693,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
662418320,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
633148704,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
446848967,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
631733127,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
5813084692,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
756196285,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
692434135,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),47
5813021380,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
1174008477,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
446533552,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
632734572,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
5812981616,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
1265157632,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
1143340753,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
5812979133,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
1080580151,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
632069757,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
5812982436,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
1003478461,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
1141009899,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),46
662452625,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
723849351,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
5812982530,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
5812982420,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
602459213,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
1234800242,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
1141678637,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
478660968,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
5813022119,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
415908516,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
540389646,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
570336412,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
693785371,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
5812979197,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
1204447548,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
663493162,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
5813112511,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),45
539975118,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
415835070,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
5812981160,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
5812981702,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
519214622,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),45
416189500,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
570647526,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
5813070270,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),45
5813070581,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
354779890,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
600693904,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
601047826,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
632397750,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),45
5812979015,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
1111278454,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5813021275,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
1234472633,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),44
5812980796,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
570742510,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
1174384118,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5813057867,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),44
539983731,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5812981951,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
1236816635,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5813035612,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
602459682,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5812981227,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
416189410,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5813021379,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
1174712037,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5813075855,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
1141682748,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
633149039,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5813053888,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5813093014,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5812982442,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
5812981717,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
723508162,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),44
661757811,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
631400190,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
539949536,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1173063302,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1173067651,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1141972158,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1141337629,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5812982871,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
518869381,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),43
724142845,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5812980386,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1201028519,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),43
5812982000,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1202737975,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5813027400,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1142706421,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5813056121,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
632091116,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),43
632808044,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1141636389,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
662763904,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
508616471,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5812982154,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5813060799,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
693099102,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5813062565,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),43
354775482,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5813104096,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1204443547,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5813033012,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
447224575,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5812980934,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
631422121,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
632397510,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
5812983310,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
911759695,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
571424323,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),43
1203433388,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),42
632764978,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),42
663834152,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
1141630854,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
477909698,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
754206396,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
601047827,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
1173745411,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
632069728,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
692818802,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
631055506,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
571778381,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
724531411,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5812982825,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
1111947403,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),42
5812982532,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5812983646,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),42
1141290835,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5812981932,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
415848195,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5813067817,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5813021273,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
1068613227,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
569650323,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
815909099,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5813095523,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5812987762,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5812982492,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5813079050,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
723158245,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5812982505,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
1142024290,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
723495119,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
508599271,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
5812982589,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),42
1141346462,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
816276925,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
1172363878,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5812981148,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
631741483,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
737491062,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),41
570643193,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5812979188,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5813091021,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),41
632397780,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
1049549412,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),41
1204784216,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
722450065,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
631737380,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
570643102,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
784541732,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),41
5813022210,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
661430106,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
1141337757,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5813040171,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5812983673,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
664141134,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5812982876,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
1068954342,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
540730639,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5812979175,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
570742527,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5812981978,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,a'L(R),41
5812981986,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
1172730733,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5813022133,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
1069295816,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
1068613282,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
446883390,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
549904387,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),41
723508086,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),41
880383629,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),41
5901193485,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5812983322,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
725217343,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
1164113870,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
911755444,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
662461539,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5812982577,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
1068954391,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
1080579985,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),40
5813110459,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),40
5812983101,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
692119287,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
784533172,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),40
446826981,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5812983043,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
1068617431,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
973146958,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5812982506,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5813021294,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
519210172,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),40
5813020132,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5813064427,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),40
415511327,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
661395129,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5813021363,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
784204967,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
580934661,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),40
5812979326,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5813056183,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),40
1100675497,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
664188056,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
662085486,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
1004514584,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),40
1100675450,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
784541854,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
1174410293,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),40
1142658717,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5813054085,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5813021452,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
631064055,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
1096919756,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
5813053935,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),40
519214895,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),39
5813033125,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),39
723848801,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
5813019982,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
662806818,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
5812982610,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
1141346472,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
1161731111,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
5812983571,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),39
518864844,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,b'L(R),39
5813022352,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
5813081176,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),39
632397786,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
5812982437,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
5813021382,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
5812980992,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
5812981038,KCg-m,KCg-m_R,425790257,APL,APL_R,gL(R),39
1203783013,KCg-d,KCg-d_R,425790257,APL,APL_R,gL(R),39
