"1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3","1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3","1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3","1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3","1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3","1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)","1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3","1S/C10H18O/c1-5-10(4,11)8-6-7-9(2)3/h5,7,11H,1,6,8H2,2-4H3","1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3","1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+","1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3","1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,"1S/C8H8O3/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5,9H,1H3"
0.0,0.48556939460137527,0.41498734019902517,0.8484928058069028,0.6843969262127605,0.7401320611742581,0.8616768798534269,0.7544436335603614,0.9626219114784703,0.8041113898514411,0.7504730128426658,0.8721225167249852,0.9183063267806779,0.6616921975941787,0.6723606771127368,1.0172694671857616,1.092366731357544
0.48556939460137527,0.0,0.39616328001409873,0.9733791293094944,0.6568279638466635,0.6944695469526193,0.9696173232296965,0.8685330282610647,0.9760916852192042,0.9141310228675065,0.9242824481349667,1.0575350566370234,1.0526477248920116,0.7554118137588366,0.6794096740581999,1.0038616083549972,1.044622733582306
0.41498734019902517,0.39616328001409873,0.0,1.0125049097221195,0.769659166040084,0.7897800767123593,0.9768934894750526,0.8939421518422782,1.0210860670813053,0.8930499687460149,0.8151794902725921,0.8994887341287182,0.9288179498122763,0.5803002790146154,0.6134381157828798,1.0541116163610642,1.0941895161824375
0.8484928058069028,0.9733791293094944,1.0125049097221195,0.0,0.699316677071267,0.5917357496879418,0.7889307987853743,0.9067625657298177,0.9478778812073012,1.1081056913525709,0.9880309504711666,1.0936066042921506,1.1314907740326126,0.8838773717059304,1.0086282942607099,1.1809197764760793,1.055856949839209
0.6843969262127605,0.6568279638466635,0.769659166040084,0.699316677071267,0.0,0.21465604549947281,0.8619919802514789,0.7723163399433582,0.9811884279237013,1.0671071808937935,0.9772484364183454,1.1343676624363206,0.9730567931652208,0.7226504297445544,0.7823596059328934,1.0952717336107978,1.106434889716338
0.7401320611742581,0.6944695469526193,0.7897800767123593,0.5917357496879418,0.21465604549947281,0.0,0.8473093766459799,0.7735910410906118,0.9671312132433042,1.075692078591078,0.9890236034609472,1.1233751298808454,1.0045715172649863,0.7209839707430427,0.8049433344648809,1.0928571428571427,1.0837574242825612
0.8616768798534269,0.9696173232296965,0.9768934894750526,0.7889307987853743,0.8619919802514789,0.8473093766459799,0.0,0.7738117252093506,0.9591952866626676,1.0239562087071594,0.9064679347140925,1.020983397482351,1.0367313923614478,0.9813708751297093,0.9634871130717836,0.9906209690814485,0.981603531782879
0.7544436335603614,0.8685330282610647,0.8939421518422782,0.9067625657298177,0.7723163399433582,0.7735910410906118,0.7738117252093506,0.0,1.0032952069557175,0.9749393205717132,0.6837568800137785,0.9009802445101164,0.9116297416278668,0.809024721924477,0.9118522663850303,0.853711905277234,1.0067175718807488
0.9626219114784703,0.9760916852192042,1.0210860670813053,0.9478778812073012,0.9811884279237013,0.9671312132433042,0.9591952866626676,1.0032952069557175,0.0,0.8246480762737478,0.9304383216200997,0.8516676795452366,0.8860696157720377,0.948051948051948,0.937883831675264,0.9701192847666401,0.9108117414984154
0.8041113898514411,0.9141310228675065,0.8930499687460149,1.1081056913525709,1.0671071808937935,1.075692078591078,1.0239562087071594,0.9749393205717132,0.8246480762737478,0.0,0.8455360722575213,0.7539692385801484,0.8037319000611612,0.8860531972796335,0.8058070053791301,0.9215938628140228,1.0331110229868623
0.7504730128426658,0.9242824481349667,0.8151794902725921,0.9880309504711666,0.9772484364183454,0.9890236034609472,0.9064679347140925,0.6837568800137785,0.9304383216200997,0.8455360722575213,0.0,0.385403289991715,0.7043084750867643,0.5904979514323037,0.6414016567994294,0.8738533532079007,0.9996507200589358
0.8721225167249852,1.0575350566370234,0.8994887341287182,1.0936066042921506,1.1343676624363206,1.1233751298808454,1.020983397482351,0.9009802445101164,0.8516676795452366,0.7539692385801484,0.385403289991715,0.0,0.67057436427375,0.7151312223253568,0.7271419608169096,0.8299948997704886,0.9772172971038039
0.9183063267806779,1.0526477248920116,0.9288179498122763,1.1314907740326126,0.9730567931652208,1.0045715172649863,1.0367313923614478,0.9116297416278668,0.8860696157720377,0.8037319000611612,0.7043084750867643,0.67057436427375,0.0,0.6841866659090937,0.7571789636724192,1.0330705504275608,1.0700919054118658
0.6616921975941787,0.7554118137588366,0.5803002790146154,0.8838773717059304,0.7226504297445544,0.7209839707430427,0.9813708751297093,0.809024721924477,0.948051948051948,0.8860531972796335,0.5904979514323037,0.7151312223253568,0.6841866659090937,0.0,0.49383023166785456,0.9751640808449996,1.0683390552154997
0.6723606771127368,0.6794096740581999,0.6134381157828798,1.0086282942607099,0.7823596059328934,0.8049433344648809,0.9634871130717836,0.9118522663850303,0.937883831675264,0.8058070053791301,0.6414016567994294,0.7271419608169096,0.7571789636724192,0.49383023166785456,0.0,0.9527544408738466,1.0676315701949872
1.0172694671857616,1.0038616083549972,1.0541116163610642,1.1809197764760793,1.0952717336107978,1.0928571428571427,0.9906209690814485,0.853711905277234,0.9701192847666401,0.9215938628140228,0.8738533532079007,0.8299948997704886,1.0330705504275608,0.9751640808449996,0.9527544408738466,0.0,0.7258847932570717
