,2h(-8),2h(-7),ma(-8),ma(-7),farn(-4),farn(-3),2h(-7)+ma(-7),2h(-7)+farn(-3),ma(-7)+farn(-3),PFO,experiment,2h(-7)+ma(-7)_predicted,2h(-7)+farn(-3)_predicted,ma(-7)+farn(-3)_predicted
504,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
505,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
506,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
507,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
508,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
509,True,True,False,True,False,False,True,True,False,True,20250219_3FLfun1,True,True,True
510,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
511,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
512,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
513,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
514,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
515,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
516,True,True,False,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
517,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
518,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
519,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
520,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
521,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
522,True,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
523,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
524,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
525,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
526,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
527,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
528,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
529,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
530,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
531,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
532,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
533,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
534,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
535,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
536,True,True,True,True,True,True,False,True,False,True,20250219_3FLfun1,True,True,True
537,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
538,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
539,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
540,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
541,True,True,False,True,False,True,True,False,False,False,20250219_3FLfun1,True,True,True
542,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
543,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
544,True,True,True,False,True,False,False,False,False,False,20250219_3FLfun1,True,True,False
545,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
546,False,False,False,False,False,False,False,False,False,True,20250219_3FLfun1,False,False,False
547,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
548,True,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
549,True,True,False,True,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
550,False,False,True,True,False,True,True,False,False,True,20250219_3FLfun1,True,True,True
551,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
552,True,True,True,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
553,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
554,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
555,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
556,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
557,True,True,False,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
558,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
559,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
560,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
561,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
562,True,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
563,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
564,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
565,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
566,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
567,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
568,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
569,True,True,False,False,False,True,False,True,False,False,20250219_3FLfun1,True,True,True
570,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
571,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
572,True,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
573,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
574,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
575,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
576,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
577,False,True,False,False,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
578,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
579,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
580,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
581,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
582,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
583,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
584,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
585,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
586,False,False,False,False,False,False,False,False,True,False,20250219_3FLfun1,False,False,False
587,False,False,False,True,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
588,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
589,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
590,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
591,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
592,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
593,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
594,True,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
595,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
596,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
597,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
598,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
599,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
600,False,True,False,False,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
601,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
602,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
603,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
604,True,True,False,True,False,False,True,True,False,False,20250219_3FLfun1,True,True,True
605,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
606,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
607,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
608,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
609,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
610,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
611,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
612,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
613,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
614,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
615,False,False,False,True,False,True,True,False,False,False,20250219_3FLfun1,True,True,True
616,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
617,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
618,False,False,False,False,False,False,False,False,True,False,20250219_3FLfun1,False,False,False
619,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
620,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
621,False,False,False,True,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
622,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
623,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
624,False,True,False,False,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
625,True,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
626,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
627,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
628,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
629,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
630,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
631,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
632,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
633,True,True,False,True,False,True,True,False,False,False,20250219_3FLfun1,True,True,True
634,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
635,True,True,False,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
636,True,True,True,True,False,True,True,False,False,False,20250219_3FLfun1,True,True,True
637,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
638,False,True,False,False,False,False,False,True,False,False,20250219_3FLfun1,True,True,False
639,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
640,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
641,False,False,False,False,False,True,False,True,True,False,20250219_3FLfun1,False,True,True
642,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
643,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
644,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
645,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
646,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
647,False,False,False,False,False,False,False,True,True,False,20250219_3FLfun1,False,False,False
648,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
649,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
650,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
651,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
652,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
653,False,True,False,False,False,True,True,False,False,False,20250219_3FLfun1,True,True,True
654,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
655,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
656,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
657,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
658,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
659,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
660,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
661,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
662,False,False,False,False,True,True,False,False,False,False,20250219_3FLfun1,False,True,True
663,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
664,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
665,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
666,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
667,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
668,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
669,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
670,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
671,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
672,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
673,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
674,False,True,False,False,False,False,False,True,False,False,20250219_3FLfun1,True,True,False
675,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
676,True,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
677,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
678,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
679,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
680,True,True,False,True,False,False,True,True,False,False,20250219_3FLfun1,True,True,True
681,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
682,True,True,True,False,True,False,True,False,False,False,20250219_3FLfun1,True,True,False
683,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
684,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
685,False,True,False,True,False,True,True,False,False,False,20250219_3FLfun1,True,True,True
686,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
687,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
688,False,False,False,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
689,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
690,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
691,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
692,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
693,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
694,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
695,True,True,True,True,False,True,False,False,False,True,20250219_3FLfun1,True,True,True
696,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
697,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
698,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
699,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
700,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
701,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
702,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
703,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
704,False,True,False,False,False,False,False,True,False,False,20250219_3FLfun1,True,True,False
705,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
706,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
707,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
708,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
709,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
710,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
711,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
712,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
713,True,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
714,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
715,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
716,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
717,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
718,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
719,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
720,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
721,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
722,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
723,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
724,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
725,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
726,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
727,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
728,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
729,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
730,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
731,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
732,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
733,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
734,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
735,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
736,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
737,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
738,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
739,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
740,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
741,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
742,False,True,False,False,False,False,True,True,False,True,20250219_3FLfun1,True,True,False
743,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
744,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
745,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
746,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
747,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
748,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
749,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
750,False,True,False,False,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
751,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
752,True,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
753,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
754,False,False,False,True,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
755,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
756,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
757,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
758,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
759,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
760,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
761,True,True,False,True,False,False,True,True,False,False,20250219_3FLfun1,True,True,True
762,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
763,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
764,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
765,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
766,False,False,True,True,False,False,True,False,True,True,20250219_3FLfun1,True,False,True
767,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
768,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
769,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
770,True,True,False,False,False,False,False,True,False,False,20250219_3FLfun1,True,True,False
771,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
772,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
773,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
774,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
775,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
776,False,False,False,False,False,False,False,False,True,False,20250219_3FLfun1,False,False,False
777,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
778,True,True,True,True,True,True,False,True,False,True,20250219_3FLfun1,True,True,True
779,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
780,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
781,True,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
782,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
783,True,True,True,True,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
784,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
785,False,False,False,True,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
786,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
787,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
788,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
789,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
790,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
791,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
792,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
793,True,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
794,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
795,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
796,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
797,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
798,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
799,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
800,True,True,False,False,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
801,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
802,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
803,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
804,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
805,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
806,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
807,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
808,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
809,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
810,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
811,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
812,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
813,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
814,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
815,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
816,True,True,False,True,False,False,True,True,False,False,20250219_3FLfun1,True,True,True
817,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
818,True,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
819,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
820,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
821,False,True,False,True,False,False,True,True,False,False,20250219_3FLfun1,True,True,True
822,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
823,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
824,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
825,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
826,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
827,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
828,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
829,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
830,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
831,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
832,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
833,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
834,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
835,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
836,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
837,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
838,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
839,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
840,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
841,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
842,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
843,True,True,True,True,False,False,True,True,False,False,20250219_3FLfun1,True,True,True
844,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
845,False,True,True,True,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
846,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
847,True,True,True,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
848,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
849,True,True,True,True,False,True,True,False,False,False,20250219_3FLfun1,True,True,True
850,True,True,False,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
851,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
852,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
853,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
854,False,False,False,True,False,True,True,False,True,False,20250219_3FLfun1,True,True,True
855,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
856,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
857,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
858,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
