,2h(-8),2h(-7),ma(-8),ma(-7),farn(-4),farn(-3),2h(-7)+ma(-7),2h(-7)+farn(-3),ma(-7)+farn(-3),PFO,experiment,2h(-7)+ma(-7)_predicted,2h(-7)+farn(-3)_predicted,ma(-7)+farn(-3)_predicted
510,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
511,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
512,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
513,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
514,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
515,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
516,False,True,False,True,False,False,True,True,False,False,20250219_3FRfun1,True,True,True
517,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
518,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
519,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
520,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
521,False,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
522,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
523,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
524,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
525,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
526,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
527,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
528,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
529,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
530,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
531,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
532,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
533,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
534,False,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
535,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
536,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
537,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
538,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
539,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
540,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
541,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
542,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
543,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
544,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
545,True,True,False,False,False,True,True,True,False,False,20250219_3FRfun1,True,True,True
546,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
547,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
548,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
549,False,False,False,False,False,False,False,False,False,True,20250219_3FRfun1,False,False,False
550,True,True,False,True,False,True,False,False,False,False,20250219_3FRfun1,True,True,True
551,False,False,False,False,False,False,False,False,True,False,20250219_3FRfun1,False,False,False
552,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
553,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
554,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
555,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
556,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
557,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
558,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
559,False,False,False,True,False,True,False,False,False,False,20250219_3FRfun1,True,True,True
560,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
561,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
562,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
563,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
564,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
565,True,False,True,False,False,False,False,True,True,False,20250219_3FRfun1,False,False,False
566,False,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
567,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
568,False,False,False,False,False,False,False,False,True,False,20250219_3FRfun1,False,False,False
569,False,True,False,False,False,True,True,True,False,False,20250219_3FRfun1,True,True,True
570,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
571,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
572,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
573,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
574,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
575,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
576,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
577,False,False,False,False,False,True,False,False,True,False,20250219_3FRfun1,False,True,True
578,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
579,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
580,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
581,False,False,False,False,False,False,True,True,False,False,20250219_3FRfun1,False,False,False
582,True,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
583,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
584,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
585,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
586,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
587,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
588,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
589,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
590,False,False,False,True,True,True,False,True,False,False,20250219_3FRfun1,True,True,True
591,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
592,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
593,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
594,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
595,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
596,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
597,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
598,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
599,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
600,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
601,False,False,False,False,False,False,False,False,True,True,20250219_3FRfun1,False,False,False
602,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
603,False,False,False,False,False,False,False,True,False,True,20250219_3FRfun1,False,False,False
604,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
605,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
606,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
607,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
608,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
609,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
610,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
611,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
612,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
613,True,True,False,False,False,True,False,False,False,False,20250219_3FRfun1,True,True,True
614,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
615,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
616,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
617,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
618,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
619,False,False,True,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
620,False,False,True,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
621,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
622,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
623,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
624,False,False,False,False,False,False,False,False,False,True,20250219_3FRfun1,False,False,False
625,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
626,True,True,True,True,True,True,False,False,False,False,20250219_3FRfun1,True,True,True
627,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
628,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
629,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
630,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
631,True,True,False,True,False,True,False,False,False,True,20250219_3FRfun1,True,True,True
632,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
633,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
634,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
635,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
636,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
637,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
638,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
639,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
640,True,True,False,True,False,True,True,True,False,False,20250219_3FRfun1,True,True,True
641,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
642,True,False,False,False,False,False,True,True,False,True,20250219_3FRfun1,False,False,False
643,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
644,True,True,False,True,False,False,True,False,False,True,20250219_3FRfun1,True,True,True
645,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
646,False,True,False,False,False,True,False,False,False,False,20250219_3FRfun1,True,True,True
647,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
648,True,True,True,True,False,False,True,True,False,True,20250219_3FRfun1,True,True,True
649,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
650,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
651,False,True,False,False,True,True,False,True,False,False,20250219_3FRfun1,True,True,True
652,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
653,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
654,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
655,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
656,False,True,False,True,False,False,True,False,False,True,20250219_3FRfun1,True,True,True
657,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
658,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
659,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
660,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
661,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
662,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
663,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
664,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
665,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
666,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
667,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
668,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
669,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
670,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
671,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
672,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
673,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
674,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
675,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
676,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
677,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
678,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
679,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
680,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
681,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
682,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
683,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
684,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
685,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
686,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
687,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
688,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
689,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
690,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
691,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
692,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
693,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
694,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
695,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
696,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
697,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
698,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
699,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
700,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
701,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
702,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
703,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
704,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
705,False,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
706,False,True,False,False,True,False,True,False,False,False,20250219_3FRfun1,True,True,False
707,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
708,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
709,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
710,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
711,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
712,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
713,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
714,True,True,False,False,False,True,False,True,False,False,20250219_3FRfun1,True,True,True
715,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
716,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
717,True,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
718,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
719,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
720,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
721,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
722,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
723,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
724,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
725,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
726,False,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
727,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
728,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
729,False,True,False,True,False,True,True,False,False,True,20250219_3FRfun1,True,True,True
730,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
731,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
732,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
733,True,True,True,True,True,True,False,True,False,True,20250219_3FRfun1,True,True,True
734,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
735,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
736,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
737,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
738,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
739,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
740,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
741,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
742,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
743,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
744,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
745,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
746,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
747,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
748,True,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
749,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
750,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
751,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
752,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
753,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
754,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
755,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
756,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
757,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
758,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
759,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
760,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
761,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
762,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
763,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
764,False,False,False,False,True,True,False,True,True,False,20250219_3FRfun1,False,True,True
765,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
766,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
767,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
768,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
769,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
770,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
771,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
772,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
773,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
774,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
775,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
776,False,True,False,True,False,True,True,False,False,False,20250219_3FRfun1,True,True,True
777,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
778,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
779,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
780,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
781,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
782,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
783,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
784,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
785,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
786,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
787,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
788,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
789,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
790,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
791,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
792,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
793,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
794,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
795,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
796,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
797,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
798,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
799,False,False,False,False,False,False,False,False,True,False,20250219_3FRfun1,False,False,False
800,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
801,False,True,False,True,False,True,True,True,False,False,20250219_3FRfun1,True,True,True
802,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
803,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
804,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
805,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
806,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
807,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
808,False,False,False,True,False,True,False,False,False,False,20250219_3FRfun1,True,True,True
809,True,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
810,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
811,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
812,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
813,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
814,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
815,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
816,True,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
817,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
818,False,True,False,False,False,True,True,True,False,False,20250219_3FRfun1,True,True,True
819,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
820,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
821,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
822,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
823,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
824,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
825,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
826,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
827,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
828,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
829,True,True,False,False,False,True,True,True,False,False,20250219_3FRfun1,True,True,True
830,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
831,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
832,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
833,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
834,False,True,False,True,False,True,False,False,False,False,20250219_3FRfun1,True,True,True
835,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
836,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
837,True,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
838,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
839,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
840,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
841,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
842,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
843,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
844,True,True,False,True,True,False,False,False,False,True,20250219_3FRfun1,True,True,True
845,False,True,False,False,True,True,True,True,False,False,20250219_3FRfun1,True,True,True
846,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
847,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
848,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
849,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
850,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
851,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
852,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
853,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
854,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
855,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
856,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
857,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
858,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
859,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
860,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
861,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
862,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
863,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
864,True,True,False,True,True,False,True,True,False,True,20250219_3FRfun1,True,True,True
