bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
425790257,693159855,CA(R),CA(R),14574,12291,14498,14577,12289,14489,0.935,0.959182
425790257,693159855,CA(R),CA(R),14412,12432,14563,14407,12436,14535,0.898,0.694891
425790257,693159855,CA(R),CA(R),14082,12769,14568,14069,12761,14591,0.941,0.303896
425790257,693159855,CA(R),CA(R),16438,13836,9980,16413,13850,9997,0.973,0.700328
425790257,693159855,CA(R),CA(R),16719,14052,10530,16723,14053,10555,0.969,0.923813
425790257,693159855,CA(R),CA(R),14182,11841,13861,14192,11828,13851,0.791,0.905586
425790257,693159855,CA(R),CA(R),13833,12218,10765,13829,12186,10750,0.9,0.670217
425790257,693159855,CA(R),CA(R),14735,11596,10926,14710,11572,10916,0.966,0.71805
425790257,693159855,CA(R),CA(R),16479,12565,10794,16487,12570,10782,0.975,0.934219
425790257,693159855,CA(R),CA(R),16676,13367,10434,16663,13384,10443,0.83,0.979365
425790257,693133603,CA(R),CA(R),13450,12750,13519,13443,12734,13537,0.989,0.924541
425790257,693133603,CA(R),CA(R),13862,12314,13414,13888,12304,13418,0.983,0.48856878
425790257,693133603,CA(R),CA(R),13957,11775,12689,13968,11768,12714,0.959,0.7035
425790257,693133603,CA(R),CA(R),13649,13689,13693,13619,13697,13682,0.949,0.324512
425790257,693133603,CA(R),CA(R),15438,11739,10717,15439,11747,10729,0.99,0.980709
425790257,693133603,CA(R),CA(R),15832,12567,10604,15816,12561,10615,0.996,0.88469
425790257,693133603,CA(R),CA(R),15740,12742,10595,15744,12735,10612,0.994,0.864899
425790257,693133603,CA(R),CA(R),14431,12227,13815,14396,12238,13815,0.958,0.45607728
425790257,693133603,CA(R),CA(R),14314,12000,13673,14319,12000,13648,0.873,0.984599
425790257,693133603,CA(R),CA(R),14321,12710,11466,14304,12725,11478,0.981,0.972189
425790257,693133603,CA(R),CA(R),15082,15224,10667,15076,15205,10670,0.995,0.853708
425790257,693133603,CA(R),CA(R),14628,14672,10506,14620,14654,10512,0.981,0.964557
425790257,693133603,CA(R),CA(R),14243,13333,11112,14222,13338,11115,0.994,0.911087
425790257,693133603,CA(R),CA(R),15375,14661,10818,15370,14679,10836,0.956,0.805568
425790257,693133603,CA(R),CA(R),15353,11659,10781,15380,11669,10781,0.988,0.787654
425790257,693133603,CA(R),CA(R),14916,13978,10774,14897,13990,10765,0.959,0.908577
425790257,693133603,CA(R),CA(R),15355,14342,10779,15335,14313,10781,0.986,0.658983
425790257,693133603,CA(R),CA(R),13742,12523,11565,13734,12521,11549,0.957,0.961307
425790257,693121000,CA(R),CA(R),12593,13622,10010,12584,13582,9991,0.921,0.337765
425790257,693121000,CA(R),CA(R),13735,11984,12324,13746,11944,12327,0.971,0.550462
425790257,693121000,CA(R),CA(R),13303,11955,11947,13303,11973,11937,0.975,0.907197
425790257,693121000,CA(R),CA(R),13391,11917,11946,13390,11949,11933,0.991,0.702613
425790257,693116396,CA(R),CA(R),11167,12643,11429,11195,12644,11424,0.921,0.282355
425790257,693116396,CA(R),CA(R),11207,12609,11074,11234,12607,11065,0.934,0.870502
425790257,693116396,CA(R),CA(R),11394,13784,10991,11404,13786,11003,0.97,0.940145
425790257,693116396,CA(R),CA(R),11354,14352,11058,11364,14372,11074,0.917,0.686251
425790257,693116396,CA(R),CA(R),13728,12215,10887,13727,12237,10882,0.968,0.810214
425790257,693116396,CA(R),CA(R),11554,12922,10885,11552,12903,10887,0.989,0.893025
425790257,693116396,CA(R),CA(R),12523,12617,10792,12529,12623,10788,0.972,0.772644
425790257,693116396,CA(R),CA(R),11948,14109,11534,11952,14102,11542,0.965,0.996918
425790257,693116396,CA(R),CA(R),11391,12527,11908,11397,12506,11886,0.891,0.657092
425790257,693116396,CA(R),CA(R),10845,12401,11918,10829,12404,11939,0.885,0.45138308
425790257,693116214,CA(R),CA(R),11365,13502,12292,11392,13498,12282,0.993,0.432817
425790257,693116214,CA(R),CA(R),14503,13024,9862,14505,13053,9854,0.87,0.657815
425790257,693116214,CA(R),CA(R),13763,12969,9945,13761,12988,9945,0.981,0.645584
425790257,693116214,CA(R),CA(R),11167,12643,11429,11186,12632,11424,0.921,0.926149
425790257,693116214,CA(R),CA(R),12924,13422,10532,12909,13446,10547,0.952,0.523271
425790257,693116214,CA(R),CA(R),11740,12122,11164,11760,12140,11155,0.979,0.819285
425790257,693116214,CA(R),CA(R),13018,12747,10444,12999,12742,10447,0.802,0.852152
425790257,693116214,CA(R),CA(R),11197,13187,11956,11197,13195,11942,0.828,0.935224
425790257,693116214,CA(R),CA(R),13632,14052,10385,13651,14061,10378,0.976,0.962815
425790257,693116214,CA(R),CA(R),13367,13894,10274,13353,13869,10280,0.979,0.578237
425790257,693116214,CA(R),CA(R),14128,15043,10280,14137,15026,10239,0.936,0.46075714
425790257,693112035,CA(R),CA(R),11158,12878,10696,11150,12906,10676,0.963,0.650137
425790257,693112035,CA(R),CA(R),12133,13772,11242,12146,13758,11243,0.886,0.946802
425790257,693112035,CA(R),CA(R),11681,13407,11100,11679,13392,11110,0.994,0.992305
425790257,693112035,CA(R),CA(R),12442,14357,11885,12424,14349,11854,0.98,0.588943
425790257,693099142,CA(R),CA(R),10767,13757,10481,10767,13720,10482,0.973,0.583351
425790257,693099102,CA(R),CA(R),11965,15161,12377,11958,15132,12386,0.981,0.617724
425790257,693099102,CA(R),CA(R),11909,15234,12392,11916,15233,12409,0.99,0.866017
425790257,693099102,CA(R),CA(R),10731,14686,11968,10754,14681,11945,0.976,0.48499393
425790257,693099102,CA(R),CA(R),10971,13699,9908,10957,13720,9909,0.985,0.801148
425790257,693099102,CA(R),CA(R),10925,13839,9978,10940,13830,9964,0.828,0.873216
425790257,693099102,CA(R),CA(R),11023,13923,9949,11036,13899,9931,0.987,0.45813376
425790257,693099102,CA(R),CA(R),12165,14947,12579,12172,14972,12575,0.996,0.782934
425790257,693099102,CA(R),CA(R),11520,14827,12576,11520,14823,12552,0.953,0.971016
425790257,693099102,CA(R),CA(R),12063,15347,11454,12080,15329,11459,0.998,0.921135
425790257,693099102,CA(R),CA(R),11190,14961,11593,11209,14974,11591,0.979,0.361419
425790257,693099102,CA(R),CA(R),12142,15017,11608,12153,15006,11590,0.965,0.966943
425790257,693099102,CA(R),CA(R),12148,14904,11540,12157,14922,11529,0.941,0.985259
425790257,693099102,CA(R),CA(R),11939,15483,11534,11960,15474,11522,0.98,0.8887
425790257,693099064,CA(R),CA(R),11570,14107,11920,11550,14078,11907,0.991,0.627124
425790257,693099064,CA(R),CA(R),12310,13210,12181,12300,13220,12190,0.87,0.888339
425790257,693099064,CA(R),CA(R),11206,12376,12100,11224,12386,12096,0.866,0.653257
425790257,693099064,CA(R),CA(R),11712,13803,12084,11710,13822,12080,0.992,0.973123
425790257,693099064,CA(R),CA(R),12223,13034,13246,12216,13060,13240,0.845,0.81134
425790257,693099064,CA(R),CA(R),11354,13392,11435,11350,13390,11458,0.946,0.963104
425790257,693099064,CA(R),CA(R),12486,12737,11442,12484,12725,11452,0.978,0.932494
425790257,693099064,CA(R),CA(R),10702,13222,10821,10685,13223,10823,0.869,0.948744
425790257,693099064,CA(R),CA(R),12157,13139,11829,12168,13160,11855,0.956,0.645499
425790257,693099064,CA(R),CA(R),10741,14007,10388,10772,13995,10379,0.986,0.480453
425790257,693099031,CA(R),CA(R),10803,13348,10201,10789,13362,10206,0.869,0.948795
425790257,693099031,CA(R),CA(R),12195,14916,12226,12178,14931,12237,0.993,0.335947
425790257,693099031,CA(R),CA(R),12102,14855,12442,12080,14861,12430,0.983,0.853805
425790257,693099031,CA(R),CA(R),12559,15046,12302,12586,15058,12282,0.993,0.481936
425790257,693099031,CA(R),CA(R),11709,14734,12306,11722,14753,12306,0.997,0.820845
425790257,693099031,CA(R),CA(R),11143,14761,11960,11170,14774,11977,0.975,0.661505
425790257,693099031,CA(R),CA(R),12856,15171,12806,12883,15171,12806,0.928,0.884797
425790257,693099031,CA(R),CA(R),12040,14847,13160,12061,14859,13159,0.972,0.919014
425790257,693099031,CA(R),CA(R),12076,14885,13210,12078,14870,13184,0.98,0.871802
425790257,693099031,CA(R),CA(R),11822,14530,12590,11816,14541,12602,0.993,0.985871
425790257,693099031,CA(R),CA(R),11158,15007,11321,11183,14989,11334,0.988,0.561355
425790257,693099031,CA(R),CA(R),11356,14120,11363,11368,14119,11378,0.941,0.845891
425790257,693099031,CA(R),CA(R),11859,13879,10865,11837,13907,10868,0.975,0.630997
425790257,693034103,CA(R),CA(R),11907,12989,10015,11866,12988,10005,0.968,0.45999968
425790257,693034103,CA(R),CA(R),11778,13014,9923,11769,13032,9941,0.873,0.781254
425790257,693034103,CA(R),CA(R),11601,12484,10577,11620,12506,10586,0.959,0.81306
425790257,692818802,CA(R),CA(R),16162,14843,10210,16174,14812,10219,0.994,0.700482
425790257,692818802,CA(R),CA(R),15781,14726,14161,15784,14702,14155,0.961,0.760459
425790257,692818802,CA(R),CA(R),16647,13620,12275,16664,13602,12266,0.971,0.651318
425790257,692818802,CA(R),CA(R),16470,13787,12225,16501,13791,12221,0.977,0.4677593
425790257,692818802,CA(R),CA(R),17664,13394,12187,17659,13410,12221,0.983,0.838625
425790257,692818802,CA(R),CA(R),16841,14173,12197,16821,14164,12200,0.991,0.672513
425790257,692818802,CA(R),CA(R),16101,13768,13354,16083,13763,13320,0.969,0.823042
425790257,692818802,CA(R),CA(R),16253,13975,13443,16260,14005,13431,0.945,0.47906822
425790257,692818802,CA(R),CA(R),17790,13868,12889,17804,13867,12854,0.842,0.308836
425790257,692818802,CA(R),CA(R),16518,13685,13081,16507,13672,13049,0.72,0.577022
425790257,692818802,CA(R),CA(R),16517,13586,13091,16503,13589,13078,0.964,0.947281
425790257,692818802,CA(R),CA(R),16192,13777,13145,16195,13796,13139,0.92,0.912809
425790257,692818802,CA(R),CA(R),16514,13926,12778,16518,13901,12775,0.995,0.954552
425790257,692818802,CA(R),CA(R),16852,14770,13832,16866,14776,13837,0.966,0.796281
425790257,692818802,CA(R),CA(R),15815,13628,10686,15813,13620,10653,0.976,0.632988
425790257,692818802,CA(R),CA(R),15979,13420,10554,15942,13424,10566,0.977,0.46417847
425790257,692818802,CA(R),CA(R),15608,13950,10677,15594,13936,10663,0.85,0.75892
425790257,692818802,CA(R),CA(R),16150,15445,10828,16166,15457,10815,0.976,0.96878
425790257,692818802,CA(R),CA(R),16290,14457,11896,16276,14453,11881,0.948,0.842105
425790257,692818802,CA(R),CA(R),15582,13990,10436,15582,13990,10421,0.908,0.515399
425790257,692818802,CA(R),CA(R),16261,14805,10303,16269,14808,10278,0.938,0.609872
425790257,692818786,CA(R),CA(R),17919,14921,11795,17899,14920,11799,0.98,0.99224
425790257,692818786,CA(R),CA(R),17667,13485,13508,17656,13517,13493,0.956,0.809543
425790257,692818786,CA(R),CA(R),17546,13353,12817,17552,13362,12828,0.97,0.891843
425790257,692818786,CA(R),CA(R),18043,14228,12969,18057,14219,12976,0.921,0.683871
425790257,692818786,CA(R),CA(R),17950,15039,12839,17934,15015,12826,0.99,0.686158
425790257,692818786,CA(R),CA(R),17922,14215,13132,17943,14186,13138,0.894,0.526184
425790257,692818786,CA(R),CA(R),17902,14008,13172,17889,14029,13182,0.986,0.46036664
425790257,692818786,CA(R),CA(R),17993,14934,12702,17980,14934,12702,0.989,0.988505
425790257,692818786,CA(R),CA(R),18153,13573,12676,18177,13584,12681,0.942,0.957635
425790257,692818786,CA(R),CA(R),16707,12602,10687,16716,12612,10666,0.927,0.824107
425790257,692818786,CA(R),CA(R),17162,15242,11447,17193,15226,11436,0.998,0.633328
425790257,692818786,CA(R),CA(R),17032,15168,11497,17045,15161,11474,0.991,0.340884
425790257,692818786,CA(R),CA(R),17260,15253,11472,17239,15241,11475,0.989,0.6898
425790257,692818786,CA(R),CA(R),16546,12574,11308,16549,12538,11318,0.993,0.440264
425790257,692818786,CA(R),CA(R),17302,15041,11391,17288,15068,11400,0.993,0.901414
425790257,692818786,CA(R),CA(R),16230,13130,10748,16235,13142,10771,0.905,0.839921
425790257,692818786,CA(R),CA(R),16681,12599,10692,16696,12621,10658,0.997,0.309175
425790257,692818786,CA(R),CA(R),16163,14446,10502,16158,14421,10507,0.992,0.522083
425790257,692818786,CA(R),CA(R),16534,12799,11161,16520,12797,11186,0.919,0.616469
425790257,692818786,CA(R),CA(R),17392,13595,11156,17381,13597,11178,0.977,0.957802
425790257,692818786,CA(R),CA(R),16330,13331,10774,16329,13346,10756,0.907,0.944739
425790257,692818786,CA(R),CA(R),16312,13128,10788,16293,13130,10799,0.97,0.984506
425790257,692810011,CA(R),CA(R),14912,14068,10170,14900,14058,10161,0.982,0.913503
425790257,692810011,CA(R),CA(R),14824,13711,10227,14845,13721,10227,0.983,0.979026
425790257,692810011,CA(R),CA(R),15529,14240,9294,15521,14250,9294,0.992,0.933912
425790257,692810011,CA(R),CA(R),17976,13846,12072,17954,13846,12073,0.866,0.984952
425790257,692810011,CA(R),CA(R),15877,14422,9573,15875,14429,9574,0.989,0.903581
425790257,692810011,CA(R),CA(R),15887,14817,9630,15875,14813,9634,0.738,0.996886
425790257,692810011,CA(R),CA(R),15763,14753,9563,15792,14727,9559,0.997,0.4550078
425790257,692810011,CA(R),CA(R),15921,14935,9713,15911,14919,9725,0.962,0.957992
425790257,692810011,CA(R),CA(R),18231,13822,13136,18226,13829,13133,0.882,0.980795
425790257,692810011,CA(R),CA(R),18120,14057,13211,18154,14047,13222,0.981,0.841607
425790257,692810011,CA(R),CA(R),15742,15206,9859,15727,15186,9875,0.997,0.633088
425790257,692810011,CA(R),CA(R),14296,12727,10647,14270,12749,10647,0.982,0.675188
425790257,692810011,CA(R),CA(R),15515,15141,10727,15509,15146,10733,0.998,0.485384
425790257,692810011,CA(R),CA(R),15711,14579,11343,15731,14576,11350,0.999,0.85575
425790257,692810011,CA(R),CA(R),17315,13617,11292,17324,13652,11328,0.933,0.46456096
425790257,692810011,CA(R),CA(R),17222,14673,13704,17218,14658,13696,0.836,0.769609
425790257,692810011,CA(R),CA(R),16740,14326,11498,16765,14307,11483,0.998,0.551384
425790257,692810011,CA(R),CA(R),16647,14175,11483,16628,14147,11445,0.994,0.568732
425790257,692810011,CA(R),CA(R),15323,14988,10929,15357,14991,10932,0.994,0.321883
425790257,692810011,CA(R),CA(R),15734,14299,10890,15724,14308,10906,0.995,0.901411
425790257,692810011,CA(R),CA(R),16041,14127,10956,16039,14115,10971,0.999,0.857312
425790257,692810011,CA(R),CA(R),15957,14234,11246,15939,14234,11226,0.99,0.46052957
425790257,692810011,CA(R),CA(R),16605,13671,11166,16611,13666,11173,0.899,0.919692
425790257,692810011,CA(R),CA(R),14147,13147,10836,14112,13142,10837,0.976,0.46206
425790257,692810011,CA(R),CA(R),16603,14732,11537,16585,14709,11540,0.978,0.891532
425790257,692810011,CA(R),CA(R),17439,13746,11646,17417,13768,11665,0.948,0.517022
425790257,692810011,CA(R),CA(R),16438,13924,11698,16416,13924,11696,0.974,0.965253
425790257,692810011,CA(R),CA(R),14261,12905,10436,14292,12904,10435,0.983,0.919102
425790257,692792746,CA(R),CA(R),11395,14580,10045,11424,14564,10036,0.989,0.646394
425790257,692792746,CA(R),CA(R),11712,14729,10221,11717,14705,10222,0.987,0.939958
425790257,692792746,CA(R),CA(R),11167,12643,11429,11168,12633,11440,0.921,0.784151
425790257,692792746,CA(R),CA(R),13183,12900,10853,13195,12872,10849,0.989,0.984756
425790257,692792746,CA(R),CA(R),10931,13273,10812,10938,13252,10795,0.928,0.764736
425790257,692792746,CA(R),CA(R),10845,12401,11918,10842,12400,11907,0.885,0.96593
425790257,692775814,CA(R),CA(R),12297,13271,9634,12288,13273,9647,0.881,0.989843
425790257,692775814,CA(R),CA(R),11357,13674,11365,11359,13640,11370,0.893,0.649608
425790257,692775814,CA(R),CA(R),11740,12122,11164,11753,12105,11167,0.979,0.924974
425790257,692775814,CA(R),CA(R),11827,12182,11119,11842,12157,11140,0.776,0.371171
425790257,692775814,CA(R),CA(R),11053,12897,11094,11034,12907,11091,0.969,0.959145
425790257,692775814,CA(R),CA(R),11540,14211,11204,11552,14227,11203,0.94,0.972953
425790257,692775814,CA(R),CA(R),10993,13906,10458,10976,13916,10450,0.962,0.88283
425790257,692775814,CA(R),CA(R),10841,12735,11567,10848,12741,11560,0.746,0.902139
425790257,692775814,CA(R),CA(R),10858,12701,11564,10881,12710,11561,0.956,0.995379
425790257,692775807,CA(R),CA(R),11158,12878,10696,11186,12864,10662,0.963,0.45314553
425790257,692775807,CA(R),CA(R),11040,12796,10683,11041,12780,10684,0.903,0.927248
425790257,692434135,CA(R),CA(R),12762,13090,12373,12749,13077,12353,0.852,0.893577
425790257,692434135,CA(R),CA(R),12891,13303,12247,12930,13279,12257,0.922,0.628816
425790257,692434135,CA(R),CA(R),12900,13263,12260,12927,13258,12265,0.957,0.690043
425790257,692434135,CA(R),CA(R),12787,14218,12113,12766,14209,12117,0.979,0.686308
425790257,692434135,CA(R),CA(R),12117,13368,12877,12111,13359,12893,0.973,0.997903
425790257,692434135,CA(R),CA(R),12026,13492,13253,12041,13470,13264,0.868,0.947021
425790257,692434135,CA(R),CA(R),12164,13428,13579,12128,13427,13576,0.868,0.617184
425790257,692434135,CA(R),CA(R),14812,15263,11375,14787,15248,11365,0.98,0.713904
425790257,692434135,CA(R),CA(R),14048,15310,10639,14049,15289,10654,0.998,0.882104
425790257,692434135,CA(R),CA(R),13464,14065,11310,13479,14050,11317,0.995,0.587459
425790257,692434135,CA(R),CA(R),14051,14067,11290,14054,14048,11277,0.985,0.911018
425790257,692434135,CA(R),CA(R),13502,13429,10698,13518,13431,10708,0.896,0.906087
425790257,692434135,CA(R),CA(R),12924,13422,10532,12899,13424,10535,0.952,0.981714
425790257,692434135,CA(R),CA(R),13478,13522,10507,13434,13522,10504,0.972,0.617211
425790257,692434135,CA(R),CA(R),13531,14147,10947,13539,14137,10969,0.987,0.897677
425790257,692434135,CA(R),CA(R),13645,13696,11014,13662,13694,11009,0.862,0.596985
425790257,692434135,CA(R),CA(R),14213,14933,11159,14231,14933,11154,0.995,0.993509
425790257,692434135,CA(R),CA(R),14124,14929,11179,14115,14947,11158,0.987,0.822761
425790257,692434135,CA(R),CA(R),14013,13488,10877,13998,13470,10876,0.991,0.947581
425790257,692434135,CA(R),CA(R),13831,12751,10845,13821,12776,10816,0.987,0.7493
425790257,692434135,CA(R),CA(R),14355,14804,11083,14340,14810,11093,0.997,0.911532
425790257,692434135,CA(R),CA(R),14225,15154,11015,14198,15141,11008,0.972,0.638749
425790257,692434135,CA(R),CA(R),11829,13476,11546,11842,13492,11561,0.985,0.843542
425790257,692430198,CA(R),CA(R),14607,13320,10035,14598,13322,10055,0.982,0.953835
425790257,692430198,CA(R),CA(R),12843,14393,12163,12841,14391,12175,0.984,0.890402
425790257,692430198,CA(R),CA(R),12443,14409,12852,12437,14409,12862,0.977,0.927519
425790257,692430198,CA(R),CA(R),12493,14721,12852,12511,14695,12867,0.958,0.650454
425790257,692430198,CA(R),CA(R),12478,14721,13001,12491,14716,12975,0.974,0.744303
425790257,692430198,CA(R),CA(R),12056,13774,13280,12083,13794,13283,0.989,0.497432
425790257,692430198,CA(R),CA(R),12271,14210,12766,12280,14193,12795,0.936,0.652263
425790257,692430198,CA(R),CA(R),14552,15606,11340,14570,15603,11332,0.983,0.96556
425790257,692430198,CA(R),CA(R),12938,13756,11338,12914,13754,11318,0.978,0.954594
425790257,692430198,CA(R),CA(R),12260,13302,10600,12303,13320,10580,0.995,0.45679057
425790257,692430198,CA(R),CA(R),12755,14283,10690,12740,14283,10707,0.982,0.999049
425790257,692430198,CA(R),CA(R),13704,14289,11027,13712,14296,11013,0.99,0.999765
425790257,692430198,CA(R),CA(R),13568,14229,10907,13581,14260,10903,0.978,0.733675
425790257,692430198,CA(R),CA(R),13087,14158,11226,13100,14158,11213,0.996,0.987786
425790257,692430198,CA(R),CA(R),13753,14473,11121,13778,14450,11113,0.971,0.64009
425790257,692430198,CA(R),CA(R),13924,14736,11186,13913,14731,11184,0.993,0.95195
425790257,692430198,CA(R),CA(R),13699,14397,11006,13725,14393,11000,0.963,0.738893
425790257,692430198,CA(R),CA(R),12689,13301,10798,12707,13287,10799,0.96,0.914871
425790257,692430198,CA(R),CA(R),12633,13311,10973,12660,13287,10958,0.973,0.46342766
425790257,692430198,CA(R),CA(R),14225,15154,11015,14229,15143,11023,0.972,0.989477
425790257,692430198,CA(R),CA(R),14788,12993,10436,14776,13023,10418,0.99,0.566244
425790257,692430198,CA(R),CA(R),14914,13460,10377,14929,13493,10361,0.936,0.490934
425790257,692119287,CA(R),CA(R),15812,12138,14112,15813,12116,14099,0.974,0.90876
425790257,692119287,CA(R),CA(R),15705,12096,14234,15680,12100,14230,0.983,0.840883
425790257,692119287,CA(R),CA(R),15183,13288,12130,15199,13259,12119,0.942,0.766987
425790257,692119287,CA(R),CA(R),14246,13371,13441,14263,13398,13433,0.981,0.605143
425790257,692119287,CA(R),CA(R),15570,12536,13324,15570,12551,13295,0.905,0.651761
425790257,692119287,CA(R),CA(R),14615,12545,12991,14627,12525,12968,0.963,0.304347
425790257,692119287,CA(R),CA(R),14471,12580,12976,14496,12580,12972,0.979,0.959256
425790257,692119287,CA(R),CA(R),14554,13190,13261,14556,13201,13252,0.929,0.843837
425790257,692119287,CA(R),CA(R),15095,12881,13278,15081,12867,13252,0.995,0.754316
425790257,692119287,CA(R),CA(R),14574,12881,13275,14556,12901,13281,0.994,0.800733
425790257,692119287,CA(R),CA(R),15467,12517,13243,15468,12525,13268,0.984,0.926554
425790257,692119287,CA(R),CA(R),15240,13349,9878,15216,13325,9872,0.977,0.678965
425790257,692119287,CA(R),CA(R),14935,13204,12621,14945,13191,12610,0.929,0.877549
425790257,692119287,CA(R),CA(R),14383,15896,10638,14357,15889,10638,0.97,0.936168
425790257,692119287,CA(R),CA(R),15461,14714,10719,15480,14714,10704,0.974,0.988619
425790257,692119287,CA(R),CA(R),15103,13063,10529,15120,13080,10534,0.988,0.48952842
425790257,692119287,CA(R),CA(R),16956,13725,10511,16949,13696,10497,0.948,0.708525
425790257,692119287,CA(R),CA(R),15824,12156,11046,15807,12159,11046,0.963,0.949767
425790257,692119287,CA(R),CA(R),14243,13333,11112,14221,13303,11111,0.994,0.576027
425790257,692119287,CA(R),CA(R),15362,14369,10869,15381,14387,10865,0.992,0.886221
425790257,692119287,CA(R),CA(R),17024,13517,10846,17027,13536,10862,0.99,0.898439
425790257,692119287,CA(R),CA(R),15259,13343,10914,15245,13330,10912,0.982,0.810982
425790257,692119287,CA(R),CA(R),13905,12603,10884,13898,12588,10866,0.941,0.899594
425790257,692119287,CA(R),CA(R),14148,13233,10830,14142,13211,10802,0.992,0.650909
425790257,692119287,CA(R),CA(R),15442,13237,10467,15451,13235,10478,0.999,0.965753
425790257,692119287,CA(R),CA(R),16978,13852,10485,16986,13861,10495,0.922,0.946564
425790257,692110379,CA(R),CA(R),13688,12025,9919,13700,12040,9928,0.923,0.863333
425790257,692110379,CA(R),CA(R),15079,12704,11476,15077,12685,11469,0.979,0.968855
425790257,692110379,CA(R),CA(R),15289,14299,11326,15270,14305,11336,0.964,0.96157
425790257,692110379,CA(R),CA(R),16534,12799,11161,16530,12810,11135,0.919,0.823086
425790257,692110379,CA(R),CA(R),16612,12916,11214,16632,12908,11198,0.97,0.782093
425790257,692110379,CA(R),CA(R),15085,12705,11585,15112,12701,11566,0.993,0.837976
425790257,692110379,CA(R),CA(R),15017,14371,11900,15012,14370,11884,0.989,0.962413
425790257,692110379,CA(R),CA(R),16298,13067,11778,16300,13096,11791,0.978,0.456424
425790257,692110379,CA(R),CA(R),14944,11197,11556,14934,11183,11545,0.989,0.676412
425790257,692093440,CA(R),CA(R),13867,14982,12064,13851,14987,12077,0.945,0.79097
425790257,692093440,CA(R),CA(R),11801,13725,12539,11797,13696,12522,0.912,0.863306
425790257,692093440,CA(R),CA(R),11548,13532,12524,11563,13508,12511,0.991,0.913988
425790257,692093440,CA(R),CA(R),12732,14709,11918,12755,14722,11914,0.952,0.960199
425790257,692093440,CA(R),CA(R),13756,14552,12246,13726,14544,12274,0.984,0.372987
425790257,692093440,CA(R),CA(R),12645,15112,12158,12649,15111,12143,0.981,0.955463
425790257,692093440,CA(R),CA(R),13252,14117,12098,13250,14098,12103,0.784,0.752561
425790257,692093440,CA(R),CA(R),13635,14888,13253,13636,14865,13253,0.987,0.45361724
425790257,692093440,CA(R),CA(R),14001,15213,12601,14000,15226,12564,0.993,0.632937
425790257,692093440,CA(R),CA(R),13384,15257,12592,13405,15248,12606,0.996,0.844815
425790257,692093440,CA(R),CA(R),13647,14518,12559,13644,14522,12590,0.987,0.582924
425790257,692093440,CA(R),CA(R),12414,15171,11307,12447,15187,11310,0.995,0.48541352
425790257,692093440,CA(R),CA(R),12750,13528,11306,12756,13554,11312,0.885,0.728862
425790257,692093440,CA(R),CA(R),13439,14172,10905,13446,14178,10891,0.992,0.878841
425790257,692093440,CA(R),CA(R),13252,14023,10807,13237,14000,10802,0.977,0.831038
425790257,692093440,CA(R),CA(R),13986,13881,10974,13980,13904,10967,0.968,0.979689
425790257,692093440,CA(R),CA(R),13339,14968,11682,13364,14975,11709,0.98,0.46727228
425790257,692093440,CA(R),CA(R),13075,13978,11805,13075,13950,11816,0.958,0.396531
425790257,692093440,CA(R),CA(R),12700,14451,12022,12731,14453,12030,0.98,0.511924
425790257,692093440,CA(R),CA(R),12442,14357,11885,12422,14368,11867,0.98,0.741061
425790257,691760950,CA(R),CA(R),13055,12483,12406,13030,12455,12427,0.938,0.548078
425790257,691760950,CA(R),CA(R),13210,11243,12386,13200,11233,12404,0.786,0.993416
425790257,691760950,CA(R),CA(R),12507,12046,12175,12491,12021,12201,0.9,0.592023
425790257,691760950,CA(R),CA(R),11485,13348,12287,11488,13348,12275,0.986,0.999951
425790257,691760950,CA(R),CA(R),12864,13428,13501,12844,13450,13502,0.973,0.981016
425790257,691760950,CA(R),CA(R),12489,12020,13354,12489,12004,13367,0.94,0.47446898
425790257,691760950,CA(R),CA(R),12369,11708,13300,12374,11682,13303,0.926,0.841079
425790257,691760950,CA(R),CA(R),12327,12592,11377,12309,12574,11365,0.931,0.4504525
425790257,691760950,CA(R),CA(R),12486,12737,11442,12503,12739,11452,0.978,0.86796
425790257,691760950,CA(R),CA(R),11898,12600,11872,11916,12608,11872,0.778,0.903035
425790257,674738872,CA(R),CA(R),15185,14168,12279,15203,14149,12262,0.986,0.763623
425790257,674738872,CA(R),CA(R),15587,14220,14380,15570,14198,14388,0.953,0.995083
425790257,674738872,CA(R),CA(R),13757,13371,13621,13764,13376,13650,0.975,0.989516
425790257,674738872,CA(R),CA(R),13728,13417,13707,13739,13438,13702,0.983,0.929634
425790257,674738872,CA(R),CA(R),14547,13011,13892,14562,13011,13903,0.913,0.391605
425790257,674738872,CA(R),CA(R),14615,12929,14049,14601,12927,14034,0.929,0.968953
425790257,674738872,CA(R),CA(R),15119,14025,11763,15147,14006,11766,0.997,0.6508
425790257,674398014,CA(R),CA(R),11414,12911,10123,11410,12917,10150,0.909,0.755671
425790257,674398014,CA(R),CA(R),11201,13052,12122,11213,13061,12130,0.846,0.92862
425790257,674398014,CA(R),CA(R),12324,13497,12570,12341,13483,12586,0.975,0.981509
425790257,674398014,CA(R),CA(R),11094,12719,11440,11085,12729,11455,0.919,0.799039
425790257,674398014,CA(R),CA(R),11051,14102,11327,11051,14115,11287,0.917,0.566943
425790257,674398014,CA(R),CA(R),11272,14770,10841,11263,14797,10832,0.949,0.522796
425790257,674398014,CA(R),CA(R),11321,14414,10971,11306,14428,10972,0.965,0.840764
