,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),ea(-7),ea(-7),ea(-7),eb(-7),eb(-7),eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO
297,-0.1539532,0.11495599,0.6503804,-0.06336594,-0.115300655,-0.2947483,0.09379518,-0.4846402,0.11513215,0.06419122,0.5474623,1.1223502,0.2187716,-0.12053847,0.76414,0.056747913,0.1557998,-0.14427817,0.010755897,-0.028859794,0.4986689,-0.08034629,0.017900437,-0.21351033,-0.025669336,0.23270227,-0.46851265,-0.2271173,0.5052451,0.688655,0.10714197,0.22918618,0.27614862,0.064807355,0.8547023,0.7225651
298,0.061622217,0.1546376,-0.6592641,-0.18955499,-0.03176242,-0.008960485,0.5143703,-0.3103267,-0.61061966,0.19403507,-0.38617456,-1.0001073,-0.22150874,-0.3063283,-0.5938665,-0.23364472,-0.6256105,-0.14654951,-0.7202467,0.5825778,0.5770507,-0.06434733,-0.5502226,-0.4364571,-0.33306563,-0.14544708,-0.46887636,-0.28862274,-0.38595635,0.07644436,0.36056465,-0.3164537,0.33695278,-0.2882731,-0.25219995,-0.7158379
299,0.25595814,-0.12592578,0.5168998,0.26668036,0.5263382,0.10832384,-0.13034421,-0.43189424,-0.15950978,-0.13512933,-0.35706657,0.047837615,0.24490082,0.09682714,-0.10340151,0.028487772,0.36045527,-0.0171265,0.3368821,0.27935684,0.16973892,0.07071045,-0.1478527,0.009589434,0.29027665,0.43081054,0.66035676,-0.03735572,0.2451173,0.44101483,0.018636376,-0.9583813,0.42194185,-0.12697461,0.030404061,-0.28169626
300,0.16665918,0.17180625,-0.114417404,-0.31346798,-0.02510047,0.07288569,-0.2774278,-0.17763054,-0.3449725,0.9361137,1.6794816,1.9633927,-0.042472064,0.04728735,-0.22715381,0.34490058,0.02074194,-0.24758899,-0.74068695,-0.042804778,-0.41103446,-0.50092024,0.22159104,-0.019214272,0.6810004,-0.025780767,-0.57390445,-0.046432197,0.16444544,0.0049309134,-0.20210451,-0.17025071,-0.2338396,-0.28855747,0.14899269,0.31245935
301,0.009056151,-0.17844056,-0.58224595,-0.17361242,-0.33633953,0.27186355,-0.07406789,-0.023208559,0.012163162,-0.0065467358,-0.09646115,0.35152286,0.095297456,-0.13532868,0.09349251,-0.07475233,0.16344446,-0.39872164,0.03839612,-0.14967582,-0.31209123,0.05980575,-0.17482549,0.055141687,-0.023142874,0.20619261,0.6788641,0.020794928,0.29269385,0.008820057,-0.0028094351,-0.0062001944,0.22574541,-0.1707061,0.40141052,-0.38677764
302,0.14276564,-0.1613735,-0.068051994,-0.11347741,0.22768961,0.031153142,0.013051748,0.1088895,-0.32222688,-0.16117245,-0.06659146,0.086885095,-0.10627478,0.63364255,0.19478625,0.09388654,0.17819163,0.29897743,-0.1282174,0.004725877,0.09485957,-0.09612304,-0.3945084,0.45246616,0.29942352,-0.35106444,-0.00025224686,0.64428055,-0.3977934,0.2429336,0.13390613,-0.103128284,-0.10158005,-0.16127928,0.08654758,-0.26566398
303,-0.39279112,0.3085473,0.08528978,-0.20473218,-0.34202573,0.13708684,-0.320894,0.07286847,-0.34953588,-0.5788372,-0.035430893,0.60556686,0.026707292,0.11819738,-0.12122039,0.065939546,0.22570284,-0.74223566,-0.18414909,0.41924483,0.07160956,-0.1316058,-0.26662916,0.716288,0.01775521,-0.13594618,-0.10355562,-0.5265316,0.05154252,0.04591781,0.20620465,-0.489919,-0.45399797,-0.0393966,0.047236413,-0.2619759
304,0.3864331,0.34992164,-0.5593558,-0.12467277,-0.20416224,0.0536008,0.077665925,0.014607489,-0.3233111,0.051356435,-0.23013324,-0.054354668,0.27160984,-0.26493084,0.33805093,0.02174747,-0.03072837,-0.3098966,-0.29129392,-0.4892435,-0.55433226,0.41562474,-0.061909705,-0.15711531,-0.0327664,0.24329343,-0.3842486,-0.059892863,-0.72421986,0.019402057,-0.36725342,0.11395311,-0.3915504,0.020000577,0.49500626,-0.2412045
305,-0.23737025,-0.31038478,0.0035989285,-0.12408048,-0.07643059,-0.1618607,-0.15591216,-0.39080125,-0.4636228,-0.1198743,-0.048282444,-0.58428854,-0.037231088,-0.17616022,-0.3071366,0.02862075,-0.10353583,-0.026979297,0.075196326,0.20596863,0.085532576,-0.1636531,-0.17396343,-0.20725876,0.1198684,0.14488757,0.18372941,0.30912584,0.4379776,1.1091808,0.28934377,0.3472147,0.66496116,-0.018566757,0.07453512,-0.38072193
306,0.08525354,0.042125642,-0.23330188,0.11001009,-0.14224368,0.39005676,0.14911276,0.120883554,-0.953491,0.07150656,-0.15907586,-0.042361453,0.07551843,-0.119479895,-0.7404642,-0.2999846,-0.1828056,0.33865538,-0.067187905,-0.17516774,0.06499866,-0.08223596,0.23851126,-0.008457124,0.40843546,2.0753295,2.3029497,0.09248531,-0.3547927,-0.7091732,0.23071003,0.5331778,0.8167356,-0.15659843,0.33553255,0.11348933
307,0.19618762,0.43076813,0.8829897,-0.12030077,-0.4643042,0.7586602,0.11375016,-0.51658875,-0.14620173,-0.24968338,-0.062240288,-0.5335175,-0.060748935,-0.4159931,-0.29676378,-0.06387838,-0.0034287274,0.35122007,0.3013785,-0.09964836,0.11336368,0.4294331,-0.2577973,0.22305602,1.2194321,0.12289338,1.5513988,0.3066069,0.36299318,0.19086426,0.39039826,0.2287108,0.2220276,-0.16000488,-0.21750277,-0.30849496
308,3.9899049,3.5298915,4.376145,-0.2774065,0.027180105,-0.016966641,0.62687653,1.1868224,2.4536135,0.46393508,1.1346663,0.22792521,1.4082726,1.5296379,3.6455042,0.2005921,0.078901604,-0.16100527,0.160985,0.9781898,-0.11126506,-0.22863835,-0.033937126,-0.16355826,-0.40469038,-0.4242645,-0.86637425,-0.13485068,-0.0991437,-0.0061632693,-0.23587865,-0.26621187,0.008816563,0.8106705,0.13277525,1.7368912
309,0.022463262,0.059421375,0.07379192,0.4470421,-0.06994438,0.37219667,-0.19328153,-0.08076841,-0.47382718,-0.10532546,-0.24016638,-0.2818315,-0.21963012,0.059741557,-0.08590591,-0.1342245,0.05838859,0.8563414,-0.073351026,0.45351368,0.150897,0.5171245,0.5162444,1.4604719,1.2010015,2.5454695,1.168538,0.24917287,-0.38310844,1.4603466,2.7649357,1.7748241,2.7169397,0.069821894,0.10299848,0.23156644
310,-0.37507945,-0.061165333,0.67023134,-0.38544536,-0.021866143,-0.21407917,-0.3385817,-0.45972517,-0.28979447,0.14709091,-0.25640592,-0.32937267,-0.5640049,-0.0487414,-0.1842969,-0.20888424,-0.25578117,0.10364586,0.2967043,0.05758269,0.09543961,0.02196502,0.120582,0.3374985,-0.5875038,-0.3601048,-0.29287225,-0.01679036,0.38500977,0.054978967,-0.67579025,-0.075665325,-0.023589939,0.052193183,-0.002225563,0.08152002
311,0.033731848,-0.10504764,-0.263913,-0.04482907,-0.6928767,-0.1268625,-0.51292604,0.14724904,0.009872973,-0.26068074,-0.20072329,-0.166219,-0.008709848,-0.096267015,0.049497128,-0.54554343,-0.07779583,-0.11809039,0.03832233,-0.2554681,-0.05645375,0.16533145,-0.15758634,0.49651775,0.5139359,0.10274106,0.004909396,0.34310314,0.96274185,0.044794858,0.059207246,1.110098,0.30221,1.1264203,0.5210011,0.5099546
312,-0.13152683,-0.18545598,-0.18843615,-0.28943336,-0.21907333,0.19786175,0.006945759,-0.42455968,-0.0068169534,1.2502859,2.5277398,0.41784734,-0.070610136,0.0013391078,-0.09651366,-0.3140049,-0.064337224,0.25484174,0.1439153,0.041015916,0.05492437,0.13945061,-0.009754479,0.12413955,0.011051893,0.06430769,-0.8374023,0.11690223,2.462184,0.048672765,0.0037301779,-0.14953025,-0.20036331,0.050891757,-0.0373573,-0.3807481
313,-0.08619112,0.6119125,0.26534355,-0.13479364,0.19972265,-0.19849962,0.34571934,0.08603662,0.17220044,-0.56167233,-0.5151396,-0.25555915,-0.4173263,0.017438352,-0.18017624,0.072891355,0.3926379,-0.32817978,-0.61163175,-0.20587708,0.034582604,0.5647715,-0.1129305,-0.34197962,-0.1454019,-0.40549383,-0.29685813,-0.7178947,0.018560529,-0.21896878,-0.15877533,-0.8439897,-0.9486009,0.05721724,-1.017524,-0.05264364
314,-0.04956025,-0.1285663,0.019672394,0.108407676,0.09464205,0.89636075,0.1166136,0.15393913,0.4426645,0.026717544,-0.056783542,-0.39160478,-0.05659911,-0.0140067935,-0.00019744039,-0.040187657,0.32637724,0.041018486,0.07330854,-0.08997798,-0.08981988,0.13732478,-0.5707398,0.5274353,0.44059235,0.16056854,1.2398574,0.06603408,-0.12381655,0.010190874,0.3826695,0.16716674,0.50689435,0.27675983,-0.1968005,-0.300847
315,0.103987366,0.23391414,-0.20874953,0.675405,0.53925145,1.275301,0.6787638,0.8076248,0.48469284,0.4325707,0.70714855,0.36654437,-0.039401308,0.16577387,0.14887911,-0.84221905,-0.21858466,0.016377896,0.06310856,-0.18633091,-0.01691717,0.007958531,-0.6265722,-0.090576075,0.121590614,-0.112094164,0.10850176,-0.6932873,-0.4445743,-0.34111714,-0.04150635,0.28073692,0.004977256,-0.43244064,-0.18393081,-0.17427054
316,0.043459177,0.10096408,0.17421234,0.4700223,0.050804973,-0.006045878,0.025795639,-0.3491638,0.23083472,0.05984074,0.24897566,-0.20814276,-0.3578163,-0.07315421,-0.02089104,-0.12073302,-0.1598982,-0.0039090514,-0.01614666,-0.19244057,0.6548407,0.0502218,0.2236396,-0.5285983,-0.66133755,0.3875601,0.09429407,-0.35157454,-0.5455002,-0.40744716,-0.16713047,-0.22404766,-0.74373746,0.2003329,0.45542675,0.07318902
317,-0.034017324,-0.24666858,0.6702613,-0.080480576,-0.17575763,-0.053975463,-0.24624336,0.025542498,0.019179761,-0.10767901,-0.42458832,-0.5158542,-0.1291709,-0.47514826,0.025830388,0.26674753,-0.089137256,-0.485694,0.03891945,0.023626536,0.08506401,-0.14966337,0.17197588,-0.5322708,-0.0038830936,0.13514286,-0.101201534,-0.07460272,0.11733419,-0.18023339,-0.13394678,-0.0314603,0.51259065,0.06888503,-0.08161473,-0.093627214
318,-0.3985738,-0.5805246,-0.025510348,0.39806,-0.3133713,-0.15427421,0.07917154,0.3030298,-0.04852754,-0.5367441,0.13528511,-0.056913674,-0.47888944,-0.04222732,-0.36462978,-0.2826752,0.08354963,0.22235404,-0.3769766,0.43556404,-0.16643745,0.40827107,0.16678925,-0.42416504,0.016498715,-0.09379071,-0.3595487,-0.15984741,-0.24800819,0.013804883,0.5506147,0.055630654,-0.43515566,-0.5306316,-0.16262418,-0.09044241
319,0.58661544,0.121097,-0.60318184,-0.2913689,0.018482536,-0.39539877,0.16448551,-0.18595901,-0.38159412,0.6148783,-0.46544543,0.6102743,1.0182984,1.0527728,1.0220307,-0.90189564,0.21958625,0.088208854,-0.24167103,0.08395925,0.07074773,-0.016249359,-0.13743858,0.07832168,-0.009032667,0.06749356,-0.3101552,2.5361288,0.26705027,0.5506871,4.1414375,3.1234674,2.883832,-0.7318006,-0.02209939,0.58089346
320,0.086998105,0.7879461,0.1211918,0.70003676,0.59380317,-0.13861746,0.821293,0.14742425,0.30327094,-0.3571016,0.3900892,0.13303989,-0.76721144,-0.18294358,-0.28582168,0.031675484,0.015452772,-0.21868303,-1.5510144,-0.1896505,-0.03519675,-0.24331777,0.24035886,0.12410143,-0.08304441,-0.3071124,-0.2244761,-0.4459759,-0.23836459,-0.3822376,-0.4326711,-0.24968964,-0.17343122,0.119496614,-0.42754102,-0.01745516
321,-0.50952184,-0.04631993,-0.1294266,0.2393341,0.45021808,0.16962403,0.47072923,-0.11854914,-0.31043676,1.6751062,0.94773823,0.71883345,0.8442672,0.7551454,0.808692,-0.16883826,-0.051755786,-0.009659171,0.38021606,-0.32644615,1.066241,0.22989875,0.12110174,0.2530152,0.41459632,-0.29226822,0.12132025,0.02214706,0.059832633,-0.008544445,0.051117897,0.18788202,0.2538119,0.5084776,-0.13321385,0.1676257
322,0.30763614,-0.5177716,-0.63806236,2.0530283,1.9505038,2.528391,0.48831016,1.2434099,1.5493766,-0.54177725,0.11186305,0.16793078,-0.9236851,-0.3436765,-0.52847415,0.0009325743,0.26000994,0.22635908,-0.05183673,-0.03518188,-0.091368556,-0.14040591,-0.020646036,-0.42934436,0.5009834,0.93282616,2.1422806,0.18463308,0.46814165,-0.0144097805,0.36029577,0.9941332,1.5707759,-0.005907029,-0.18175489,-0.6063179
323,-0.18514836,0.40396118,-0.3201896,0.7594568,-0.17685075,0.41727483,0.050369635,0.1879367,-0.041511267,0.108463466,0.04341656,1.1301866,0.58942705,-0.089894,1.0045075,0.31642592,0.24549076,0.66834277,0.07826066,0.2168441,-0.71129596,0.16376749,0.802671,0.99592716,0.58317906,0.46055913,0.3988618,-0.6026864,-0.39326596,-0.18319452,-0.19467205,0.5581374,0.96316874,-0.052340657,0.26307565,0.41072512
324,0.18138024,-0.20608895,0.18743381,3.503216,0.41597497,0.6865975,5.9339714,4.655855,4.5287266,0.1643604,0.3732394,-0.00864774,-0.09888433,-0.023231111,0.17532894,0.07785585,-0.2967566,0.13471776,0.095187426,0.006252244,-0.13953707,-0.20415762,-0.028584778,0.20348409,0.07986693,-0.61075187,-0.3770982,-0.06790274,0.017225862,0.039382994,0.7003323,-0.1625356,0.4427916,0.21669164,-0.04151115,-0.07859433
325,-0.037919134,0.25562805,-0.37011087,-0.22286811,0.13507366,0.03203854,-0.5462147,-0.12644693,-0.3383096,-0.47594208,-0.03418684,0.31257597,0.22863215,0.6029213,0.052482918,0.15266368,0.076694764,0.30491027,-0.11212273,-0.034620643,-0.117925346,0.006135583,0.30885616,-0.15757331,-0.599892,-0.45065296,-1.1851673,0.31532088,0.06711769,-0.1875757,-0.5249109,-0.11370455,-0.1731652,0.2712391,-0.3963373,0.021115184
326,-0.5885564,0.33856183,-0.082746476,0.17438304,-0.043674037,-0.042648494,-0.14804797,-0.14213711,-0.22809881,-0.5676936,-0.28112096,-0.017632842,-0.015305102,-0.43387228,0.07802731,0.028448582,0.39384115,-0.08084303,-0.3242923,0.02367729,0.016527295,-0.13132465,0.044810057,0.2336176,0.098856986,0.32934102,-0.007462144,0.19874012,-0.094129205,-0.013070583,0.18166113,-0.3003958,0.4757129,0.60687816,0.13487281,0.040758014
327,-0.22860894,0.25872025,-0.59469885,0.14946836,0.14551115,0.0968031,0.036323845,0.073080234,-0.2182443,0.18354148,0.52045023,0.19448668,-0.1643511,-0.48636073,-0.18048334,0.007711768,0.54801637,0.29428476,0.1632787,0.3744797,-0.019134283,0.8352993,0.28610462,0.4735444,0.97998047,1.2643278,0.67821556,0.11408223,-1.1858032,0.1974827,0.45611215,0.50909126,0.82748586,-0.41386974,0.026018739,0.042687207
328,0.0031033754,-0.37277007,-0.52119565,-0.42146564,0.15651315,0.24420133,-0.852742,0.6605178,-0.060961973,-0.015246153,-0.25371522,0.5237073,-0.16906166,-0.06590408,-0.041387618,-0.2860331,-0.45222694,-0.38840565,0.33363408,-0.09074023,-0.35260057,-0.30989128,0.29657656,0.16101393,0.17642128,0.12638074,0.13931978,-0.20512772,0.35152206,0.51372963,-0.37768963,-0.52122784,-0.016896978,0.63459283,0.5977581,0.7060979
329,-0.24505605,-0.25266248,-0.11809704,0.66828823,0.88764346,0.8884366,3.1301763,2.5644648,2.0357635,1.2218561,0.8098372,0.34062544,-0.019411474,0.5371821,0.11914027,-0.3399973,0.1858877,0.34423882,0.24300349,-0.17366073,-0.43727475,0.096996576,0.35805216,-0.08520508,1.4713207,1.6869228,2.4498618,-0.19963875,0.07726188,0.16479376,1.6206424,0.7013063,2.239063,0.22309238,-0.005410373,-0.10913581
330,-0.34087184,-0.13232562,-0.009512603,0.96056926,0.050020218,0.13675064,-0.58720964,-0.035586894,-0.46034133,-0.12584415,-0.71729493,-0.77326304,-0.33108997,0.4333565,-0.05320376,0.3967675,0.32939863,-0.04655412,-0.7639233,-0.16288042,0.20434818,0.048866987,-0.048300862,-0.32944292,-0.7074877,-0.4642858,-0.2437222,0.14895636,0.5542181,-0.30466992,-0.013005376,0.11388558,-0.45287776,0.38794848,0.56738234,0.0135284215
331,0.52268755,-0.050860345,0.09501046,-0.406801,0.50640965,0.36088878,-0.7976343,-0.85344374,-0.36639675,-0.06313497,-0.25891513,-0.48295426,-0.28536808,-0.14056253,-0.10711259,-0.6636978,0.47530895,-0.13153142,-0.31898445,0.6007588,-0.08308005,-0.58924115,-0.30767375,-0.41904038,-0.14912948,0.0070574284,0.16055071,-0.8420701,-0.106569424,-0.18663442,0.6560116,0.4389274,-0.2846961,2.2411947,0.38070703,-0.53812706
332,0.40684336,0.36223772,0.25242734,-0.0170044,0.0307315,0.028206408,0.5071238,-0.44888675,0.3922338,0.79350716,0.21241313,0.16659701,0.5025941,0.28450087,0.42935503,0.38863343,0.38439196,0.048505783,0.2345324,0.21583706,0.03440839,0.25628185,0.02867496,0.10675311,0.07633665,0.028934121,0.03552854,-0.10047108,-0.34131545,0.025117636,-0.024558127,0.12276137,0.1845293,0.41871214,0.3801567,0.19513255
333,-0.111243844,-0.022950403,-0.060565054,-0.106904745,0.6065987,0.03186518,0.09209049,-0.15771692,-0.4762999,-0.20517772,0.007561922,-0.19002253,0.20307791,0.3896018,0.072364986,-0.21770515,-0.26439732,-0.052465796,0.30251938,0.34666178,0.119140685,-0.20808834,0.018417582,-0.26762512,-0.453998,-0.086227566,-0.26257598,0.2909521,0.3903183,0.16798079,-0.10565266,0.02641493,0.3292403,0.11269006,0.3819288,0.0465675
334,-0.108218804,0.43386826,0.84456044,0.25667048,0.5271725,0.75036824,0.024110079,0.32696962,-0.04225468,0.9659711,1.8260913,1.2919269,1.3698722,1.576759,2.7687593,0.032138824,0.040660396,0.055360675,-0.12739664,0.039373145,-0.2123585,0.090130866,-0.19516435,-0.016743511,0.31080642,0.042677402,-0.17397678,-0.07888056,-0.02741319,-0.016336858,-0.021820188,0.17656367,-0.4286872,-0.022899032,0.3087265,0.46861106
335,-0.025098085,0.05201043,0.2532995,0.03295201,0.060680687,-0.11790502,-0.12513006,0.30072218,-0.13500261,-0.14508909,0.008498445,-0.04246807,0.040397048,-0.46515363,0.0883711,0.11494577,0.09425474,0.3499689,-0.026648879,-0.27092955,0.97652996,-0.06192237,-0.3262803,-0.2824005,0.080586076,0.17570369,0.25320715,-0.21717644,-0.009031497,0.20745432,-0.014344752,-0.08509159,0.1408084,0.1110208,0.08937024,-0.2202875
336,-0.12053193,-0.6993365,0.03612928,-0.13209555,-0.23872599,-0.34312606,-0.11645684,-0.09548992,0.23670197,-0.18850304,-0.13240367,0.3374172,0.07611102,-0.024727821,-0.94271326,-0.079060316,0.09790288,0.18876536,-0.2577656,0.23316719,-0.13916549,0.14218566,-0.43117583,-0.009212211,-0.6185571,-0.0064280853,-0.66444665,0.02209887,-0.0017535985,0.057945102,-0.5326135,-0.48161113,0.0074760243,0.1955046,-0.3846153,0.11644402
337,1.367351,0.010094523,0.054346275,-0.25460666,-0.30864453,0.2717628,-0.99138504,0.32484227,-0.096073866,-0.48539397,-0.073171586,-1.4431502,-0.3918293,-0.3764724,-0.22686177,-0.18723425,0.33790487,0.30416095,0.6772397,0.19535574,0.18614137,0.040502444,0.07478882,0.013577469,-0.19114752,0.46602497,-0.22469425,-0.012196064,-0.45762762,-0.25524008,-0.5203533,-0.3973898,0.5683392,1.4215548,0.3638918,-0.4549452
338,1.0886366,1.9116488,0.8493426,0.23839542,-0.2501104,0.39928573,0.31282794,0.9944603,0.0052669346,0.7533155,0.61503434,-0.2652379,1.2555568,0.7026144,0.1874887,0.06485844,0.019324241,-0.4352886,-0.18121642,-0.22362053,0.103249006,-0.39561826,0.7148907,-0.0040358007,0.010031939,-0.1710766,0.20667273,0.15190071,0.16833712,0.14574403,0.45585924,0.46127915,0.25935695,1.1678514,-0.08279389,0.6183932
339,0.06392002,-0.14169586,0.10516292,0.3246958,-0.4158314,0.2411803,0.3908909,0.12897208,-0.23989552,-0.0916644,-0.3181228,0.008880794,-0.43289822,-0.6582677,-0.4684105,-0.47175306,0.050812036,0.071612895,-0.85743934,-0.90105426,-0.005268097,0.24793546,0.029149711,-0.1703707,-0.19483441,-0.21382777,-0.45636708,0.746642,0.025227189,0.13190103,0.459612,0.47275245,0.28380603,0.66790855,-0.03186494,0.31195343
340,-0.11293578,-0.19717997,-0.24813241,-0.24113292,-0.3837585,-2.4692936,-0.0937143,0.043599427,0.1768693,-0.18853307,-0.30115575,-0.2599434,-0.0800153,1.3280337,-0.87101173,-0.17800063,-0.059840262,0.076239124,-0.032187045,-0.39326686,0.015746057,-0.46394747,0.14761022,-0.06427038,0.13299268,-0.27073056,-0.02049438,0.32894608,0.43492076,0.22771588,-0.15385547,0.36566666,0.7764717,-0.23637801,-0.49157715,0.06841291
341,-0.09334868,-0.23912932,0.06743504,-0.08735564,-0.24894702,-0.27280802,-0.29178506,0.105030656,-0.3828292,-0.118477285,-0.025824606,-0.03657353,-0.30327725,-0.18335328,-0.027458906,-0.14819598,0.056089222,-0.1529538,0.14598078,-0.26784152,0.048805118,0.49322915,0.26812473,0.4046685,0.44826645,0.7288199,0.741686,-0.02319181,-0.15434642,0.027661562,0.90548867,0.33521903,0.42963028,-0.23888898,0.24870995,0.33814216
342,0.26281565,-0.18462566,-0.3266647,0.2433123,0.5663552,0.790328,-0.06339759,0.07237288,-0.20163432,-0.38616398,-0.46363652,-0.14563961,-0.35342014,-0.124360785,-0.26671278,-0.07236886,-0.23055542,0.06884595,0.1659497,-0.09451276,0.090906456,0.5039029,0.109436065,-0.14025463,-0.2384206,0.05195318,-0.39494348,-0.20259462,0.44781902,0.5820747,-0.26103616,-0.23979408,-0.5541614,0.32400158,-0.04641372,0.15843794
343,0.11396921,0.012667179,-0.29551592,0.28619725,0.29808477,0.24084842,-0.032936215,1.0619347,0.8401595,-0.039416075,0.3328212,0.9193157,0.07497156,-0.55107063,-0.42276,-0.1673457,0.12005766,0.24579057,0.23530644,-0.035839405,0.35958552,-0.08498603,-0.2928807,0.31135166,-0.30820316,0.23861746,0.20052163,-0.29232243,0.16194506,-0.0825133,-0.0338459,-0.06271994,-0.2524562,-0.07578981,-0.4267388,-0.7103343
344,0.7735442,0.16320856,0.07539219,-0.7369381,-0.27862865,-0.13806081,0.6861926,1.0195583,0.16008568,0.60340506,0.0294303,-0.23552161,-0.3036256,-0.30494708,0.16610336,0.9015554,0.60899365,0.23984534,0.5188166,-0.3363198,0.3437509,0.045588136,0.040260673,0.2259393,0.34942752,0.082534224,0.14592403,-0.10513419,-0.20794165,0.3068791,0.024097826,-0.6326225,0.20740193,-0.507974,-0.040828943,-0.1421116
345,0.1629687,0.78515005,0.12948525,-0.56035876,-0.17670763,0.016758949,-0.17403457,-0.17816563,-0.068532184,0.07728406,0.19673099,0.035882384,0.16935742,-0.47935778,-0.073640704,0.18020797,0.07070804,-0.28313193,-0.19536525,0.86907256,-0.14498577,-0.22124107,0.540706,-0.6865194,-0.16958943,1.7376357,0.8460841,0.85141337,-0.09634647,0.31898886,0.28696588,0.3855231,0.35910323,-0.25513664,0.056878254,0.044758193
346,0.15397546,1.4683461,1.1384792,2.45104,2.779857,1.1552988,1.8836179,1.4003432,0.2941225,-0.97608626,0.29181743,-0.3345056,-0.29139245,0.41526967,0.4043144,-0.6675929,-0.3992257,0.6312199,0.28044844,-0.72215605,0.09891366,0.16789079,-0.21267487,-0.237279,0.6544989,0.97308505,-0.07616019,-0.15793955,0.06384021,-0.505672,0.6035041,0.44314754,-0.7151608,0.87959933,0.85221845,0.33848518
347,-0.5442079,-1.0218945,0.1754893,-0.09859534,-0.5946351,-0.24524611,-0.17676364,0.23592329,-0.092675775,-0.018097341,-0.067204684,0.006968677,0.20736265,0.07583748,-0.2787409,0.5164808,-0.74879324,0.3868249,0.08088675,-0.7276741,-0.080837965,-0.081237614,0.5821567,-0.24691015,-0.24587631,-0.18968964,-0.31404263,-0.50641465,-0.42084783,0.070742875,-0.40213192,0.3338149,-0.2935054,-0.5176617,-0.40481478,0.3590669
348,-0.055710554,0.2358574,-0.43520862,-0.0034143925,0.09791844,-0.3348865,-0.26058215,0.28405112,-0.337837,-0.074107975,-0.18606305,-0.093875855,-0.038232505,0.159652,0.047483504,0.329371,0.47461239,0.20204827,-0.050262183,0.13626707,0.04505977,-0.10721342,0.18396392,0.6761947,2.702495,3.6586387,3.1331754,0.13496776,-0.8749596,0.29145086,1.1238089,0.57199985,0.3014928,-0.40422145,-0.29267424,-0.20354252
349,-0.2922211,0.6646791,0.53227293,0.26928902,0.41866964,0.09771675,-0.18321459,0.78084624,0.71392864,-0.4575687,0.19528483,0.0065712333,0.42444485,-0.42658094,0.14836179,0.7675043,0.34296808,0.10531242,-0.005757481,0.87578666,0.3740647,-0.90113276,0.05535838,-0.14710146,-0.21066362,-0.292046,-0.6779123,-0.58116174,-0.22265854,-0.080254346,0.108017385,0.16520216,-0.8534594,0.11176658,-0.14955533,-0.02625215
350,0.30180883,0.27864492,-0.039723158,-0.066865444,-0.02622044,0.2935024,-0.36514932,-0.0257473,0.30110472,0.13401473,-0.2773827,-0.06828165,0.45502865,-0.46531487,0.27573204,0.11453068,0.020082332,-0.10945982,-0.14467347,-0.051668167,-0.1752879,-0.348603,0.14175501,-0.4885144,-0.24456573,-0.09465905,-0.14179653,0.75814575,0.22326049,0.06898484,0.11796339,-0.42277327,-0.9545511,-0.17561893,-0.59761333,-0.21688348
351,0.096865416,0.0008042753,-0.62961537,-0.033090353,0.557022,0.029216707,0.08117983,-0.33963636,-0.14219606,0.0968585,-0.4736806,-0.42973465,0.18138048,0.087920845,-0.68627626,-0.20313379,-0.08428237,0.32312545,-0.3119713,0.06531191,0.06571901,0.22803733,0.3100667,-0.1598892,1.5248532,-0.2603814,-0.32642457,0.4341658,-0.12934458,-0.057150632,-0.5078768,-0.6669065,-0.023718191,-0.10058284,-0.13823044,-0.07038295
352,-0.08010507,-0.021178782,0.28487027,-0.41819638,0.54035413,-0.09287572,0.06985384,-0.05739534,-0.21430075,0.72394425,1.2729107,0.094515115,1.0329252,-0.26057422,0.71672654,-0.5209991,0.26727653,0.86868757,-0.47824568,-0.25823015,-0.3182602,-0.14560181,0.014229998,-0.010328054,0.0788815,-0.6952057,-0.20582156,-0.25213873,0.4298698,-0.23991036,-0.3764193,-0.52086085,0.75675464,0.32060272,-0.19742624,0.05635476
353,-0.25018066,-0.34064484,-0.37178332,-0.05024743,-0.283373,-0.7136503,-0.27974498,0.17923522,-0.18468937,0.273232,-0.2976785,0.030811012,0.072502464,-0.47290164,-0.6626757,0.2681976,0.0998984,-0.14038637,-0.93442094,-0.08163345,-0.17569631,-0.09733984,-0.5793618,-0.20963496,0.024836987,-0.16011795,-0.110526614,0.07313889,0.22257489,0.38393527,-0.4535776,-0.52065206,-0.95724475,-0.35949096,-0.7302525,-0.35294813
354,-0.40332085,0.627177,-0.6988179,-0.33591178,-0.16721094,-0.18263127,-0.154322,0.06933972,-0.509508,0.06577295,0.11360016,-0.246582,-0.024078786,0.22562595,-0.09378946,0.5885538,0.802456,0.19498263,0.33036143,0.40817922,0.124536395,0.17786206,0.44010282,-0.046946436,0.82677263,0.09856486,0.5722064,0.11993706,0.26599813,-0.033976614,0.13509461,0.5669997,0.20320338,-0.21906626,-0.035809755,-0.24084812
