,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO
432,0.7220377,0.13258803,0.23262084,1.7455157,2.2621543,0.9338708,2.1947052,2.1183023,2.1417632,-0.5298952,-0.10397065,-0.08764076,1.207305,0.29276663,1.78954,1.1236362,0.9216672,0.81109357,3.148031,0.63080114,1.065407,-0.34500527,-0.42777467,0.19988538,-0.44438934,0.060321152,-0.083907336,0.34130406,0.1895541,-0.011067748
433,0.4092459,0.044548273,-0.19185984,-0.549365,-0.50205046,-0.30729598,-0.028259516,-0.8045772,-0.3714332,-0.23295486,-0.55225104,0.036587246,0.6701476,-0.10031694,0.8075684,0.56481206,0.1900122,0.9537737,0.23219714,-0.015621543,-0.48144913,0.051751256,-0.45175064,0.02610135,-0.26427525,-0.24274722,0.07551855,-0.29582363,-0.21637207,-0.74245775
434,0.49084115,-0.03513953,0.19390002,1.4671926,0.22476608,1.2829857,1.25313,0.4924292,1.3717649,0.37556124,0.4357472,0.72074467,-0.16093779,-0.040854305,-0.35481408,-0.031659663,-0.1407702,-0.070329174,0.30607313,-0.30796573,0.576893,0.5197089,-0.017995566,0.022956207,0.3261156,-0.37049744,-0.02250576,-0.6552849,0.1079536,0.23172641
435,0.08276117,-0.018172964,-0.22049081,-0.071290165,-0.20153713,-0.23297578,-0.3857538,0.0864259,-0.1695494,-0.18386433,0.17070135,0.04874891,-0.076628804,0.018676937,0.041313343,0.28210407,0.1208545,-0.10952526,1.671085,2.2168303,1.0055898,1.412071,1.0093007,0.5216175,1.9894564,2.701757,2.165341,-0.01689446,0.05803871,0.13730139
436,-0.50857866,0.63671446,-0.08965232,0.29392087,-0.8420918,-0.16271323,-0.030811474,-0.46419007,-0.422532,-0.2876494,-0.5178714,-0.51917726,-0.19621861,0.036268175,0.19188035,-0.4807698,0.5629096,1.0026318,0.11840367,-0.2916084,0.71445787,-0.066716194,-0.39233452,-0.30472237,-0.05599338,-0.17548436,0.27528188,0.51655775,-0.073333085,-0.049537748
437,1.0779412,0.49858284,0.45531422,0.33846647,0.3097459,0.19051242,-0.27581498,0.044494092,-0.20756596,1.5827266,1.1192979,1.3991148,1.1479322,1.0234103,2.1995213,3.532389,2.7376132,2.7631617,-0.37776202,-0.37409744,-0.102790356,-0.45476758,-0.3805127,-0.086942196,-0.5775479,-0.3837942,-0.057927027,-0.22046661,0.05559957,-0.07316111
438,0.39895785,0.6343909,-0.70239085,0.363766,0.25477493,0.8397326,0.1269157,0.44474643,-0.23604971,-0.4016902,-0.17857361,0.015116364,-0.34668517,-0.3309157,-0.05899352,0.15009165,-0.08070257,-0.17689255,-0.71276313,0.060347736,-0.7357069,-0.025711007,-0.025863215,0.65931606,-0.09280029,0.056675732,-0.09331539,-0.019348621,0.32252184,0.01029022
439,-0.24741203,-0.19565976,-0.49646902,0.6344889,0.40716088,-0.007693529,-0.38420317,0.47720727,0.0908187,0.07587678,-0.45363656,-0.15224588,0.07576603,-0.20499675,-0.16120379,-0.35106272,0.17145371,0.22988558,1.4414613,0.56243616,1.0892855,-0.013541749,-0.50422573,0.095512986,1.382621,1.5852008,1.704227,0.31011608,0.2735936,0.25708258
440,0.4456191,0.60472834,0.25960797,-0.02242732,-0.27724645,0.12745228,0.14284873,0.41903582,0.33426026,0.014938295,0.70126504,0.44104755,-0.029262543,-0.21669355,-0.44447243,0.76093036,0.13038194,0.046279013,0.09888387,-0.21485353,-0.4546487,-0.18415332,-0.110693604,0.15469235,0.0041189194,0.35553563,0.7340471,-0.1041829,0.037685692,0.17595625
441,0.16091976,0.2235865,-0.039926022,0.5958537,-0.16693312,-0.031500936,-0.367188,-0.0020110533,-0.33085227,-0.17182168,-0.113476336,-0.43494594,0.43328136,0.68839633,0.36131445,0.022684664,0.21818487,0.19948992,-0.51015145,-0.44751853,-0.1393832,0.8272897,0.24875176,-0.14460349,-0.2817272,-0.5085037,-0.13130629,-0.3157223,-0.5223438,-0.0058485568
442,0.6728931,0.44803545,0.5194198,0.33181316,0.7024915,-0.019705117,0.2949975,0.5552632,0.7800033,2.3576586,0.9250712,1.3496093,0.5046041,0.08710159,-0.1336062,0.5139118,0.20789197,-0.019389123,-0.06800464,-0.062984765,0.03640765,-0.0006931424,0.39760768,-0.17419083,-0.5559788,0.17191163,-0.18220866,0.38530296,0.12887985,-0.49672788
443,0.18100291,-0.009278744,-0.13280804,-0.18525434,-0.45554215,-0.1015172,-0.4541298,-0.053750336,-0.27656043,0.5907289,-0.19101453,-0.29276535,0.32871237,0.54454184,-0.40450248,-0.33013552,0.08232111,-0.30623972,-0.068448365,0.33133197,-0.68611,-0.037742853,-0.7664131,-0.10312343,0.9690946,-0.17368174,-0.23794913,0.35610884,0.4605279,0.16194299
444,0.43001866,-0.028070807,-0.14126849,0.2858279,0.23919444,0.767483,-0.34380728,-0.26341394,-0.3613141,0.01581489,-0.5832353,1.1703151,0.4680401,-0.8401664,-0.4253083,-0.9229383,-0.5803355,-0.46181273,-0.0020326227,-0.41567183,-0.41921043,-0.27192456,0.024584264,0.7186247,-0.1339677,0.3348243,-0.113237694,-0.079558074,0.09701705,-0.17106402
445,-0.5802333,0.33105916,-0.528075,0.07522155,-0.49165273,-0.27791566,-0.40442866,-0.12642032,-0.16572899,-0.065108895,0.039161623,0.103218734,-0.38989735,-0.06819546,-0.64518094,-0.76050675,0.16524088,-0.14196527,0.23157668,0.18097031,0.031188197,-0.08346516,-0.25513956,-0.16014773,0.30605108,0.3029038,0.35577667,0.008543469,0.21293604,-0.19134656
446,-0.10418594,0.05396071,-0.116839826,0.019815028,-0.5149535,-0.032015234,0.60708296,-0.18251431,-0.12241426,0.5550967,-0.3903134,-0.124545336,-0.071118,0.08876836,-0.23973095,-0.08823639,0.74111205,-0.37150508,-0.22699893,0.037691005,0.3637783,2.1908429,1.1009314,1.0357451,1.4111543,1.8347735,0.18303682,-0.07507664,0.010554973,-0.2751786
447,0.22071266,-0.20556045,-0.09505678,-0.20339966,-0.21358633,0.1631262,-0.05232945,-0.073777616,-0.26365653,0.7989655,-0.2951802,-0.11118838,-0.4216143,-0.39758176,-0.5194835,-0.04430592,-0.25980353,-0.114619404,0.43974224,0.24703395,0.15099609,0.27292603,0.31021917,-0.3475597,2.0562947,2.2624485,1.765142,-0.21892309,-0.37579888,0.15920551
448,0.3766985,-0.23921573,1.0311093,0.16164035,0.8105509,0.033136025,3.67288,1.7643175,1.5267835,1.8389617,0.57957435,0.08736506,-0.30247754,0.015302986,-0.39612573,0.19263633,-0.23855247,-0.47303158,-0.67627335,0.15532947,0.07125583,-0.48960215,-0.5454817,0.04189989,-0.14063472,-0.0015345812,0.005164385,0.41566038,-0.23673943,-0.43711492
449,0.3904376,-0.07885265,0.5499355,0.0378581,-0.21837592,0.68322486,0.1760475,0.07017124,-0.33155438,1.1430422,1.4810872,1.0171294,-0.5701146,-0.5116023,0.038650967,1.5411929,1.0425844,1.0703456,-0.15747792,-0.013453394,0.13182026,-0.2991311,-0.2908297,-0.74696124,-0.2869513,-0.50004005,-0.5077871,-0.55331004,-0.24530673,0.36123633
450,0.4862233,0.2248102,0.26091504,0.011280447,-0.25866276,-0.21051127,0.13439281,-0.18300581,-0.3415354,1.345642,0.81742394,0.7642555,-0.25398588,-0.526435,0.009069085,1.8439143,2.0777102,0.8374616,0.1252774,0.017108083,-0.09740728,0.38773784,0.43651536,0.01617843,0.7599195,0.28765136,0.40092793,0.11971748,-0.09488943,-0.1256001
451,-0.28906488,-0.4635669,-0.252571,0.0469594,0.44334024,0.10113329,-0.002382487,-0.31628922,-0.6254158,-0.59766215,-0.7825871,-0.050773263,-0.3872527,0.15353769,-0.42403442,-0.10191172,-0.0006981492,-0.21754682,0.06794028,-0.00087839365,0.06345096,0.028135985,-0.26350135,0.19642323,-0.047418475,-0.07593852,0.42290342,0.106489964,-0.02351456,0.07451296
452,0.099202275,0.8251529,-0.31198806,-0.13998991,-0.0800779,-0.19538599,-0.04396929,-0.20514014,0.19216427,-0.26472822,-0.45186132,-0.04027407,0.4796309,-0.4960854,-0.7588151,-1.1064584,-0.19042599,0.0839372,-0.0034081936,-0.105314,-0.21426445,-0.22137642,0.5381537,0.3109119,-0.8747061,-0.22435606,-0.35477895,0.16600958,-0.30298883,0.09442502
453,-0.004796922,0.31063622,0.32656837,-0.20814973,-0.35691285,-0.052972272,-0.1989538,0.00019544363,0.14940172,0.43948072,0.6116648,0.36234522,-0.6627052,-0.12297392,-0.2209909,0.25782862,0.24481201,0.77587116,0.34419852,-0.23166996,0.03990072,0.9965861,0.41298664,0.7231889,0.54232824,1.0016729,1.9401498,-0.4542968,-0.22841635,0.106086865
454,0.7876639,-0.23458016,-0.2249997,-0.34556907,-0.5082799,0.30394682,-0.0018054843,-0.27625382,0.19491853,0.84247446,0.5113503,0.72735095,-0.15813904,-0.3019784,-0.509146,0.95470065,1.3486898,0.36417568,0.06656015,-0.24255598,0.69904494,0.3197989,0.51976705,0.3522933,0.9256599,0.54922605,0.4859821,-0.293509,0.76774025,0.3489886
455,0.2362813,0.022556439,-0.44232053,-0.10105698,0.18420595,-0.031188563,0.073544264,0.027496874,0.23427497,-0.108484924,-0.045645297,-0.09658772,0.01482144,0.7739127,-0.2097794,1.365801,1.2849483,0.70621896,0.13872498,-0.04438156,-0.31553912,0.19428504,-0.114971295,0.36356807,0.26543093,0.1869053,-0.30039448,-0.43071577,-0.60023516,0.08669379
456,0.09682417,0.047629952,0.18865484,-0.15377551,-0.3223455,0.32281393,-0.28361386,-0.07375085,0.46123788,0.13097316,0.27572703,0.562532,0.6328696,0.39843193,1.2769631,1.9447417,1.3300195,1.2515079,-0.31816515,-0.812068,-0.28824574,0.035344273,0.04655671,0.07105088,0.11127937,-0.10951787,-0.31523287,-0.072371304,0.27826583,-0.0075397193
457,0.049159884,-0.54784846,-0.6957549,1.0560075,0.49422547,0.8080758,1.3778483,1.7187221,0.7104507,-0.09256375,-0.2723679,-0.49292713,-0.14123201,-0.50356853,-0.45332474,-0.22028871,-0.7047061,-0.33170733,-0.66272926,0.26426208,0.1901713,0.01816231,-0.28618354,0.060183525,-0.22956775,-0.22896945,-0.27848947,-0.230631,-0.22287342,0.059746027
458,0.5090533,0.3768586,1.006671,-0.07304722,-0.00056922436,-0.14723474,0.38330334,0.74574685,0.4985489,1.7137204,1.6558745,0.83533466,0.8214549,0.6087508,0.7876664,2.8021235,3.4782834,2.4129078,-0.12176884,0.30637726,0.3067608,-0.4269513,-0.3550753,-0.5395546,-0.5597117,-0.3069865,-0.43797275,0.16686362,0.012350202,0.11111939
459,0.8170224,0.3458046,-0.0046403892,0.5162842,-0.09952593,-0.023038507,-0.025904655,0.39019346,-0.011286855,0.0672237,-0.119945586,-0.2654274,0.38511083,0.27210116,-0.5423013,0.23261476,0.12847501,0.35466915,0.52031183,0.14372301,0.7468619,-0.06466812,-0.13402444,0.04086423,-0.35339874,0.45581177,-0.12762225,0.72032094,-0.6491334,0.1324119
460,-0.19338727,-0.16493708,0.40293685,-0.006511152,-0.26366943,0.022667885,-0.6238632,0.39998913,0.09199652,0.18737178,-0.28956053,-0.33839527,-0.14082646,-0.36899167,-0.5503325,-1.0774653,-0.6139228,-0.16956107,0.4613132,-0.23398173,0.21474989,-0.25515205,-0.50740355,-0.2510757,0.12917298,-0.0042058527,-0.3742015,0.33042842,-0.17035657,0.011594504
461,1.2798996,0.7439933,0.84008205,-0.500387,-0.20519584,0.6434096,0.6763648,0.2503162,0.3318793,2.1068044,2.0598617,1.7835352,-0.74857086,-0.2593483,0.4943396,1.1946774,1.3616108,0.6754545,-0.16031346,-0.032773882,-0.3155089,0.05219376,0.1430909,0.37810934,-0.09904313,0.27934027,-0.36015916,0.27833748,0.3659706,0.038576484
462,0.84504306,-0.55353856,0.5498558,0.14634469,0.073279545,0.05976367,0.6453175,0.09033036,0.269221,1.8032712,1.1915879,1.7560847,-0.49335745,-0.3565941,-0.15418231,0.1252795,0.059721887,0.040832013,-0.56611705,-0.11325261,-0.1521817,0.04272741,-0.4784711,0.16939962,0.07730842,-0.21507171,-0.35389578,-0.34095436,-0.0028799772,0.36178407
463,0.5590318,-0.0780064,-0.45340085,0.1634407,-0.3178181,0.25548607,-0.083646774,-0.37701327,-0.036848843,-0.38454247,-0.3093052,-0.62605274,0.4576862,0.1365031,-0.6786768,-0.52317166,-0.45901763,-0.02463746,-0.033898234,0.41653216,0.10559499,0.4101339,-0.20493487,-0.13280189,-0.07566908,0.3439146,0.028149247,0.16243449,-0.213084,0.18048847
464,-0.61682916,0.29903567,0.47147447,0.3764219,-0.123560786,0.2154986,-0.261082,0.17846088,0.25905108,-0.23466444,0.036150157,0.22995102,-0.69247586,-0.49607754,-0.43125415,-0.29051048,-0.17841195,-0.050686598,-0.24575266,0.071157336,-0.09131944,-0.034257352,0.07938635,0.45812815,-0.12090639,-0.46637538,-0.5392038,0.296968,0.110676706,0.06332952
465,0.3401246,0.041332215,0.61718583,-0.2329147,-0.020783976,-0.0045328736,0.38013586,-0.27004182,-0.22449064,0.29206222,-0.15315872,-0.3948418,0.3547418,1.0734184,0.13235885,0.20230275,0.4570376,0.21937785,-0.097830415,0.20766722,-0.18890747,0.35950875,0.2548324,-0.0891307,0.13676748,0.15791547,0.4032305,0.18967114,-0.030011892,0.3533516
466,0.19031703,0.3246698,0.60397804,-0.108300924,-0.21027607,0.3234056,-0.27044493,-0.51075006,0.0006709993,0.55226326,0.52426934,0.5360264,0.3086874,0.5268544,0.2610872,1.7163354,2.3298368,2.0806,0.33013374,-0.21076088,0.030382454,-0.15695345,-0.06725389,-0.6451911,-0.27341413,-0.028504819,-0.14461097,0.1159775,-0.039872646,0.2928366
467,0.014851868,-0.076731294,-0.2081809,-0.27135316,-0.5317552,-0.2798394,-0.26731268,0.004212588,-0.15751028,-0.6382767,-0.18059796,-0.24795151,0.9185715,1.6864395,1.2905071,0.21386206,0.021382838,0.16196445,-0.31884536,0.14426553,-0.03646767,-0.6086429,0.030849755,-0.43454292,0.21178177,-0.21095896,0.15171778,-0.15919584,-0.24389489,-0.43928456
468,-0.85216415,1.1434045,0.13459775,0.23245645,0.19546705,-0.03374383,0.08156447,-0.22987416,0.00579983,0.16486529,-0.17298603,-0.3315047,-0.46074015,-0.34402537,0.2207155,-0.492524,-0.3283202,-0.4741518,0.01404088,-0.42284262,0.15330805,-0.19598457,0.08692829,-0.12566707,-0.18700624,-0.110909685,0.25500897,-0.074440375,0.16321892,0.5951804
469,0.08828321,0.18712685,0.32094872,-0.5085301,0.25302935,0.20955268,-0.049408436,-0.28414893,-0.1967639,1.2419811,-0.09562567,0.85121584,-0.46812135,-0.3169253,-0.14318986,0.23621677,0.08357227,0.12193602,-0.1494904,-0.7597872,-0.07611452,-0.14891829,-0.21074033,-0.7557105,0.011939025,0.07335997,-0.2741401,-0.47910172,0.28588533,0.01712979
470,0.07016206,-0.6483981,-0.6161195,-0.24606973,-0.7551479,-0.597655,-0.1766237,-0.22550413,0.28440118,-0.106485605,0.16502362,0.1321035,0.033705056,0.3852289,0.2505895,-0.043088555,0.24683595,-0.088748395,1.8678528,3.0379553,2.308127,0.22852463,-0.362455,0.35255468,0.6759889,0.108742386,0.46455383,-0.4594702,-0.21452932,-0.24923131
471,0.02085179,0.15496218,0.1306574,-1.2298259,0.39258224,0.31369993,-0.16819477,-0.19488487,-0.16989836,-0.15930796,0.5415447,-0.14840093,0.9305659,-0.013380349,-0.04667382,-0.054422975,0.0523144,-0.21668082,0.527241,0.7022134,0.1014936,-0.041487575,-0.052175857,-0.122460365,0.45922005,0.63039553,-0.13394094,0.10921165,0.43381327,-0.20477614
472,-0.25983286,-0.11277515,0.051732868,-0.12726629,0.23084557,-0.5184832,-0.689626,-0.18711394,-0.12542242,-0.33614185,0.20724458,-0.25056252,1.1460341,1.723942,1.8710588,1.0127361,0.8755981,1.3379266,2.5301645,1.0607274,1.681375,0.05971405,0.0029322952,0.64261717,0.9365684,0.05321312,1.0305179,-0.044876456,-0.25340903,-0.40360975
473,-0.37294197,0.17891252,-0.6683917,-0.50676024,-0.6993019,0.3233809,-0.14157853,-0.14237028,-0.07510942,-0.32669216,-0.16710794,-0.6030028,0.06936562,-0.23925656,-0.46217656,0.036868572,-0.4184091,-0.47225732,-0.68202585,-0.16978061,0.17365587,1.1635399,0.9003875,0.49673742,-0.11389208,0.08835721,-0.6694906,0.12702218,0.48086882,0.33071798
474,0.102124274,0.514261,-0.19243956,-0.27363706,-0.40221038,0.015735537,-0.05245787,0.33032572,-0.5583135,-0.08300419,-0.27210715,0.37974453,-0.03043276,-0.31177226,-0.011499822,0.98562455,-0.073246166,-0.4622136,0.9743719,1.1460242,0.7828834,0.4830292,-0.31672856,0.06476878,0.37623656,0.05845505,-0.64178586,0.09991312,0.12439908,-0.3058365
475,-0.41254112,-0.47199526,-0.526937,0.44575727,-0.030851483,0.043557703,0.2560935,-0.06998247,0.07407375,-0.33407897,-0.35257894,-0.64616084,-0.3830588,-0.50087243,-0.36588353,-0.56159776,-0.72757834,-0.474317,-0.3725374,-0.39768428,-0.41574878,0.07700047,0.18664277,0.38611603,0.619515,0.8546451,0.25222546,0.2566468,0.56192255,0.01936251
476,-0.33326954,0.020958155,-0.063623175,-0.0910489,0.55252326,0.09101759,1.0895866,0.73951995,0.23812288,0.15765676,-0.45702153,-0.33681816,-0.17769098,-0.04157394,-0.46136212,-0.31829262,-0.6232315,-0.18909729,0.73716867,2.0019128,0.22865033,-0.07070887,0.01873666,-0.43231142,-0.23794916,0.48842344,0.033794284,0.39874542,-0.32313597,0.25254446
477,-0.21797997,-0.41243404,-0.0903544,0.23318584,-0.23089913,0.010931879,0.19230205,0.86341715,0.38154146,0.12958694,-0.34862453,-0.10929352,0.51925534,-0.48597413,-0.33104786,-0.50782984,0.07671642,-0.25298733,-0.7732878,0.37329322,-0.14704525,3.662697,4.19952,1.6325874,2.3232543,3.2561588,1.6573606,-0.07231234,0.11766757,0.021479309
478,0.020151854,0.23772362,0.07330644,-0.026477661,0.10138124,-0.00020340085,-0.37683272,0.17170131,-0.08815229,1.4852271,1.5006542,2.9078896,-0.20866513,-0.7712588,-0.26366383,0.3906657,1.3069782,0.87098044,0.1367467,0.08353296,0.30765167,0.78318304,0.6416073,0.09762442,0.031870544,-0.28249314,-0.2478301,0.03569621,0.111851275,-0.28164005
479,-0.2406017,0.1702626,0.19710246,0.101742856,-0.47693825,-0.009147555,-0.046071827,0.11748054,-0.14281946,-0.23587549,-0.29792568,-0.57543707,0.3550836,0.078177445,-0.6222013,-0.08607209,0.36712545,0.018657774,0.5428367,-0.093948126,0.27086014,0.505118,0.45257252,0.46521366,0.19935519,0.3640488,0.11927858,0.13721569,0.7115928,0.2534594
480,0.69692576,0.32711202,0.4812192,0.21282361,-0.18116033,-0.039192915,-0.11305019,-0.90620863,-0.4929248,-0.040077448,-0.041903622,0.26128897,1.2776407,0.48497367,-0.6187163,0.12214893,-0.2833392,0.28639185,-0.35622305,0.113561794,0.09764969,-1.0099287,-0.2940602,-0.25974625,-1.1115439,-0.35744613,-0.34290177,0.41425753,-0.23990627,-0.2262558
481,0.67774236,-0.10362728,-0.13581982,0.02795139,0.49702823,0.34692582,-0.7459171,-1.2896118,-0.009253204,-0.054982424,0.09657079,0.22885886,1.8746183,-0.088771395,3.7192326,1.2663832,0.7721629,0.7105762,0.13049251,0.24787633,0.33525333,0.40221834,-0.19970688,-0.052170128,0.4279855,0.25583765,-0.39355746,0.5179522,0.8173672,-0.80634606
482,-0.2233041,-0.4967409,-0.39489788,0.09819361,-0.01681611,-0.039710164,-0.2606096,0.15454833,-0.16512805,-0.85263175,0.22690758,-0.34214413,-0.2721187,-0.045035303,-0.12801744,-0.3213094,-0.7676941,-0.22081539,0.42813134,0.6973406,0.24306679,0.08247423,-0.4573179,-0.19835278,-0.36664444,-0.12793657,0.49908268,-0.25293174,0.16111016,0.25005692
483,0.31868464,0.10712683,0.1528731,0.14517343,0.60730666,-0.0058286786,-0.26062047,-0.08838993,-0.2615445,0.0622126,-0.24283054,0.20329727,1.1824597,0.45982236,-0.014339134,0.2969164,-0.5014198,0.107221365,-0.26364124,0.1174808,-0.3139277,-0.18296176,0.015100539,-0.13985085,-0.08697832,-0.5798882,-0.03237921,0.4413227,0.044781327,-0.22020066
484,0.055995226,-0.5005892,-0.16401522,0.28030372,-0.00573498,-0.16051453,-0.07331318,-0.056649983,-0.113521546,0.04995364,-0.08939332,0.07617092,0.3105762,0.3237707,0.20820507,0.112939835,0.1924262,0.111863315,-0.7059459,0.044289075,0.27580762,0.29034066,0.088894606,-0.0107856095,-0.08579397,0.2188307,0.36114272,-0.3454579,-0.04040271,0.20132518
485,-0.41995746,0.09369558,0.37381706,-0.012377381,0.27903384,0.53967553,0.3221588,0.2987025,-0.15599945,-0.12497312,-0.51923263,-0.092874646,-0.34516954,-0.37788177,0.6576358,0.4094413,-0.1097976,-0.054018617,0.12660217,-0.27485615,-0.05446881,-0.39914793,0.1884419,-0.52478004,-0.118582904,-0.6881997,-0.093950614,0.505587,-0.6730294,-0.091213696
486,-0.34172595,1.4447224,-0.27159977,-0.035905838,0.04204142,-0.68673575,0.096182585,-0.0801246,-0.12114219,-0.4605088,0.098496675,0.12620115,-0.30386448,-0.11543283,-0.2647189,0.24016541,0.042258263,-0.3265703,-0.46138832,-1.1415733,0.1580345,0.11622077,0.43874043,0.33564657,0.48488462,0.15776548,0.59855425,-0.50205255,-0.20024276,0.28726283
487,0.4673553,-0.11803052,0.94856954,-0.34652507,-0.42424637,-0.27819896,0.06285115,-0.094916046,-0.12804115,0.22733742,-0.71719396,-0.21427691,0.10456723,0.27519456,-0.26483202,-0.8361416,-0.18803774,-0.02379024,0.86839926,1.3089371,0.7718098,2.6760128,0.47511086,0.8318964,0.9671585,2.2319627,0.6835288,0.26349914,-0.41061375,-0.3392732
488,-0.7295141,-0.39172977,0.40835232,-0.3430624,0.4126124,-0.17059344,0.3949827,0.01975318,-0.1603179,0.039093554,0.2699775,-0.4906157,0.053048313,-0.008715838,-0.5983686,0.041348934,-0.18536788,-0.5086807,-0.30777073,-0.45615357,-0.539205,-0.32416812,-0.18883455,-0.21719193,-0.47449887,-0.2248426,0.1205914,0.016334563,-0.14429963,0.41064915
489,0.028365016,0.2472853,0.08045,-0.33665383,-0.5210223,0.48445684,-0.46072948,0.37476212,-0.14781733,0.45981458,-0.15242736,-0.606256,-0.4182552,-0.08618911,-0.31661153,0.4740968,0.17227651,-0.55518156,-0.22845364,0.2590954,0.5483782,-0.2198233,-0.17911804,0.4293459,-0.12763375,0.22334698,-0.44976905,-0.24406284,-0.15540715,0.92290056
490,0.15363246,1.4378728,-0.34574646,-0.21694198,-0.14930314,-0.12088871,-0.14078516,-0.3182025,-0.9966872,-0.18852508,-0.07733321,0.08701524,0.42000744,0.5556264,1.2585765,0.8402143,0.51744974,1.137615,-0.68368703,-0.12467448,-0.10960504,2.5954306,3.4821439,0.87133884,0.3811791,0.112948,0.052060917,-0.54395044,0.29533538,-0.05902654
491,0.010104135,0.021285146,-0.28220254,0.43328255,0.21139084,0.0029469728,0.20566589,-1.5514725,0.4765618,-0.17972395,-0.14041753,-0.3672166,0.25343478,-0.117100626,-0.5080996,-0.5938882,-0.28402522,-0.41727978,-0.07691935,0.08639638,0.070839524,-0.1712837,-0.4140256,-0.12218803,-0.042716324,-0.08806058,-0.1422342,-0.041003704,0.044332623,0.1012647
492,0.17613962,-0.08695221,-0.09475821,-0.12350747,-0.18862516,0.09425098,0.005272031,-0.06761867,-0.0127770305,-0.23848599,0.3117633,-0.19469753,-0.30668914,-0.08737069,-0.2111181,-0.20815432,0.3571826,0.18405956,1.5239354,1.5178338,0.5840236,0.026627827,-0.7798092,-0.010225654,-0.099841654,-0.12158978,0.27872258,-0.00310421,-0.465447,0.05757311
493,-0.3305189,0.17696172,0.0012003407,0.5743426,0.53450924,0.627378,0.005933404,1.2178726,1.3142157,-0.07034451,-0.08309482,-0.36230645,-0.35930896,-0.6967348,-0.42105836,-0.7226876,-0.51158834,-0.44328135,-0.27147076,0.19207591,0.35179865,0.13581373,1.1542914,0.8489058,-0.4557773,0.38146758,0.14253944,-0.3364758,0.058106273,0.18251862
494,-0.08951914,-0.35560346,-0.060325652,4.402242,2.8656838,1.9975623,4.2572556,2.2796693,1.3575251,0.56651556,0.7946794,0.23118517,-0.05577898,0.21052825,0.0511491,0.6130103,0.38938138,0.27142403,1.433629,0.12561527,0.6492819,0.07548385,-0.012298405,-0.039523184,-0.040557235,0.907581,0.3743307,-0.37262714,0.07947427,0.12097588
495,-0.08113901,-0.119259536,0.30408046,-0.11892627,0.09946703,-0.21104103,-0.016524851,-0.2661679,0.115700185,-0.18852869,-0.13316062,-0.30961347,1.7869704,2.3822958,1.7490246,0.9826101,3.0176396,0.03525257,-0.33042482,0.0603493,-0.014786541,0.03863913,-0.12253216,-0.20341513,0.18326196,0.39734173,0.06339908,-0.18582538,-0.09338713,-0.2291562
496,1.0720147,-0.1025396,0.22689229,-0.20001024,0.12722194,0.60112137,-0.06548971,0.61416554,0.20101035,0.019784868,0.18907307,-0.023106813,0.7125797,0.14172071,0.8601934,0.39928833,0.016724713,0.49802125,0.44567943,0.37630644,0.14406526,0.17080134,-0.5777867,1.185185,0.08581221,-0.08113144,-0.15849236,0.18640542,-0.09069407,0.063699454
497,-0.055304527,-0.35590816,0.6721945,-0.2637781,0.48088378,-0.11087811,-0.15293571,0.2795227,0.0876852,-0.28794262,0.13640657,-0.20604736,1.1418742,1.1554122,1.8018793,0.27835596,0.20938762,0.6145452,-0.10100061,-0.21711257,-0.13426128,-0.25391757,-0.5899317,-0.6189637,-0.11090098,-0.5955663,-0.38420886,0.21557802,-0.17069517,0.0121401325
498,-0.20329145,-0.12672469,-0.54065496,0.46467704,-0.24720307,0.3586601,-0.26293555,-0.10334349,0.06818187,-0.6313266,-0.026116312,-0.6950567,-0.30491754,-0.30393714,-0.10260272,0.58777726,0.62952346,0.6704578,0.63422966,-0.1993196,-0.34086785,-0.6214912,-0.21962574,0.85558474,0.4420948,0.35531315,-0.026806176,0.3019567,0.36142677,0.5850587
499,-0.017998338,-0.8499818,-0.29731455,-0.4416573,0.3492838,-0.16365063,-0.31580186,0.11113447,0.10955751,-0.1301634,-0.26106745,-0.28907478,0.18705213,-0.20793104,-0.25268862,-0.72222,-0.39525002,-0.05731058,1.4450715,1.5206531,1.5813193,0.92635226,-0.07460806,0.19783658,1.6440896,1.3770672,1.1287849,0.047020927,0.041220695,0.008240104
500,0.19200921,0.49971598,-0.11101164,-0.23651399,-0.35843205,0.11775711,0.21407792,-0.33139616,-0.33963192,0.34489202,-0.6656243,-0.7442636,0.20299144,-0.56353754,0.07410581,-0.29179943,-0.642455,0.50832725,-0.52876806,0.2691876,0.054368973,1.1490778,-0.12307492,-0.49841464,-0.2937582,-0.8511596,-0.15340734,-0.39969647,0.28506005,0.23305145
501,0.223508,0.91469264,-0.5571555,-0.25975096,-0.10047349,0.04815048,0.20983729,-0.011442795,0.14739636,-0.35728776,-0.6918806,-0.39266497,-0.18520391,-0.32289624,0.1554782,-0.1698162,0.30649853,0.21050543,0.24555716,-0.60585,0.52248156,0.8137544,-0.22602287,0.6148984,0.19315362,0.33983994,0.6011368,0.20643702,0.23800194,0.023572206
