,odor,percent_cells_responding
0,1o3ol(-5),10.84396467124632
1,2h(-5),8.58684985279686
2,2h(-5)+1o3ol(-5),12.168792934249264
3,2h(-7),4.5142296368989205
4,2h(-7)+ma(-7),8.930323846908735
5,PFO,0.7850834151128557
6,ea(-5),12.855740922473014
7,ea(-5)+eb(-5),11.334641805691854
8,eb(-5),5.937193326790972
9,ma(-7),5.544651619234544
10,2h(-7)+ma(-7)_predicted,9.371933267909716
11,ea(-5)+eb(-5)_predicted,17.46810598626104
12,2h(-5)+1o3ol(-5)_predicted,18.105986261040236
