,odor,percent_cells_responding
0,1o3ol(-5),8.791748526522593
1,2h(-5),7.6129666011787815
2,2h(-5)+1o3ol(-5),10.75638506876228
3,2h(-7),4.027504911591356
4,2h(-7)+ma(-7),6.581532416502947
5,PFO,0.5402750491159135
6,ea(-5),10.707269155206287
7,ea(-5)+eb(-5),8.988212180746562
8,eb(-5),4.4204322200392925
9,ma(-7),1.8664047151277015
10,2h(-7)+ma(-7)_predicted,5.550098231827112
11,ea(-5)+eb(-5)_predicted,14.096267190569744
12,2h(-5)+1o3ol(-5)_predicted,15.176817288801573
