,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),ea(-7),ea(-7),ea(-7),eb(-7),eb(-7),eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),Iaa(-2),Iaa(-2),Iaa(-2),banana,banana,banana,Bmix28,Bmix28,Bmix28,PFO,PFO,PFO
358,1.1337321,-0.0773747,0.19780737,0.21524417,0.06916349,-0.09421763,1.8887775,0.5375036,0.8940276,0.010056138,0.10346803,-0.066504955,0.43304837,-0.18108654,0.24597558,0.40139604,0.01996243,0.12899378,-0.25726998,0.07207757,0.1843651,0.24439442,0.43951768,0.24894571,-0.17824872,0.07800189,0.44231635,3.0691724,1.3611549,0.9929863,3.4908595,2.1609344,1.5634314,1.1309505,2.6816223,-0.02791202,2.6357794,0.6116984,0.11246512,3.3964913,3.797313,2.0904531,0.1855129,-0.26511627,0.40728396
359,-0.34865534,-0.3714171,0.023295375,0.18442202,0.28577912,-0.50231844,0.20324504,0.10362004,0.44891125,0.1383636,0.3251064,0.06836051,-0.331386,-0.36582205,-0.17218736,1.4897541,0.3908772,0.5461315,-0.18559805,0.33882305,0.09547442,0.44159928,-0.1513563,0.15542217,0.21311462,1.2980025,1.5667574,0.22335702,0.79725325,0.10075772,0.038043648,0.071899205,0.4036056,0.29627734,-0.13195863,0.13541111,1.6782267,2.856081,3.2530916,0.6179888,0.83044446,1.6096138,-0.44255888,-0.45780897,-0.62154186
360,-0.09759128,-0.071549,-0.37665367,0.009465873,0.12581992,-0.104164004,-0.08942926,-0.14407347,0.08125174,-0.019330502,-0.11081174,-0.02247709,0.004166305,-0.13583755,-0.50656337,-0.13576227,-0.16010976,0.3789885,-0.20776722,-0.08939202,-0.17913383,-0.12188402,-0.07142705,0.39488882,-0.20188546,0.11648901,-0.14578688,-0.18577036,-0.12405884,0.003737269,-0.15348345,-0.074234486,-0.5058497,0.2604208,-0.21191385,0.48566806,0.076176226,-0.3202378,0.19321477,-0.051842213,-0.07033092,-0.36468366,-0.022114575,-0.026063882,0.8850697
361,-0.3854116,0.7645734,0.22476858,-0.33550096,0.50892186,0.20591974,-0.51395905,-0.09695983,-0.23776212,0.57078207,0.12818843,-0.13030642,-0.5817526,-0.10838735,0.15896982,-0.2690826,-0.056575626,0.050294816,0.73886776,0.9906785,0.6434796,0.53879666,0.40623063,0.18162599,0.28772366,0.073658824,0.0621562,-0.2308991,-0.10884157,0.28124103,0.48916495,-0.22050786,0.07677019,-0.37332225,0.107168496,0.28502467,-0.4482391,-0.19082244,-0.36216858,0.69459784,0.2763081,0.11699945,-0.14133185,0.21918523,0.0015937686
362,-0.2761588,-0.23323733,-0.06869814,0.3810728,-0.6347885,0.29802167,-0.049255013,0.17318949,-0.16465515,-0.038126588,0.40029845,0.4325376,0.4549951,0.89975435,0.6909479,-0.23538703,-0.014295997,0.26368368,-0.59295297,-0.5122612,-0.44819522,0.1638912,1.0176951,0.06235552,0.009013265,-0.18621643,-0.04580146,0.079372704,-0.45399892,0.19268435,-0.3999435,-0.19372839,-0.0012035668,-0.41131175,0.12916267,0.31105223,0.09687662,-0.48495603,-0.074469805,0.6469227,-0.1783709,-0.18095046,-0.22733629,-0.2419708,-0.1043424
363,-0.21389651,-0.06585398,-0.022046268,-0.40926462,-0.38151,-0.20426288,-0.30281937,-0.12250769,0.071140006,0.10741925,0.013843656,-0.24594973,-0.39569867,-0.099134445,-0.16920593,-0.47533298,-0.60811526,-0.29204217,-0.15089664,-0.29010898,-0.1956526,-0.25395632,-0.18409663,-0.36828572,0.13322447,-0.056996793,-0.25119093,-0.00856173,-0.45707878,0.54829794,-0.2744559,-0.20999956,0.26129067,-0.718669,0.04743746,-0.5100898,0.068671584,0.24836087,0.0025817156,0.905136,0.19034362,0.20125419,0.07956803,0.22150898,0.14456359
364,-0.018298954,-0.24722531,0.008109748,0.4104277,-0.14013499,-0.12631899,-0.24253038,-0.3426826,0.036005035,0.62590295,0.42018884,0.13430879,-0.2819605,0.4877017,0.1870876,-0.35297683,-0.00012032129,-0.103532255,-0.3238871,0.021716237,0.3320393,-0.049870968,0.3056874,-0.91300464,-0.50184,0.101216495,-0.5730202,-0.24913254,-0.6377933,0.13400316,-0.5860074,-0.6766778,-0.52120036,-0.40041077,0.33299077,0.13037384,-0.6201484,-0.74305856,-0.099764615,-0.41226506,-0.16872454,-0.50201494,0.10990423,-0.48912254,0.033329576
365,-0.25275248,-0.13403755,-0.09524864,-0.48959017,-0.17798382,0.2701146,-0.189682,0.13616894,-0.0047739744,-0.30284226,-0.38512552,-0.30789644,-0.23972106,-0.82917994,-0.34085667,0.86362046,-0.21571851,0.3785734,-0.4337674,-0.09991477,-0.38527817,0.34691858,0.27084878,1.5368289,0.027967319,0.29886407,0.10621929,0.33154523,-0.2404795,-0.1431928,0.5153125,0.015972525,1.7556556,0.106476806,0.18482703,-0.1195124,0.27633843,0.10093361,0.0051040053,1.1530124,1.2957436,2.2929983,-0.53759456,0.2927493,0.30246046
366,-0.14818937,-0.08165431,0.07714605,-0.042877793,-0.33616766,0.3672198,0.036797404,0.22144328,0.31636095,0.008931041,-0.3798975,1.0314394,-0.09645432,-0.20394921,0.13329434,-0.04914069,0.056014147,-0.25657788,-0.014234304,0.2946061,-0.06683004,0.10335505,0.33719528,0.054435372,-0.4969258,-0.05274704,-0.64500856,-0.011123836,-0.34692213,0.18929744,-0.42526615,-0.29837307,-1.0741194,0.007734716,0.25288153,0.0610001,0.17440301,0.12877321,0.3218007,-0.20580906,-0.19699919,-0.20298046,-0.20161256,0.031545356,0.00022935867
367,-0.032927394,-0.46672037,0.17767057,-0.31588978,-0.33818886,0.30856037,-0.06816995,0.30274373,-0.31982368,-0.9271459,-0.49124828,-0.06992155,-0.07000899,-0.63281536,1.7345469,0.23311132,0.19935542,0.10486424,-0.16336414,0.057384014,0.68571985,-0.10311532,0.9831221,-0.14493048,0.57119536,1.0379977,-0.40758646,0.09500337,-0.3012132,0.14931214,0.6040531,-0.10518612,-0.104943395,0.7881086,0.6390736,0.56760544,0.17398012,0.32514518,-0.60816616,0.13168675,0.14820112,-0.28813386,-0.39218003,0.25440827,-0.31776583
368,-0.062153578,-0.0048775077,0.40255988,0.04727328,-0.16527355,-0.042320013,0.027136326,0.100593716,-0.076989174,0.02347076,-0.008690476,0.049070597,-0.08379412,-0.07731253,0.0698396,0.069951534,-0.2174755,0.16254449,-0.08174944,-0.34370598,-0.09314114,-0.0030739307,0.6006131,-0.24760282,-0.013383985,-0.025387287,-0.38298458,-0.040794373,-0.13234037,0.036539197,0.036993325,-0.17229393,0.2620503,0.06402367,0.3580189,-0.055521727,0.082546234,0.20914078,-0.3562398,0.09262359,0.22888544,-0.009253472,-0.19901186,-0.08171147,-0.25595188
369,-0.10599762,0.022447765,0.35527396,-0.06587958,-0.17779356,0.10729027,-0.024296999,-1.1269498,-0.086791694,-0.0013175011,-0.43345898,0.30282736,-0.027040958,0.13232982,0.13046515,-0.030862331,0.17400078,0.047792703,0.13483024,0.27935624,-0.014866233,0.001640439,0.5382596,0.026125021,0.28403765,0.4899882,0.04270804,-0.10944712,-0.0039350986,-0.018222533,0.2299838,-0.2721989,0.5015491,-0.36032468,0.2734006,-0.48005798,0.25697988,0.2934076,-0.6346917,0.08733183,0.18103573,0.04002572,-0.063966215,0.31095624,-0.3323152
370,-0.064261794,0.17110437,0.19515765,0.01956582,0.06864971,-0.24577606,-0.11595321,0.22140178,-0.09293157,-0.02107048,-0.3407461,-0.175951,-0.07696521,0.08115435,0.23637033,-0.15320003,0.18678683,-0.38669056,-0.0930444,0.1302023,-0.1181016,-0.014274955,0.17565912,-0.3388223,0.14467558,0.5698519,-0.25347888,-0.103042364,-0.22745895,0.47082442,0.039997935,-0.55382633,0.26882243,-0.15700108,0.34619987,-0.20414221,0.059302866,-0.0015162677,-0.68708,0.0342021,0.020945191,1.0739188,-0.024908185,0.19176011,-0.27008414
371,0.025748372,-0.054634422,-0.20001972,-0.13929391,-0.02386105,0.41191936,-0.13045609,-0.18882817,-0.5156305,-0.06836498,-0.4763831,0.2316588,0.101002574,-0.07215285,-0.16215259,-0.16737115,-0.14730759,-0.37313473,-0.33424658,-0.110176206,0.45715302,-0.12683702,-0.03790824,-0.042232633,0.05750692,0.06876621,-0.8784015,-0.024162173,0.07332873,0.28432775,-0.114905894,-0.18204804,0.43874955,-0.2931775,0.23326331,-0.38687968,0.064766884,-0.17510515,-0.50981677,0.1849544,0.23147483,-0.20061499,0.016318023,-0.033894897,-0.5942961
372,-0.2142233,0.11361992,0.29321292,-0.0010793507,-0.3051203,0.03873597,-0.029621243,-0.5934842,0.30602682,-0.04353714,-0.61249566,0.02411659,-0.15327352,-0.23246068,-0.04343517,1.0168803,1.2728438,1.2561646,-0.29312652,0.14956522,-0.1924994,0.5389645,1.0089991,0.35365453,1.3953196,1.9312731,0.80272865,0.24605632,0.0666157,0.09860544,0.7515873,1.0043914,0.83541965,0.05434355,0.18021256,-0.37805766,2.0702882,2.505004,2.9355335,0.91629374,0.9618461,1.4714606,-0.07645643,0.3661356,-0.21683538
373,-0.17505035,-0.19233584,-0.09203621,0.3298203,-0.423818,0.26851457,-0.40451264,-0.074991256,-0.059715748,0.07061696,0.1959815,-0.36272693,-0.013139904,-0.26983556,-0.15507379,0.028282762,-0.15823615,-0.053211927,-0.62508494,0.13980249,-0.22670168,0.08406532,0.66435534,-0.2318992,0.43205982,0.5874522,-0.29997876,-0.008145332,-0.3253915,0.4254797,-0.20560688,0.10625897,-0.15890819,0.10880509,0.5756619,-0.07452142,0.58498955,0.87040746,0.33164585,0.32964072,0.20817006,-0.593477,-0.33754656,-0.18263483,-0.23981142
374,0.2547862,0.56265396,0.57479626,0.15339375,0.15977556,-0.26264262,0.36503524,1.929818,2.0631847,0.05794239,-0.16027404,0.20410824,1.1301227,0.42892194,1.445352,0.059910893,-0.1313849,-0.06317997,-0.6409298,-0.6038821,0.45903662,-0.12596208,0.56165284,0.6788105,0.2642129,0.30648777,0.22988707,-0.10892403,0.045259118,0.038967907,0.02375698,-0.22857395,0.94668955,2.848857,3.6852257,3.7565002,1.3992527,1.2533629,0.45897081,0.8947866,1.0041285,1.7025479,-0.08617921,0.29440236,-0.06144607
375,-0.17078495,-0.13992071,-0.23801589,-0.22960538,0.03999734,-0.5179328,-0.2407816,0.06868917,0.0805884,0.20551163,0.22286886,0.37867144,0.10431719,0.088383496,0.26719016,0.010256495,0.23311979,-0.18021822,-0.44797665,-0.51990336,-0.34184992,0.20655036,0.13597532,0.19055212,0.5591405,-0.11142486,0.21560329,0.08503193,0.20695364,0.4619333,0.175071,-0.11357677,0.03338301,-0.6875187,0.39391896,-0.58434445,-0.6721607,0.10432881,-0.085356236,-0.5839446,-0.4678402,-0.34083092,-0.17412761,0.29817986,0.09273696
376,0.024153948,0.14455158,0.21955487,0.32015184,-0.3358276,-0.057914943,-0.030652523,0.18540826,0.22229375,-0.01986754,-0.22841114,-0.4903796,-0.056128502,-0.28437394,0.18168783,0.124130726,0.26316383,0.24284932,-0.013191819,0.18356958,-0.40380806,0.14416337,1.5112072,1.0146478,0.72861356,0.79453325,0.98283345,-0.0131857395,0.077363014,0.2715475,0.7379765,1.0801681,1.9293909,-0.041741118,-0.101750836,-0.3494709,-0.034581184,0.002881065,0.018823743,0.26114464,0.38074148,-0.7098486,0.09223598,0.49980146,0.15337276
377,-0.0037847757,0.29816005,-0.294855,-0.01058948,0.009683952,-0.064860344,0.029267192,0.055921562,-0.3426577,-0.018465877,0.11716688,0.14120954,-0.059805274,-0.047583804,-0.07482953,0.062366724,0.15533316,0.88482165,-0.16500998,0.10026106,-0.013153136,-0.062244058,0.3458047,-0.2226814,0.3370003,-0.025207818,0.13496622,0.024953842,-0.28078353,0.5499079,0.26672882,-0.35100335,0.412804,-0.015609622,0.364297,0.13559204,0.1888799,-0.1892811,-0.6450466,0.12488258,0.15104824,-0.20849352,0.0018802285,0.101386935,-0.33967954
378,-0.70857584,0.8852762,-0.20586362,0.24440745,-0.27558947,0.10656357,0.28667396,-0.058006465,-0.19783452,0.35035288,0.31613165,0.0008043051,0.27091908,0.51106364,0.78820646,0.36701536,0.2402527,0.6493132,2.9168355,2.2909324,1.2621732,0.076604605,0.07438922,-0.00708355,0.772845,0.41111684,0.5266359,0.059234142,-0.9696233,0.087254584,-0.060100168,-0.12636276,-0.19101655,-0.121328145,0.0009252876,-0.36849153,-0.54502964,-0.90298724,-0.070117295,0.095042646,-0.15550184,-0.27545357,-0.36405623,-0.28652346,-0.65221345
379,0.2971353,-0.1902456,-0.5286129,0.43819767,0.21851233,0.08972943,0.083158135,0.17537746,0.18721044,-0.04899615,0.29508042,1.188468,0.034095526,0.07570267,0.146293,-0.116035044,0.2657358,-0.33894935,-0.46396387,-0.49937892,-0.8592502,-0.19529957,0.20226237,-0.45527375,0.3584935,0.30408204,-0.33482662,-0.12857658,-0.22836009,0.4726809,0.3820269,-0.33080053,-0.036477804,-0.16116872,0.32810417,0.4652552,1.6711755,0.14656049,-0.524611,0.045054793,0.4350323,-0.3419544,-0.3772695,0.1892575,0.12483013
380,-0.33846,0.5340264,-0.9551569,-0.005629346,-0.14954358,-0.1539073,-0.3781969,-0.24941738,0.1411522,0.17016703,-0.15649083,-0.38241625,0.18548796,0.561128,-0.41575706,-0.12256968,-0.295336,0.30229086,1.5068027,0.18724751,-0.06864299,-0.0041696727,-0.042333096,0.3111985,0.078876495,-0.22511029,0.0046107024,0.23623747,-0.38521895,-0.10805276,-0.12647483,-0.46714115,-0.033428878,-0.85081613,0.018090228,-0.12508693,-0.08616689,-0.5658663,-0.14371952,-0.3674859,-0.9484868,-0.5986724,-0.38033408,0.3246917,-0.37976244
381,-0.27853084,-0.124566436,-0.13272604,0.11814219,-0.06485486,-0.20795894,-0.14178312,-0.029575616,-0.16414174,0.045171738,-0.11184789,0.16107583,-0.056934714,-0.14181918,0.04329592,0.19365185,0.92702264,0.54776263,0.018569946,-0.11250839,0.36991143,0.14623308,0.56048274,0.5805787,0.8055411,0.76735204,0.41527605,0.37533808,0.5833644,0.503129,1.0491818,1.0655113,0.80647206,-0.4663859,0.18805736,-0.1861849,2.316295,2.2709217,1.7198806,1.1590148,0.6772418,0.5438902,-0.10899001,-0.35839272,-0.7650509
382,0.014086887,-0.036219567,0.29399788,-0.17734703,0.092748165,0.030018158,-0.007444024,0.06263223,-0.059446037,-0.018687725,-0.12803641,0.04003772,-0.044240057,0.016102761,0.075194694,-0.013935685,-0.1897996,0.0366566,0.038855374,0.213723,-0.096485995,-0.019375205,0.27622783,0.04541061,0.024591625,0.11716732,-0.1485606,0.011205554,-0.025276601,0.16061124,0.0741097,-0.2744133,0.044275947,0.096144736,0.81739914,1.0061284,1.0720773,4.765502,3.6354177,-0.03742397,0.026553363,0.1293481,0.10096717,-0.32115388,-0.6311934
383,0.10979155,-0.5361524,-0.32086712,0.3546154,0.5178147,-0.32001245,0.24848339,0.3220117,0.0032354891,-0.25226158,-0.24003014,0.6085133,-0.489065,-0.44795927,-0.4568837,-0.24997264,0.07768801,0.88816094,-0.756848,-0.11696101,-0.37739408,0.1158008,-0.063575506,0.2398549,0.49622568,0.3688925,0.267203,-0.27572012,-0.100104585,-0.47506535,0.39643365,-0.15784916,1.108739,0.27049953,0.40748838,-0.44628876,0.04728371,0.010751411,0.12689042,0.31181616,0.09327519,-0.027281955,0.019072086,-0.12750113,0.41695696
384,-0.6104243,-0.22682872,0.23876953,0.5500264,-0.24790728,-0.12559867,-0.18703848,-0.20719868,0.0054017305,0.42678607,0.36609322,0.40505475,0.43710047,0.5264082,0.4843812,0.9192189,2.6087916,1.0749886,-0.0040626526,1.0005676,-0.3936928,1.6534804,1.3551066,1.5035881,2.3318765,1.7972753,3.575633,0.7411172,0.106571496,-0.19071478,2.2150056,1.213355,0.47636542,0.016400993,-0.6910899,-1.0007563,-0.46276188,0.17474902,0.01410228,-0.4527223,0.49367592,-0.3507207,-0.110860884,-0.6066734,0.16222662
385,-0.47532165,-0.09324272,0.22128335,0.14653595,-0.3270646,-0.40230685,-0.612038,-0.31597888,-0.112147756,-0.12841147,0.09123657,-0.05210393,-0.18109263,0.44613606,0.039909326,-0.033587933,-0.26901576,-0.4417668,-0.09871674,-0.1378768,-0.12792853,-0.10979909,-0.23617771,0.40526864,-0.013248593,-0.7507808,-0.22888133,-0.05124092,-0.3727763,-0.1465765,-0.4981164,-0.35032552,-0.7694583,-0.33930868,-0.04770822,0.34251976,4.774966,-0.12890679,2.0718336,-0.081506014,-0.6792063,-0.64808637,0.35846722,-0.26718336,-0.42714208
386,-0.38699222,0.15506333,0.38056582,-0.08519626,-0.5543045,-0.93719244,-0.026059628,-0.05592358,0.0017141104,0.34793007,1.9418161,1.3916738,0.47739595,0.030410975,0.1778855,-0.25668025,-0.5423303,0.25105703,-0.35093212,-0.11475304,-0.54386586,-0.05710244,0.6781659,0.22500283,0.23834461,-0.16037503,-0.23273975,0.05904293,0.15988576,0.7701081,0.5545028,-0.5462844,0.08008142,0.73327214,1.7980344,0.60233617,0.14985126,0.009951115,-0.33646145,0.36081424,0.12206435,0.33171734,-0.6631013,0.14246365,-0.11818734
387,-0.60141134,0.071689606,0.03203821,0.30148134,-0.14454573,-0.052054167,0.08103341,0.18207246,0.62387,0.015217602,-0.45927173,-0.018252373,-0.17341131,-1.2856903,-0.11149937,0.10843545,0.16554157,-0.17006132,-0.47690928,0.28076854,0.09503615,-0.5600245,-0.1376507,-0.06856924,1.378717,0.5651963,1.8464099,0.7107086,1.6317103,0.3384455,4.047591,3.172834,1.5715817,-0.39896613,0.6911913,-0.47904575,3.087138,1.2994058,1.2696108,2.191496,1.9003828,0.91523814,0.026481926,-0.45686173,0.1147303
388,-0.4355824,0.3621632,-0.088163495,0.15399742,-0.021823868,0.327923,-0.22933435,0.107834846,-0.23132777,-0.0894959,-0.29371092,0.027827978,0.061822534,-0.46526486,-0.03241828,-0.20516008,-0.6699459,-0.14220463,0.0012356639,0.41158968,0.030590758,0.11677837,0.37681168,0.4919845,0.4060973,0.13981414,0.08571309,0.21324086,-0.16661,0.5324261,0.13161922,-0.48454607,0.28584227,-0.3655511,0.188743,0.08932042,0.65565324,0.67034996,0.22182643,0.2050668,0.4511086,0.11552361,-0.21538404,-0.44344294,-0.59337914
389,0.06663436,0.5275947,-0.14123175,0.62918484,-0.09371352,0.28408608,-0.21428046,-0.26219887,-0.33918944,0.08206281,0.18726785,0.35586646,-0.5379262,0.16993731,0.19589767,-0.21430779,-0.007068889,0.081518665,-0.3455485,-0.6285478,-0.20984945,0.15409294,0.3015857,0.28641576,-0.10983622,-0.23932944,-0.47210622,-0.5313995,0.10421215,-0.47437677,-0.68680394,-0.7391054,-1.222044,-0.54550475,-0.6577733,-0.2943319,-0.5793697,-0.014045291,0.40874857,-0.6081574,-0.72315806,-0.6479377,0.27112806,0.21176493,0.41417676
390,0.41737556,0.23591068,-0.00985229,-0.46526825,-0.29885015,0.04066652,-0.115840554,0.013848782,-0.030350238,0.15849304,0.022090852,0.09308177,0.30029756,0.17290545,0.21355894,-0.04726273,-0.043694973,-0.26661885,-0.2066538,-0.00813669,-0.028450072,0.03246528,0.006144166,0.38328272,0.26018795,0.15764803,0.13241288,0.10119027,0.090750694,-0.09025055,-0.16963595,-0.046486914,0.39931795,0.6244215,0.5157221,0.54906046,2.155284,2.5206232,1.1211779,1.7013798,1.1344881,1.4639415,0.17457598,-0.37118614,-0.0772109
391,0.019095497,0.5191264,-0.94396335,0.48090413,0.087694265,0.36650956,-0.81651825,-0.18247859,1.1440344,0.2242855,0.29330486,-0.2244381,-0.041376293,-0.27302957,-1.0277061,0.05776103,-0.23195145,0.32312402,-0.17097226,0.5288409,0.31219828,-0.5250511,-0.4530815,0.27809796,0.20722091,0.02693063,-0.36171287,0.032400414,-0.405676,-0.34352854,1.1857634,0.40856588,-0.7363412,-0.73884726,-0.19512215,0.00015429407,0.36664245,-0.28122517,-0.37109822,-0.51575404,0.24329495,-0.34072185,0.25765878,0.17170507,0.28630215
392,0.45074546,0.9464021,0.784746,0.09248611,0.18843454,0.017394096,0.9238807,1.0739201,0.9326716,0.33973658,-0.13343105,0.2897725,0.24169528,-0.05487722,0.43941423,1.3483948,1.656279,1.2016647,0.17229277,1.1065217,0.93053824,0.36848474,0.73203623,0.53928065,1.1176381,0.77674294,1.1329327,0.09778118,-0.051260054,0.41992638,0.5684558,0.026179418,0.5590975,0.27062905,0.6467484,0.7337484,1.2302614,0.12886524,0.20843965,1.3880415,2.2420084,1.4644908,0.10425651,0.7423496,0.25561178
393,-0.1611743,0.59052277,0.16287376,0.27771437,0.4908347,-0.08021724,0.40904605,0.2728089,0.26684016,-0.065152764,0.036416948,0.008314788,-0.264327,-0.8208215,-0.0871768,-0.43438584,-0.070233345,0.4917159,-0.15730183,0.2364892,-0.07933974,-0.14852035,0.074245036,0.7900413,-0.24864143,-0.24941492,-0.13566825,1.1251955,0.8395441,1.1236427,1.7561529,0.21443641,2.1431956,1.9202555,2.4798112,1.4564217,0.16815269,0.31505036,-0.018839061,0.5516008,0.46053925,0.26801068,0.33643883,0.31835702,0.03199847
394,-0.16651529,-0.1270448,-0.37822706,0.2716211,0.68569124,-0.22578114,-0.171911,0.069667876,0.5019499,0.287598,0.20750886,0.24829888,0.6401093,0.78863215,0.65366143,-0.37992287,-0.1560604,0.1379066,-0.33372965,-0.12501276,-0.1440311,-0.6146358,-0.34742975,-0.56680286,0.0771991,0.15905572,-0.07783122,0.25160986,0.30804026,-0.7926147,-0.40493,-0.11685413,-0.058952615,0.07239473,0.20696497,0.110740595,0.3334574,-0.18048537,-0.099550605,-0.12078494,-0.20448929,0.15899998,-1.0268128,0.41879654,0.28251612
395,0.85225147,2.328591,0.62226605,0.32031143,-0.23748052,-0.06310254,1.3064009,0.27378565,0.8993686,0.037075043,-0.5259646,-0.09999144,0.51611006,0.18455121,-0.091433465,0.076802135,-0.16644213,0.07192284,-0.66949874,0.065188676,0.07275164,-0.11291915,0.69222265,0.060901582,0.40030044,0.20009878,-0.32030582,-0.10160446,0.0610753,1.1515229,0.92531246,-0.24006599,0.41145396,-0.36265224,0.5539408,-0.15685809,0.81907094,0.09362352,0.4420625,2.5517364,3.7091455,4.658625,0.6213932,0.5320889,-0.17323187
396,0.08126676,0.7173305,0.24805343,-0.34979117,-0.06310871,-0.3567065,0.5795486,-0.16030765,0.19351947,0.082000256,-0.035094593,-0.17136085,0.1229575,-0.5019893,0.21556628,-0.35817525,-0.10927349,-0.36917147,-0.2637244,-0.035779476,-0.00088620186,-0.1863277,0.8567102,-0.53456926,-0.1657483,0.58620316,-0.16779238,0.9833861,1.1196803,0.78403115,0.0126645565,0.04084453,0.18196929,2.0614796,1.3562406,1.552443,1.3558489,0.70606756,0.3414933,1.3142684,1.8377427,1.8378305,-0.27009422,-0.4090246,0.12062013
397,1.1336342,5.0582333,1.4431174,0.2927981,0.13703535,0.02707988,1.181783,1.959431,1.8956425,0.17689168,0.14092731,0.23934019,-0.29311743,0.1932194,0.342478,1.2189727,1.6960605,2.4423618,1.1928313,1.9895747,1.3139765,0.033258736,0.1921994,0.5576959,0.29967666,-0.0024206638,0.16563025,-0.19404906,-0.40074566,0.37411064,0.68403727,-0.3402953,-0.5835312,-0.25798208,-0.15918611,0.05478913,0.64236665,0.70228624,1.6691971,0.13729352,0.012171581,0.08509288,0.320985,-0.24185947,0.006896615
398,-0.27311587,0.25934568,-0.08606297,-0.45403963,-0.015254885,-0.3549409,0.831554,0.25543544,0.2378282,0.11821401,-0.33763933,-0.044479012,0.16405034,-0.092636004,0.1389417,3.1557424,1.9650924,1.1923099,-0.3756348,-0.08768153,-0.004992485,1.6215181,0.75299454,0.36773327,0.6710139,0.9802167,0.70010316,-0.121006966,0.09662193,-0.15238261,0.6723823,0.7171562,0.12615547,-0.3115799,-0.3529536,-0.20143464,2.1446629,1.0466328,0.58576524,0.14460322,0.39817885,0.32371223,0.0774343,-0.6820514,-0.27055144
399,0.1479156,0.7077242,0.42953014,-0.425318,-0.06385726,0.12876433,0.7014662,0.5908272,0.63786066,-0.21476805,-0.44643748,-0.10635969,-0.22307658,-0.02113904,-0.13939887,-0.15565342,0.19193992,0.1856175,-0.5679735,-0.32184106,0.3270198,0.17344046,-0.0018689632,0.122264504,-0.122750126,0.3395272,-0.5486833,0.049399257,-0.23543891,-0.2531647,0.08165085,-0.7974038,-0.6843933,2.516899,2.1356833,1.6227115,0.6121276,0.23579586,0.39699212,0.2988441,-0.2103895,0.33696818,0.42792165,-0.48483104,0.23384148
400,-0.29261684,0.4922883,0.47251043,0.24952586,0.075125605,0.10331315,0.7028711,1.0263711,0.52959263,-0.05277118,0.036037207,0.054656178,0.24253742,-0.046936885,0.22290604,-0.052974373,0.031193554,-0.31477118,-0.0502038,-0.012517512,-0.08018419,-0.1692735,0.044022813,-0.0044331253,0.0035107434,-0.06312324,0.010314941,-0.093097925,0.016003579,0.15543422,-0.07057179,-0.000479877,-0.036860198,1.6775426,1.4126998,1.3642714,5.844515,2.9908557,1.4555919,1.675705,1.3139211,0.61991185,-0.078604445,-0.5340667,-0.01831606
401,-0.27432287,0.43108255,0.005749069,0.24748337,0.11540797,0.8224433,-0.22814375,0.18766473,-0.6870113,-0.14633602,-0.8547303,0.598381,-0.120729566,-0.25533333,0.25585052,-0.14550471,0.30755657,1.119858,0.1885925,0.5585926,0.5403249,-0.042883098,0.7172649,0.597963,1.5492036,1.1316836,4.982412,0.02547431,-0.031832844,-0.41179392,0.41821593,0.19298816,1.9248893,0.46695763,0.1575568,-0.3656985,-0.2761026,-0.4712814,-0.50880164,0.08576262,0.02523236,-0.50879127,-0.21481057,0.16118133,-0.011337638
402,-0.44936883,-0.3287179,0.07540715,2.0754206,0.9813942,0.28817827,1.7714399,0.3244881,0.9763866,-0.07200894,-0.37617385,0.20074922,-0.19846481,-0.05189888,0.24131265,0.14753696,-0.37164214,-0.38904834,-0.5066347,-0.25780994,-0.27778208,0.19907448,-0.52012,-0.08757609,-0.33640957,-0.24473298,-0.355765,-0.6544783,0.07694373,0.1819526,-0.5094481,0.052560747,0.04309237,0.07464659,0.4414759,0.06044674,1.2817156,0.52137554,0.29297912,0.13118273,0.16086076,1.205109,-0.54475033,-0.13918155,0.09225905
403,1.3458577,0.62969685,-0.29632697,-0.034527116,0.14256693,-0.43835893,-0.30011117,-0.23226944,0.12014347,0.28491724,0.24286789,0.18605793,2.6914668,1.6508553,-0.41514462,0.3114934,-0.6719223,0.037364185,1.037989,-0.7444471,-0.29655722,0.5390866,0.8378482,0.12930042,0.041529894,-0.21903127,-0.074778974,-0.12826824,0.16219044,-0.5768482,-0.046136945,-0.0042054355,-0.87490034,-0.2819915,-0.55365443,0.1678735,-0.1628716,0.097877264,0.057332397,-0.015748203,0.025291562,-0.3037454,0.15999141,-0.13675022,0.109401464
