,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO
167,-0.29667085,-0.05748011,-0.34942567,1.6361864,0.7318089,1.0122104,0.38235408,0.1437577,-0.31811708,-0.18369766,-0.16079602,-0.4021458,-0.34343395,0.33281055,-0.16745964,-0.50404704,-0.24928477,-0.23797703,0.36772162,0.16894197,1.6170292,-0.08602838,-0.0017475486,-0.019883677,0.3505156,0.36685592,0.08081064,0.011733316,-0.0389902,-0.09236276
168,0.42219275,-0.2185879,-0.036298886,-0.26133206,-0.11373533,-0.39016926,0.576726,0.03731522,0.41110206,-0.13075136,-0.25782868,-0.044369847,0.2597587,-0.10676736,0.33546996,0.06186887,-0.12709144,0.20954424,-0.2585681,-0.47071117,0.30325985,0.085725814,-0.13288689,0.1726621,-0.08807528,-0.024047121,0.005293846,0.23477364,0.014830168,0.27010143
169,0.21240744,0.11156905,2.1247835,0.13724482,-0.0034538805,0.2933718,-0.72738695,-0.17174178,0.18304983,0.11170217,-0.16451423,0.18195066,2.822563,2.4155262,1.9847039,2.4750118,2.3910441,2.5963411,0.3747536,0.45732382,0.85529536,0.3835657,0.095145136,0.13956746,-0.10618016,-0.34093994,-0.15041327,-0.032583296,0.04177332,0.019689739
170,-0.17694262,0.21100232,-0.16901623,-0.88686264,-0.12241584,-0.2862875,0.54403967,0.040954947,0.34480846,-0.17545968,0.07474919,-0.4640974,0.13409598,0.25425008,0.028320193,0.26311994,0.023743227,-0.048274636,-0.16250245,-0.18574014,-0.43541983,0.05048582,0.11733788,-0.00013568997,-0.34190443,-0.01616335,0.47252816,-0.30328304,-0.36745304,0.03460294
171,0.036765162,0.15896614,-0.48838112,-0.26981366,-0.5244136,0.26743808,0.49029535,-0.16756526,-0.10047372,-1.4073336,0.28265873,-0.18784776,-0.4162345,-0.06833299,-0.23207188,-0.42788202,-0.3411938,0.13061537,-0.14783216,0.30845556,0.37852022,-0.203711,-0.0022214875,-0.31195053,-0.6366706,-0.05343482,-0.041144416,-0.2975142,0.00062316656,-0.1869552
172,-1.2814101,-0.7733836,-0.090854526,0.9276403,0.5017609,0.28061223,0.07049328,0.047145903,0.22887534,-0.14381337,-0.13949865,-0.15097325,0.96332306,-0.28994673,-0.23566806,-0.40670776,-0.2183789,-0.08174759,0.71991974,0.7463681,-0.1153695,0.24307826,0.43945658,0.62934375,0.6980528,0.48640388,0.1679104,0.11432898,0.16760457,-0.45729345
173,0.3259321,-0.45185018,0.27126878,-0.0743867,0.1526599,-0.08871115,-0.24747856,-0.14396894,-0.10175061,-0.47939757,-0.18955392,-0.33498746,0.36241654,0.0037926435,-0.54335225,-0.4404233,-0.59925914,-1.6131984,0.31469816,-0.2439096,-0.3558164,0.10139394,0.06973221,-0.22028863,0.40570945,-0.38992143,0.33027577,0.42521182,-0.13375607,-0.3977255
174,-0.2682072,-0.22031006,-0.26249003,1.6778269,1.6975694,1.1192871,0.643596,0.08267701,1.0245279,-0.103861794,0.23645717,0.4575053,-0.474266,-0.29897976,-0.39359382,0.40693328,0.10176837,-0.10260552,-0.05877924,-0.07022717,0.5648766,-0.3957859,0.014904976,0.16827875,0.016091723,0.045074373,-0.071796656,-0.0075965524,0.11153507,-0.44308534
175,-0.3058926,0.23336875,-0.08795184,0.23360221,0.78337795,0.31522512,0.44466567,0.5824491,0.6828121,0.30217704,-0.14394602,-0.041050673,0.35031646,-0.049180046,-0.25229645,-0.16241083,-0.28780425,-0.09119493,0.5968719,-0.22328222,-0.25363317,-0.23269244,0.3281308,-0.2217589,0.6114752,-0.2880373,0.14344876,0.37598553,-0.03710535,0.5803895
176,-0.47358713,0.06879988,-0.06362806,-0.13626224,0.4197477,0.32091063,-0.43390015,0.02982235,-0.17814314,-0.8073216,-0.6581699,-0.8924273,0.9140593,0.4248252,0.1671668,-0.34642923,-0.16576684,-0.39895898,-0.21782804,-0.016206145,0.044776574,-0.041616246,-0.08124844,-0.14722991,0.08816506,-0.122764975,-0.17726392,-0.06385654,-0.008554071,-0.02295363
177,0.17007215,0.048027605,-0.017959826,0.177553,0.015521258,-0.017083362,-0.06730738,0.030084267,-0.10168043,0.019471005,0.011946097,-0.061745793,0.001997888,-0.19386905,0.07020849,-0.122604825,-0.031858385,-0.056075618,-0.069155425,0.011054218,-0.16524005,0.010497719,0.117917866,0.07426196,0.058129832,-0.22696275,-0.4402504,-0.0055131316,-0.16349636,0.09359753
178,-0.19610092,0.3742147,0.035967946,0.09493077,0.069214165,-0.04858625,0.05122602,-0.01715523,-0.026978225,-0.3873023,0.13031775,-0.10392371,0.428931,-0.9098476,0.44033837,-1.3915584,0.22424701,0.082458615,0.0168553,0.10238306,-0.42580533,-0.32404828,0.3751621,0.36661634,-0.036334634,2.6436355,0.0925588,0.23524888,0.31669915,0.31862473
179,0.26516598,0.3792809,-0.27692455,0.39002162,0.32824445,-0.10370332,-0.4542578,0.13783011,0.3501696,-0.28866473,-0.076775745,0.28439784,-0.7110921,-0.10087177,-0.19163732,-0.6649737,-0.33967915,0.4307793,0.036867764,0.5203188,0.008206874,-0.09858686,-0.342944,0.20050037,0.69427145,0.1394231,0.1965279,0.0070396587,0.060230494,-0.28408492
180,0.45464838,-0.04434946,0.015741907,-0.09348881,-0.07744044,-0.062093616,0.14147133,-0.24411836,0.07606548,-0.46698743,-0.10541874,-0.3273726,2.3445163,2.574248,1.5693822,1.7327216,1.3192323,0.8371265,-0.6800957,-0.033802003,-0.24353877,0.03780842,-0.595687,-0.30708453,-0.08385807,-0.2903828,-0.32714874,-0.43715912,0.6333469,0.040439487
181,-0.4199331,-0.018533945,-0.5603596,-0.26239523,-0.084523275,-0.34570476,-0.06748797,-0.08415067,-0.61677235,0.15951674,-0.074958965,0.052622184,0.20857549,-0.35646346,-0.4161496,-0.4523924,-0.43025598,-0.06759897,0.7848246,0.90027314,0.4030416,0.2911874,0.38494155,0.170472,0.12294677,-0.31759408,-0.08317688,-0.13974458,-0.14866403,0.119282305
182,-0.09047687,-0.28317064,-0.28519392,-0.01392591,0.024854481,0.33782667,-0.64316833,-0.6469101,-0.38875234,0.0999701,-0.2946205,-0.35481977,3.3091638,1.704175,2.134566,2.341161,1.8801482,1.9966655,-0.15195143,-0.36140025,-0.44060883,0.45953253,0.004169047,-0.020337313,-0.29013222,-0.22251952,-0.10465598,-0.019303605,0.10053798,0.17556524
183,-0.44729388,-0.11863208,-0.24268222,-0.16965108,0.21782345,-0.037166297,-0.3651266,0.5442442,-0.37855548,0.18421322,0.13081646,-0.48627478,0.755013,-0.21894011,-0.24780792,-0.65946275,0.13540235,0.014366865,-0.2387079,-0.36079457,0.2565367,0.45226222,0.16499811,-0.19729862,-0.26259428,-0.06518361,0.54542255,0.4935375,-0.3410181,0.16393954
184,0.6451315,0.109410524,0.29597223,0.3752591,0.13532972,0.071912766,1.38941,-0.124046504,-0.04061365,0.61934423,0.7057713,0.23783734,2.1281404,0.71627766,0.5303255,1.2141263,0.25377613,1.5217988,0.22336605,0.1706303,-1.4050086,-0.03215339,-0.24088228,-0.32893166,-0.44180363,0.03204924,-0.16470847,0.017452527,-0.46147358,0.08612634
185,0.4702031,-0.059859842,-0.06575748,0.11781907,-0.029863685,-0.25790492,-0.48038977,-0.133343,-0.13623837,-0.06667733,0.25201035,0.0782814,-0.18432975,0.16685227,0.07773763,-0.6182707,-0.13531858,0.19244403,0.42397434,0.14908963,-0.0026665628,0.56938434,0.5112013,-0.12950522,-0.011829138,0.097763866,0.11001873,0.96154994,-0.5539396,0.119378835
186,0.8197944,1.644577,-0.5336846,0.43114296,0.06254807,0.11218387,0.40397662,1.1923397,0.5699797,0.43723172,0.94684905,-0.22072202,-0.7648616,-0.41302848,0.13340771,-0.038802825,-0.36328003,-0.45439136,0.39309457,0.67554903,0.18353164,-0.14661792,-0.39204344,-0.32058364,-0.1908252,-0.14115317,-0.38980252,-0.49060208,-0.1302521,-0.11347985
187,0.19536664,0.046785355,-0.5564157,-0.05348891,-0.43695897,-0.2574969,-0.49694633,0.03067118,-0.090375304,-0.30335444,-0.11986159,-0.2387906,-0.19551438,-0.049002603,-0.2658825,0.22267169,-0.188847,0.29015487,-1.0102129,0.0015952289,0.2855605,1.054641,0.15067184,-0.080468565,1.4598072,1.1387327,0.48610407,0.34948632,-0.2515756,0.07170804
188,-0.20012432,0.21374375,-1.0287575,-0.23477578,0.01232928,-0.07648599,-0.6851048,-0.57748795,0.43602884,-0.102470696,-0.11249015,-0.5110471,-0.30370978,-0.28254038,-0.3263246,-0.6717951,0.0011558533,-0.070212215,-0.19203056,0.042560898,0.03846395,0.0019860417,0.20206672,0.14934063,0.6115571,-0.5026651,-0.37192765,0.26062402,-0.2351289,0.24315572
189,-0.3013456,-0.32081413,-0.6261677,-0.34111273,-0.30921224,0.11386645,1.3619826,-0.5708612,-0.3997597,0.08028126,0.18420969,0.5436555,-0.18466784,0.07084054,-0.19027466,0.7356009,-0.31248778,0.030364394,0.9762162,0.5731654,0.37729827,0.2399451,0.3346002,-0.78155714,0.8833251,1.0789919,0.6074066,-0.031662602,-0.10842928,-0.28856546
190,-0.22083639,-0.0064219236,-0.54242116,-0.11978087,-0.23431656,-0.739911,-0.77395594,-0.3008495,0.2593034,-0.07837495,-0.0008357763,0.3312735,-0.6210888,-0.66409737,-0.38187438,-0.32095993,0.09694207,-1.478485,-0.29428595,0.74331534,0.16694546,-0.23902823,-0.38877267,-0.2727079,0.1948961,-0.60767865,0.20228945,0.17502993,-0.32902578,-0.30743086
191,0.31178832,-1.1349208,-0.16534126,-0.11685258,2.7724786,-0.41585055,0.0025452375,0.1624368,0.14500645,-0.06575206,0.057953835,0.20555818,-0.32921767,-0.10106084,0.38262373,0.07990855,0.09006381,-0.2007095,1.8012009,-0.7457714,-0.080810666,0.10263118,0.104212195,0.096877605,0.010215759,0.08718774,0.4583485,0.163539,-0.5409588,0.027046874
192,0.25691104,-0.24047418,-0.21918193,0.14403167,-0.26965454,0.25903663,-0.5746232,-0.018656284,-0.28097868,0.07501961,0.25774384,-0.081071734,-0.28627548,-0.080064416,-0.050265998,0.053429186,-0.20609327,0.08663124,1.0743791,0.12843865,0.14751206,-0.45031023,-0.14914292,-0.06413847,0.009818792,0.08888841,0.107854575,-0.07159211,-0.33444026,-0.25849104
193,0.38829535,-0.06897116,-0.07347202,-0.41266298,1.5987219,-0.08184959,-0.37268287,-0.2585079,-0.47120652,-0.06777853,0.7214879,-0.3109124,0.41978616,1.276893,0.9473365,0.1587908,0.13395771,-0.33602723,0.33390695,0.07471281,-0.12295738,-0.037174076,0.0152468085,0.13759506,-0.444296,-0.7261988,-0.18226609,-0.053119197,0.36854386,-0.34887773
194,-0.563161,0.44374698,-0.12550175,-0.323454,-0.1525343,-0.18883061,-0.090634435,-0.13489538,-0.068688214,0.5259977,-0.026859611,-0.04573199,-0.48454976,0.15513116,-0.02951163,0.39590284,0.33856165,-0.24285968,0.6464608,-1.0597916,0.17961454,0.16598056,-0.18126684,-0.023647726,-0.7789809,0.12013829,-0.35396853,-0.38616958,-0.9259945,-0.30721056
195,0.38648298,-0.10210757,-0.5091497,0.07882287,0.110458314,0.12409255,-0.26034474,0.13518046,0.07366502,-0.6125748,0.53465134,-0.4802423,0.29563296,-0.10305986,0.08416623,-0.2644127,0.07969868,-0.8754393,0.44315535,-0.5058606,-0.1945095,-0.26368314,0.14264515,0.0013347864,-0.05208397,-0.1613012,-0.29863256,-0.1576255,0.24275768,-0.5208914
196,-0.049117208,0.024725752,-0.09710163,0.010971487,-0.18820296,-0.11042386,0.21744889,-0.19377977,0.346026,0.45810586,-0.038891703,-0.14601082,0.32132128,-0.25378054,-0.42490327,0.87230563,0.34554026,0.1459701,0.2172153,-0.15212807,-0.46743673,0.122225344,0.20101169,-0.1834526,0.29161274,0.18507208,0.08370322,-0.040937982,0.059198916,0.18377608
197,0.19105324,-0.43792948,-0.4310485,-0.4527441,0.04202947,0.17546394,-0.14410335,0.454955,0.19333299,0.041359097,0.04972872,-0.09511435,-0.17235976,0.6182133,0.605904,1.1074386,0.70725006,0.5923523,0.16082406,0.4394477,0.56497633,0.2358487,0.2517504,-0.11484123,0.24241543,0.081318945,0.4741072,-0.28249592,-0.6282759,-0.051449582
198,0.23945999,-0.62521803,-0.2906191,0.59698236,-0.09092486,0.06775525,-0.07758173,0.003283143,-0.16424492,0.30301076,0.16446179,-0.3660697,-0.30762127,-0.3704151,-0.56072026,0.1897255,-0.5247532,-0.08524251,-0.14275962,-0.15762168,0.30481735,1.7864997,-0.6715392,-0.18556106,0.09600931,0.92466974,0.23155123,-0.22071844,-0.3411109,-0.29261723
199,1.3704151,0.42586452,0.44899124,1.210576,0.7632991,0.50916,2.7415977,2.6648731,2.2192338,1.2137424,2.0690486,1.4484888,-0.09730753,-0.14607489,0.34702903,1.2130291,0.093091786,1.4419888,0.24066424,0.8496726,0.2788393,-0.2078987,-0.63539565,0.013044894,-0.0044610524,-0.09238207,-0.32954717,0.28257257,-0.20203508,-0.06598693
200,0.06403629,0.21179086,0.356204,0.20667243,-0.014349937,-0.12223071,0.31119072,0.29125738,-0.5545601,0.14393419,-0.2147373,0.48408926,-0.38356116,-0.027358532,-0.33074683,-0.42240876,0.017228425,-0.22246122,0.5052345,-0.10310492,-0.022679552,1.6220999,0.78603625,0.6771961,-0.5593057,0.9494374,0.21436968,-0.6933545,0.09275153,0.21858285
201,-0.022241607,0.2389808,0.10711408,0.11459491,-0.41849554,-0.21195781,0.09198034,-0.22019991,0.11137046,0.19152488,0.13184482,0.20109344,0.055476606,-0.34065756,0.73079085,0.08990532,-0.05892372,0.0104727745,-0.1876532,-0.0757961,-0.26749027,0.5499742,0.24026155,0.31358364,0.7449967,0.33451208,0.47881588,0.18392044,0.33074296,-0.03421548
202,-0.40468466,-0.6317898,-0.47491544,-0.7136811,0.12066877,0.3631299,-0.17636551,-0.33663857,0.025249064,-0.38511872,-0.12685463,-0.5298765,-0.44366932,-0.6113342,-0.24883848,-0.14456676,-0.18834224,-0.3417247,0.07375729,-0.26357585,0.06761262,-0.025692642,0.5230297,0.5564796,0.85323703,0.52337676,0.74895674,-0.2946064,0.08433074,-0.32447553
203,-0.0821324,-0.15348089,-0.35453886,-0.044317424,-0.11211425,0.0070507526,0.08274265,-0.0960646,-0.17892069,0.7976265,0.20915839,-0.07552886,-0.19489542,-0.11742753,-0.14870483,-0.23661382,-0.23954758,-0.0163901,0.032211788,0.17430703,0.024055362,0.16637702,-0.15732503,-0.5145327,-0.19056678,0.036830664,0.54031146,-0.068505675,-0.3760881,-0.15854824
204,0.14529887,-0.14104097,-0.606515,0.44432962,0.31227893,0.057801664,-0.4067232,0.5036452,-0.09181899,0.33457333,-0.2532692,-0.39216223,0.89769155,-0.12641445,0.09056321,-0.14987439,0.12132181,-0.5316676,0.31049526,0.14258027,0.08193195,0.07558936,-0.23406199,0.072936445,-0.31073728,-0.0008189976,0.4041972,-0.09047702,0.19432378,-0.5128192
205,-0.20667678,-0.23164558,-0.5703504,0.029576302,-0.10624193,-0.1954069,-0.9556823,-0.36067298,-0.0064731836,-0.02416861,0.4746291,-0.06984365,-0.03963983,0.42151785,-0.13410006,-0.46699262,-0.17412508,0.15986006,0.30592495,0.41896945,0.24930155,-0.049963236,-0.030969173,-1.0081341,0.6458349,0.27112,0.081587434,-0.026268959,-0.48837772,-0.14383268
206,-0.531608,-0.16722214,-0.55431265,0.22617304,-0.18584442,0.27589893,0.23566198,0.31468776,-0.056565195,0.27176154,-0.056263834,0.433669,0.46195424,-0.27667856,-0.6069526,-0.32240164,-0.64856106,-0.28969872,-0.39159387,-0.36120534,-0.4345728,0.6138993,0.29662585,0.17076421,-0.54575086,-0.55408466,-0.5010216,-0.2510671,-0.37305748,0.5566602
207,-0.80921113,-0.48316446,-0.69301367,-0.20049,-0.39294338,-0.06770778,-0.41369224,-0.6939738,-0.35077113,0.16558865,-0.049629033,-0.058285475,0.08727944,0.091272056,0.1260373,0.694424,0.5797829,-0.044551454,0.21768832,-0.009492442,-0.30443582,0.3563891,-0.07240915,0.12797552,-0.25433183,-0.14753018,-0.5212902,-0.06793055,-0.07167127,-0.081172526
208,-0.17097782,-0.43283996,-0.2752895,0.052225113,-0.35279793,-0.06390911,-0.004706621,-0.7877298,0.2647425,-0.07178971,0.260705,-0.4785654,-0.26215053,-0.76614803,-0.5284647,-0.30276453,-0.4596287,-0.46930382,-0.18905479,0.03809318,0.013350308,-0.3769064,0.30149877,0.052841604,-0.35637242,-0.19754846,0.222574,0.29932892,-0.29998663,0.00484848
209,-0.072763324,-0.1935991,0.038018107,0.16609752,-1.210745,0.09270507,-0.24394795,0.68715036,-0.05239418,-0.32122087,-0.21687156,0.2711264,-0.27083492,0.12259762,0.5082084,0.35261574,-0.16086085,-0.5656351,-0.8112508,-0.5393422,-0.579953,0.56933784,0.08310354,0.8244885,-0.31810552,-0.3242746,-0.10134792,0.33640057,-0.040692568,-0.2895277
210,0.33001012,0.1617924,-0.03994876,0.48016417,-0.046255082,-0.14115655,-0.27717662,-0.035363913,-0.09858185,0.28909016,-0.22667366,0.119313955,2.0719807,0.92985696,0.76418287,1.0417475,0.8228338,0.88968295,-0.12106824,-0.24425511,-0.04506111,0.9217676,0.12663393,-0.041950554,0.4453376,-0.13774008,0.07798749,-0.087960035,-0.37162015,-0.044780314
211,0.7613108,0.20461708,0.11716163,0.005223453,0.5002911,0.53531957,0.04732971,0.048648745,-0.1593149,0.13242623,-0.056497186,-0.11983585,-0.7736298,0.036361754,-1.1019928,-0.057542205,-0.270644,-0.29104337,2.4606721,3.1779678,1.0335536,0.9376032,0.9901977,1.5481569,2.5244472,1.4151146,1.6542089,0.07173687,-0.030783594,-0.59751594
212,0.34900022,-0.1367355,-0.28984582,0.23200871,0.49734783,0.06652796,0.54978687,1.1287155,1.4632895,1.2171777,0.95973146,1.4108423,0.060098886,0.14956957,-0.67886364,0.5648018,0.55029345,1.7771232,0.3851331,0.047670692,0.3138482,-0.50133914,-0.1541202,-0.6876689,0.32141304,0.030465424,-0.39728898,0.063453555,-0.004840754,-0.3589779
213,-0.024078935,-0.08845992,-0.048436165,0.15151547,-0.08467327,0.13704638,-0.25515288,-0.010110483,0.07397297,-0.069588155,0.042848587,0.3764957,-0.030836314,0.23484823,-0.09638113,-0.14277047,-0.009355783,-0.08519346,-0.12158349,0.03395441,-0.11452804,0.030669272,0.13677704,0.016299054,0.0554367,0.037292734,-0.59370303,-0.14142081,-0.0033281893,-0.01962012
214,-0.034475144,-0.016983867,-0.115161836,0.074987784,0.23188671,-0.57857037,-0.07831156,-0.059769876,-0.25430876,-0.16817605,-0.18650103,0.28964585,2.801911,1.0048764,1.0003567,-0.52903616,-0.4957065,-0.726531,-0.7863424,-0.16767718,-0.77177894,0.64779675,0.26625967,0.3589126,0.24548455,0.04592502,-0.39940828,0.6800133,0.9951713,0.15438864
215,0.708893,0.3262998,0.3408749,-0.05640009,0.014756054,0.038717926,0.046031624,0.09303254,0.039128184,0.28009427,-0.040311955,-0.10042071,0.39614153,0.4341377,-0.044417918,0.47624856,0.062499315,-0.09620017,-0.23862684,0.06396374,0.070430845,-0.011511445,1.0661907,0.42034084,-0.26320213,-0.22031404,0.21927488,0.16302072,-0.77486765,-0.40357006
216,-0.3205338,-0.5970011,-0.84445304,0.027118385,-0.17617498,-0.3220096,-0.071196154,-0.13213295,0.19014108,0.76310134,-0.080084264,0.20055827,-0.27861515,0.44797206,-0.1913673,-0.22562826,0.18712726,-0.36861432,0.70321137,0.78814375,0.5933481,-0.22207314,-0.18825936,0.22240472,2.6708515,0.49525717,0.14228325,0.17090061,0.10837072,-0.6463282
217,0.5775724,0.9262347,1.1821389,-0.36195815,0.33956105,-0.39996982,0.5720984,0.027509093,0.122633666,0.2795788,1.0947444,-0.09839821,0.018284604,-0.15573141,0.1129033,0.008249581,0.39096576,0.07055625,0.10703272,0.44172,0.53104925,0.17705218,0.17777526,0.17698878,-0.18092525,0.4257222,0.020706356,-1.0093315,0.013286114,-0.11184502
218,-0.12095797,0.34400415,0.23089907,-0.34155282,1.3396436,-0.04445792,-0.40415403,-0.0807246,-0.2914664,1.3872956,2.9241533,1.5766454,-0.2803018,-0.19902432,-0.21377009,0.26421198,1.3200655,1.6326587,0.56351256,-0.06286198,0.9521455,-0.36392885,-0.3420118,-0.20338656,0.41981602,0.44711727,-0.4398147,0.27043998,0.22547117,0.008185625
219,-0.03242457,0.3730428,0.328376,-0.11647987,-0.25055462,0.25896975,-0.3922347,-0.40555388,1.3783208,-0.085745305,0.25625968,-0.7289595,-0.44121018,-0.51391494,0.14559783,0.21035802,-0.17183107,0.03354454,0.03622189,-0.035368048,0.49743223,0.8804425,0.4808299,1.2283971,0.43056166,0.8447741,1.5235293,0.25738013,-0.8646338,0.5968208
220,1.2328627,-0.010189146,-0.02949369,0.02650565,-0.14855206,-0.156843,-0.24638605,0.0904769,0.24332045,0.100711405,0.41537198,-0.38536423,-0.07713643,-0.19460693,-0.1624333,-0.20234221,-0.13227917,-0.3588338,0.008017302,0.31439516,0.020024762,-0.57131094,-0.08471918,0.14473808,-0.494653,0.006677747,0.059860796,0.03650883,0.08067465,-0.025218368
221,-0.15317082,0.034506828,0.6710006,0.16120243,0.3605779,0.15519458,-0.09750748,0.0071588755,0.43395,0.32696536,-0.8164002,-0.55424803,-0.32545793,-0.41879606,-0.35779032,-0.043341815,-0.6883085,-0.086859465,0.48497182,0.99439293,0.3983007,0.04102218,-0.12624335,-0.25996214,0.20962727,0.01882802,0.06191027,0.1176126,0.6386613,0.21263859
222,-0.5908788,0.43800044,0.0074282885,0.54565394,-0.22166125,-0.24754995,-0.21084803,0.009280831,-0.49358553,0.266625,0.42872724,0.070085466,-0.16868392,0.21892242,-0.07276952,-0.3996199,-0.7844027,-0.381362,0.05979094,0.35763043,0.38096595,0.05377482,0.24098793,0.11978504,0.08920151,-0.5927105,-0.21383914,-0.22885828,-0.27338988,-0.120606594
223,-0.0075020194,0.15211868,-0.06863177,0.17293006,-0.029968226,0.5260518,0.30848387,-0.08800435,-0.34967148,-0.10027531,-0.23983783,-0.62584865,-0.41346258,-0.17612106,0.12677377,0.3272866,0.07021698,0.057293534,-0.3270207,0.04930772,-0.08430269,0.005212538,-0.17112976,0.2812871,-0.1276474,-0.18240306,-0.1148175,-0.21847215,-0.4663614,-0.6091138
224,-0.08518356,0.19330752,-0.16550012,0.56737053,-0.49639863,-0.050325334,-0.0051398966,-0.36446673,-0.24506992,0.8798939,-0.09125328,0.62438464,-0.80478036,-0.09745324,0.52743506,-0.72157335,0.18185332,-0.2759925,0.11367419,-0.6523463,-0.18960673,0.13941708,-0.14846799,0.081362665,1.659487,1.0286479,0.052283674,0.59206814,0.095692694,0.07619619
225,-0.051408887,0.1006335,0.062299997,-0.29347038,-0.015151858,-0.41602293,0.21554375,-0.38869947,-0.069033906,0.63530385,-0.08343524,-0.2563666,0.105879486,-0.8979155,-0.16967027,0.13556057,-0.25898904,-0.2716762,-0.034554303,-0.4484612,0.12855393,-0.16185707,0.46859124,0.27932656,-0.2026872,0.107216716,-0.18771118,0.6636236,-0.093264446,0.1335035
226,0.100761294,0.28209847,-0.23381588,0.13342261,-0.025050681,-0.09289721,-0.90294456,-0.04275755,-0.1489123,-0.106307566,-0.37190256,-0.18133292,-0.2066333,-0.081674114,-0.24677965,-0.5412131,-0.071432054,0.03019151,1.5036764,-0.16902456,0.13243534,0.19883984,0.08243616,-0.11210761,-0.2549778,-0.2981702,-0.39626837,0.2761383,-0.058412775,-0.14305258
227,-0.53223616,0.40151152,-0.20465279,-0.77664036,-0.5294685,0.007082224,-0.20207411,-0.32364723,-0.15164608,0.39316627,-0.1047104,-0.054392576,0.31563476,0.3844248,-0.08592692,0.0069888234,-0.3660388,-0.41821203,0.51170284,0.1402116,0.40223876,-0.02126813,0.269354,-0.15286577,-1.2270805,0.3431279,0.3036994,0.13934872,0.18195376,-0.32199043
228,0.056197256,0.13558066,-0.23739621,0.31130874,0.4852625,0.08592215,-0.12551817,0.5612129,0.3584094,1.6638433,0.53145397,1.726004,0.7159218,-0.6114825,-0.021885395,0.09937291,0.16102825,0.013046384,0.9115961,0.855168,0.23818503,0.26651275,0.052073747,0.14005142,0.12405288,0.4404973,0.30895582,0.08591929,0.405567,-0.31972623
229,-0.6231029,-0.24055076,-0.31675532,-0.15495908,-0.36819345,-0.049498208,-0.17921975,0.43259916,-0.11551364,-0.3003803,-0.49170908,-0.16464236,-0.1027509,-0.115553826,-0.2670561,0.016464055,-0.17199403,-0.26376134,-0.5791433,0.4225924,0.22145034,-0.3466847,0.13562033,-0.080320805,-0.004059106,0.29869795,0.33898336,-0.027430743,1.276253,0.06684969
230,-0.053830005,-0.087999016,-0.29840654,0.4567395,-0.26349926,-0.30592963,-0.3193859,0.20732826,0.15124804,-0.07856089,0.4861556,-0.19595635,0.06451674,-0.16020799,0.042921484,-0.52793133,0.19076687,-0.28925908,0.36209416,0.123081714,0.11200589,-0.15967616,-0.1329175,1.6643583,-0.534667,0.25934267,-0.004795879,0.07146153,-0.2970986,0.06398374
231,-0.2204203,0.083226055,0.26632202,0.6674858,-0.037661165,0.23171973,-0.21161382,0.06935567,0.4623536,-0.13752861,-1.2100612,-1.86603,0.107199,0.1374333,-0.6179098,0.3211029,0.10238773,-0.82543665,0.83002245,-0.07259941,0.30552518,0.36702237,0.165084,0.07031536,0.14843303,0.3363849,0.5724767,0.54558873,0.2757305,-0.21939385
232,-0.33215994,-0.2906679,-0.6230966,-0.27220315,-0.19301048,0.21793926,-0.1414417,-0.2681096,-0.15578246,0.41453278,0.46599317,-0.06893951,-0.32853985,-0.6105222,-0.5437276,0.51284295,-0.25467646,0.07848516,0.68405676,0.18130179,0.42289722,0.20423785,-0.17837417,0.050488055,0.09733951,0.20702726,0.20260884,0.018078566,0.19081472,0.74295163
233,0.94136775,0.5283913,0.29273757,0.32473144,0.48253104,0.20986323,0.46036196,-0.197292,0.500272,0.1410946,-0.22640324,0.3049987,-0.36633033,0.12084356,0.74233675,0.33899626,-0.9221598,-0.46525973,-0.106278084,-0.39145583,-0.24544272,-0.08148232,0.38008606,-0.20049211,-0.33029896,-0.18647763,0.022578776,-0.1567757,0.18122414,0.11853793
234,0.35715508,0.11065042,-0.34462148,0.36046678,0.1036478,-0.75758016,0.24690685,0.2594692,-0.13167155,0.35250401,-0.63998705,-0.04777214,0.10539985,-0.32193074,-0.32828817,-0.07344675,-0.20710993,-0.27534747,1.3128583,-0.16869462,1.2768067,0.099110544,-0.14746407,1.4480745,0.88787144,0.7878864,-0.036597908,0.066137254,0.8042344,0.07095417
235,0.59354615,0.7391275,0.35471216,0.497333,0.81503004,0.2578251,0.5799024,1.1104852,0.7157475,0.19957426,0.26712406,0.79424953,0.92331517,0.3197124,0.12420589,1.2509819,0.8574597,1.0306977,1.3282293,0.9969898,0.63019764,0.48024273,0.9373497,0.90698874,0.58498865,0.8234795,1.238609,-0.3603135,0.26881707,0.18296042
