,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),ea(-7),ea(-7),ea(-7),eb(-7),eb(-7),eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO
259,-0.2281746,-0.3839144,0.05641997,-0.22693121,-0.22683245,0.030327499,-0.06715822,-0.40414405,-0.088614464,-0.13905704,-0.26640004,-0.02424848,-0.18676853,-0.39111793,-0.1355238,0.12913907,0.36824718,0.046401262,0.026873112,-0.05466427,-0.13880807,0.17468771,-0.27681828,0.18391615,0.21602976,0.16969311,-0.09138882,-0.25229996,0.04705119,-0.1248523,-0.042093277,-0.3110689,-0.37700433,-0.45009542,-0.3406495,-0.03409159
260,0.23260799,0.38277304,-0.019506812,-0.76181614,-0.08004689,-0.401142,-0.5598168,0.00038067997,-0.14106134,-0.413453,-0.05467478,0.040935755,-4.4070184e-06,0.08864915,0.096218795,0.093025,0.33928186,0.2414631,0.2914384,0.32670236,0.33280712,-0.027027577,0.25064784,0.06839627,-0.24515283,0.36081797,-0.22593266,0.18778539,-0.09461808,-0.17612487,-0.004419878,0.10147464,-0.008268654,0.023760632,-0.44772327,0.13404745
261,-0.2651608,-0.028102875,-0.03156972,-0.1194388,-0.12669058,-0.14551899,-0.37975407,-0.057959616,-0.09164882,-0.14710903,-0.18615758,-0.27593416,-0.16177511,-0.43740234,-0.6756792,1.1998256,0.41639024,0.3677231,-0.16141748,0.05761838,-0.13207936,0.5915314,0.33383644,0.073173285,2.242951,1.2913405,0.933458,1.6649425,0.6229326,0.7788533,2.153086,3.1685789,3.0331104,-0.11364961,-0.025166035,-0.025676847
262,1.2369432,1.3535813,1.7963235,-0.2821281,0.13912302,0.46004003,1.6365582,2.1340892,3.0008821,0.13193478,-0.4118292,-1.129426,0.8454591,0.31409463,0.19216496,-0.26476052,-0.11594391,-0.06755227,0.20201048,-0.23386055,-0.0075188875,0.3487338,-0.086369514,0.16244341,-0.030029804,-0.19739828,0.029854774,-0.22486712,-0.15244776,-0.91018915,-0.017598689,-0.070634425,0.2058172,-0.079597086,-0.089530304,-0.2062596
263,0.007395804,0.10432075,-0.21988767,0.302866,-0.043727666,-0.16812994,0.021587223,0.97749484,-0.084162176,-0.3463595,-0.41756463,0.31598443,-0.23127574,-0.20160007,0.86434984,-0.31168485,0.49107715,-0.0043878555,-0.41641274,-0.6898218,-0.33815688,-0.09785771,-0.6518389,0.25590727,-0.58307755,-0.86761135,-0.018113434,-0.04553944,0.17855823,0.35229325,-0.053883076,-0.89016855,0.6191911,-0.3397608,-0.13256195,-0.61376494
264,0.18119773,-0.08243717,0.12156856,-0.08108604,-0.45480347,-0.28783947,-0.10363871,-0.137582,0.009030938,0.042710632,-0.35156065,0.3801127,0.27087343,0.54189074,-0.4562019,0.023700088,-0.35508505,0.13304353,0.07398713,0.24747369,0.19127202,-0.22176635,-0.072232544,-0.13535091,0.24713784,-0.173635,-0.4719962,-0.11682102,-0.08752078,0.43624568,0.10153991,0.015546799,-0.031853795,0.18832937,-0.6761559,0.35550684
265,0.53633666,0.09841062,0.00330472,-0.4300601,0.44859326,0.0004797578,-0.18013,0.023718834,-0.37827766,0.35126,-0.78642315,-0.24586475,0.15278557,-0.6459362,-0.41331226,-0.39651838,0.0032079816,0.08086544,-0.17506726,-0.7917603,0.08881581,-0.5123874,0.5934701,0.14775544,-0.0023844987,0.03743589,-0.051804453,0.033536077,0.07489121,-0.47436687,-0.33950475,-0.67131644,0.7554215,-0.17426586,0.039241225,-0.05918199
266,0.10602477,-0.10287604,0.053997457,0.101690814,0.30058455,0.4701472,-0.08309044,-0.014353842,-0.32660633,-0.031369567,0.023600757,0.03422314,-0.5048884,-0.23157284,-0.22013256,1.0064296,0.41238484,0.77596694,0.026399672,0.14028227,-0.043248743,1.4698114,0.72601545,0.008321345,5.3233333,4.5439954,1.8224628,0.072991446,-0.018232131,-0.077865124,1.0398589,1.3065863,0.6750181,0.10323708,0.030744568,0.02376026
267,4.22091,1.6145053,0.643592,-0.4161794,0.30895555,0.2652647,3.3928869,2.1589408,0.49522972,0.9551651,0.34874433,0.12054515,3.0381317,0.49226213,0.5578269,0.50790584,0.29687598,-0.040543318,0.49189094,0.10711187,-0.010064125,0.7890864,0.5799688,0.1579758,2.1212206,-0.03161913,-0.004149735,0.09961888,0.12975606,-0.032146037,0.5211979,0.46746558,0.26565826,1.3924202,0.7791441,0.11409122
268,0.21352369,0.14917043,0.26497295,0.23093714,0.1285437,0.27305967,0.26048237,0.107311465,0.16270664,0.019140825,0.29972795,0.2388277,-0.59505963,0.020682275,-0.54226255,0.8382656,0.079027295,0.33390856,0.005780278,-0.07156074,-0.124049485,1.4168547,-0.2253182,-0.13100818,3.8033593,2.092563,0.9694232,0.65841097,-0.08129378,0.2593007,2.3588953,3.7894053,2.369813,0.1989973,0.1407448,0.15861729
269,-0.15844077,0.01586333,-0.3935256,2.6027389,2.2755055,1.0692701,1.6305852,0.67177594,0.1982736,0.0023927987,1.056813,1.2089021,0.4719159,0.27989006,1.1292881,-0.4175312,0.29001197,0.109565794,0.45030165,-0.11701505,-0.14630026,-0.41819873,0.64666796,0.2216213,-0.056021422,-0.35692027,-0.24077773,-0.25656646,0.6110226,-0.81598544,0.27088717,0.053931296,-2.803336,-0.33737037,0.46906817,0.1861654
270,0.025925517,0.13164902,-0.5382076,-0.12214577,0.06434792,-0.34600163,-0.045329332,-0.30994928,-0.31638938,0.557259,1.2317595,2.0909884,0.2929955,0.6537057,0.94299054,-0.10944629,0.12790735,0.018826097,0.028657913,-0.009905696,-0.025007606,-0.043815017,0.34053838,0.1856913,-0.31197172,-0.21317853,-0.55973375,-0.021504045,-0.27046856,-0.0890467,-0.13858777,0.06432569,-0.6411114,-0.003423214,0.15685537,0.13946564
271,0.11724672,-0.20872474,-0.3843515,-0.039715916,-0.10655625,-0.5041565,0.0028358698,-0.16721404,-0.5476959,-0.40746897,0.41865614,0.04610987,0.11127126,-0.088094026,-0.13236976,-0.029530883,-0.084483616,-0.2766044,0.20249355,0.41068473,0.357548,-0.222485,-0.03106308,0.12353222,-0.40792918,-0.2673171,-0.11748576,-0.07179645,0.05241549,0.11539149,-0.29558253,-0.3148901,0.020902872,0.62850666,0.61126107,-0.11875278
272,0.4918282,0.35916364,0.18167658,1.1923931,1.6362895,0.9086768,1.0603509,1.1065168,-0.098261796,-0.2872722,0.35042953,-0.26035047,-0.59244704,-0.030462742,-0.24979243,-0.25229913,0.028725535,0.031230152,-0.01959753,-0.23354518,-0.32033223,-0.06290686,0.27394217,-0.11820115,0.13926554,0.15434831,0.046861142,-0.62206554,-0.16284363,-0.12352687,0.07556993,-0.36854413,-0.26603645,1.3404889,1.9690192,0.7020876
273,0.19562659,-0.14172432,-0.1858064,-0.31044298,-0.2703637,-0.40032673,0.33419108,-0.449687,-0.15198463,-0.14440283,-0.05442673,0.16375293,0.15038365,-0.04869485,0.10346675,-0.095377654,0.12936819,-0.30059248,-0.04247141,-0.6846318,-0.7209135,-0.23556823,-0.2851661,0.06330329,-0.23158467,0.10048413,0.7656996,0.24522191,0.13403282,0.23377573,-0.23812875,-0.31024724,0.2485286,-0.0212273,0.97564363,0.122079015
274,0.97754836,1.5013556,1.7865279,-0.06698215,0.051801264,0.25905478,1.3720013,1.0885216,2.049797,0.44602913,0.53009874,0.25623697,1.5667007,2.2527723,2.2341862,-0.22191738,-0.09558308,-0.33025885,-0.06512177,-0.0660917,0.16216308,-0.13329107,0.18052727,0.13268,-0.04457259,0.08185296,-0.22339082,-0.01647669,-0.07122171,0.20579803,-0.059886247,-0.07587892,0.6761573,0.20639259,0.41011316,0.8258946
275,0.06328499,0.2739879,0.13391286,0.7490104,0.36095664,0.14960039,2.0872676,1.6929132,0.32223254,-0.41046533,-0.093387514,-0.019472182,-0.083134234,-0.24689487,-0.07089341,-0.36600232,-0.22954896,-0.08473092,0.175933,-0.03713399,0.062265158,-0.10593593,-0.038375415,0.04646504,-0.009661496,-0.028289318,0.0065789223,0.14029294,0.013193041,-0.012913227,0.09871143,-0.41936755,0.029389024,-0.21092911,0.34116983,-0.16998857
276,-0.4110375,0.33490855,0.11838585,0.48348063,0.037761807,-0.20042907,-0.17213452,0.27604285,-0.0920265,0.15380056,-0.9120212,0.7567648,0.25945485,0.17176515,0.504503,0.8908445,-0.34190488,0.26736736,-0.19289768,-0.5121137,-0.26935714,0.5706627,-0.016667485,0.18489408,0.13791756,-0.103345275,-0.23120606,0.040976424,-0.3244664,-0.046842635,0.43296415,0.83329475,0.14371704,-0.34550738,0.3874882,0.009444088
277,-0.026861459,0.09584904,0.46286792,-0.019572727,0.43080765,0.1845091,0.16519631,-0.96932125,0.07073736,-0.57737714,-1.4608009,-0.841122,-0.28266338,-0.36094445,-0.45085716,0.58124244,0.1189608,0.37580168,0.037431777,-0.5697931,0.20654276,0.30013788,-0.12689614,-0.022474542,-0.21814412,0.99043417,0.009606287,0.48205107,0.7073132,0.43151015,-0.38679188,-0.18019515,0.016471714,0.05823812,0.23341566,0.14200196
278,-0.062216774,-0.1482464,0.48616466,-0.26666605,0.47175276,0.38691413,0.009261802,0.74054384,-0.20809904,0.18409395,-0.063038096,0.69960904,-0.8090321,0.21756005,0.0013465285,0.20859723,0.053593636,-0.16866773,-0.06718966,-0.3019399,-0.17460352,-0.27903152,0.01859042,-0.1131016,-0.42572588,-0.15407524,-0.23677087,-0.70304906,-0.23818567,-0.2442911,-0.043015767,0.1998232,-0.34900638,-0.19507813,-0.47749016,-0.26877087
279,-0.15652464,-0.50166327,0.22254461,-0.32319802,0.7718556,-0.5005988,0.24261746,-0.4953141,-0.25626957,0.26711947,-0.45718277,0.63306564,-0.24156974,-0.45360714,0.013202965,-0.07708621,-0.031783886,-0.15702191,0.41209412,0.25199047,-0.0060792565,0.12030321,0.27032307,0.08370757,-0.928543,-0.35581338,-0.7558369,-0.027307868,0.28244516,-0.43399847,0.304868,0.11597166,-0.3064047,0.09356147,0.2443461,-0.09375408
280,0.26567298,0.08468704,0.014118493,0.7934761,1.1981864,1.2718885,1.3779628,0.46939212,-0.3421805,1.053395,0.33071217,-0.14500725,3.5850725,1.2691518,0.61812246,-0.032951415,-0.112636164,-0.018799663,0.101996064,0.29850888,0.31419381,0.14952117,0.4248038,0.0041729584,0.06775269,0.08161099,0.7039827,-0.346015,-0.06870693,0.0022653341,-0.5826621,0.25011498,0.13985851,0.9033802,0.5515139,0.57429373
281,-0.22346169,-0.016230643,0.7242565,-0.031737685,0.41977882,-0.014504641,0.4465912,0.18415123,1.5683138,-0.27086785,0.17311902,-0.1611306,-0.16276872,-0.17850432,0.17059594,0.0568472,0.66944325,0.03888285,-0.165658,0.18189567,0.224863,-0.11167753,-0.30785322,0.40237293,-0.2573288,-0.12575969,-0.7550404,0.044729,-1.005561,-0.24154833,-0.07556075,-0.1315918,-0.29357034,0.17975909,-0.10771686,-0.06650293
282,0.8920312,1.5728995,1.7232137,0.14081287,0.6839088,0.5164611,0.30898404,1.4289967,1.2289153,-0.0891037,-0.570116,-0.14470169,-0.050331473,-0.64760435,0.36396566,-0.012298197,-0.583019,-0.19830298,-0.07671422,-0.6573334,-0.18344387,-0.101471946,0.7686982,-0.15183161,-0.22113138,-0.081941366,0.5176132,-0.91732377,0.27928203,-0.28948352,-0.12496126,-0.1814789,0.13185093,0.030151248,0.26924473,0.57814956
283,-0.076606154,-0.15085177,-0.093007535,-0.36022574,-0.08379464,0.14680958,0.105087996,-0.26401582,0.16287392,-0.27062887,0.03718391,0.08038503,-0.6720406,-0.6434531,-0.33033618,-0.064869165,-0.15280065,0.12107098,0.14353698,-0.018194497,-0.19262409,-0.42054278,0.16214363,0.113906026,-1.1440929,-0.4716233,-0.2914404,0.028138608,0.7057218,0.58807445,0.24102172,-0.41837144,0.1316362,0.6752041,-0.11875337,-0.008370757
284,0.5275759,0.35579634,0.20684713,-0.23634318,-0.64715385,0.47131893,-0.27799767,-0.24317974,-0.0007804036,-0.52504313,0.30469176,0.31921905,-0.64994,0.17989641,-0.26229256,0.41454065,-0.45214695,-0.23704156,-0.13516378,0.11511123,-0.06793317,0.12321252,0.056110382,0.461124,0.070931435,-0.26305312,-0.38516468,0.5594575,0.24719155,-0.038582265,-0.24594998,-0.94569373,2.6027198,-1.0459708,-0.21387303,-0.2724144
285,0.5882985,0.15537514,0.9419712,-0.2912454,-0.01295799,-0.28657296,0.83787924,0.32244962,-0.016159654,1.8994366,1.7603563,1.457039,2.095456,1.7692438,1.4246172,0.85490453,0.78072834,0.412408,-0.2524382,0.5387401,0.86772346,0.50536555,0.39116144,0.010753274,1.6334877,-0.0721477,0.61634016,0.20239756,-0.35211957,-0.006706357,0.33115458,0.53027177,0.37834084,0.8795688,0.9787217,0.74496543
286,0.03171593,-0.09621006,-0.0049134493,1.6044209,1.5957566,3.325146,2.005513,3.537179,2.7637289,-0.16507035,-0.21986122,0.05145842,-0.4394251,0.17023045,0.016867936,1.9111713,0.96804583,1.5035895,-0.14983372,0.13445765,-0.09736773,2.4419024,1.2199086,0.25641543,5.937806,4.397108,3.550858,0.43216735,0.13206524,-0.16217968,3.2321393,2.1571593,1.8214976,-0.4161347,0.24947101,-0.1077044
287,0.97054315,0.2912673,0.73491967,1.4794663,1.5945456,1.2809402,1.027427,0.9701339,2.2207797,1.1662383,0.55033785,0.85731506,2.2067204,2.1734235,1.2168734,-0.23192307,-0.04950565,0.17468965,0.26634708,0.37942034,0.08061132,0.0064846873,0.4147652,-0.03739065,-0.09647226,-0.23802337,0.27864796,0.27850902,-0.022700906,-0.39308804,-0.2514729,-0.17267323,-0.063322656,1.6700028,1.8831527,1.0082601
288,-0.102311045,-0.011782885,0.14904767,-0.079491496,-0.049122363,0.07717514,0.15235764,0.014214098,-0.48601615,0.09755838,-0.034039646,-0.31496397,0.11063409,-0.016965777,-1.0162848,0.79160595,-0.04487723,2.069581,-0.016014868,0.39285523,0.15345633,0.57086337,0.1439701,0.07253468,1.1820586,1.0182517,2.6323333,0.64158976,0.17319623,1.6086223,0.7220006,1.2033129,2.8005795,-0.053955853,0.12662789,0.23013785
289,0.17436677,0.64052844,0.07305686,0.07012217,0.00193578,0.10223317,-0.016916335,0.25694713,-0.04525739,-0.15086725,-0.381615,0.07856822,-0.5021048,-0.9058765,-0.25389633,0.05250126,-0.2556963,-0.11885077,0.13173759,-0.4666718,-0.06925005,-0.05271913,0.5015875,-0.2946478,0.079538345,0.029443428,-0.021075726,0.048160374,-0.17762381,-0.35573164,-0.01707685,-0.002384901,-0.014972925,-0.09214896,1.1942657,0.7538625
290,-0.5538879,-0.112559676,-0.28979266,-0.04779923,-0.24529803,0.003674388,-0.1691263,0.3664354,-0.15397899,-0.12239587,0.29670316,0.38028306,0.043226242,-0.15168522,-0.20892885,0.11479582,0.19549465,-0.23720795,0.48734695,0.4733146,-0.05644226,-0.63383627,-0.13323379,0.05310762,-0.77145433,-0.6420698,-0.1122489,0.22205973,0.022034734,-0.13088018,-0.13356274,-0.30719227,0.13002354,0.020308388,0.26622927,0.0031661987
291,-0.1355191,-0.5988468,-0.26571432,0.18420696,-0.5439609,0.10781327,0.022861168,-0.026894003,0.007104397,-0.31643468,-0.11180252,-0.103173435,1.8434556,-0.43148577,-0.06257534,0.06491455,-0.38330662,0.10493359,-0.18731773,-0.060488913,0.33210805,0.25787094,0.20736855,-0.10845247,0.31843534,-0.7019093,-0.34969553,0.4238025,0.18640368,0.34796518,0.0806116,-0.27286783,0.099810064,-0.36554587,0.23001063,-0.36418104
292,-0.32719678,-0.25639725,-0.3420129,-0.23476958,-0.31676304,-0.018405378,-0.006588936,-0.21694219,-0.23807514,0.9296263,0.23021185,0.18897457,0.72392493,0.31926864,-0.44036925,-0.44258845,-0.14423484,-0.23779456,-0.40272427,0.2249454,0.24588186,-0.054326355,-0.38123804,-0.05852897,0.19025207,0.25442502,-0.36570054,0.63615,-0.024201,-1.3458277,-0.26269653,-0.17455786,-0.05547276,-0.25037467,0.01625286,-0.12644744
293,-0.1099745,0.2695814,0.5223338,-0.09092045,0.33221838,-0.43346548,-0.028518021,-0.06312981,-1.3787631,0.10068965,-0.38308525,0.004932165,0.10444379,-0.041255116,0.22114283,0.28653842,-0.04087943,-0.57391655,-0.00072580576,0.33961332,0.04440832,0.08330941,0.4937215,-0.57255167,-0.10326648,0.08538234,-0.22638133,-0.07992303,-0.36533096,0.24758166,-0.2289592,0.5651591,-0.55727035,0.16627884,0.12375447,0.10835448
294,-0.13170312,-0.04646291,-0.66004604,-0.33030245,-0.3070977,-0.0037166774,-0.23111144,-0.27928466,-0.34712607,2.4245963,3.0121489,1.4229892,1.197759,2.868677,0.7898717,-0.10195974,-0.042658865,-0.15959656,0.1355024,-0.22602051,-0.14823112,0.1205288,-0.11404386,-0.058986425,0.24784039,-0.15013507,-0.26796108,-0.2439852,-0.023830727,0.2510302,-0.27464944,0.12658954,-0.031247795,-0.28780282,0.28537166,-0.09499079
295,-0.23392385,-0.7017895,-0.10164678,-0.22754169,-0.009571783,0.06414178,0.18844104,-0.3467045,-0.008533597,-0.29587972,1.0267017,-0.19058123,-0.15516841,0.5963511,0.22664264,-0.4914349,0.22108087,-0.080961704,0.08527389,-0.1723674,-0.04146087,-0.1349516,0.5982415,-0.16189137,-0.26298797,-0.2592901,0.12301254,0.6333045,-0.7036403,0.11990309,-0.07121754,0.32561237,0.85424894,-0.7145654,-0.08728844,-0.0058953166
296,0.5140734,0.52251136,0.32259303,0.02965492,-0.049174786,0.17704305,0.5799478,0.51009417,0.030394971,0.506253,0.047090292,-0.023460388,0.24515772,-0.31342715,0.013255298,1.2507794,0.75874037,0.17256165,0.2077372,0.091248214,0.04392129,1.1771765,0.6952696,0.15356594,2.1288166,0.6014803,0.40451235,0.32051605,0.097449735,0.096808255,0.7015126,0.9964881,0.36540148,0.5376526,0.5874969,0.19181877
297,0.20320106,-0.0002796948,-0.26840824,0.4947415,0.24440879,-0.177225,0.52870995,0.68571794,-0.3186331,0.22310704,-0.30806196,-0.06976575,0.107272446,-0.47929534,-0.72063994,1.1323256,-0.5625659,0.08856857,-0.26761,-0.19610772,-0.39470798,0.027516484,0.12469769,-0.28420472,0.43769634,-0.24742407,0.8653598,-0.1182611,0.27173758,0.23375833,-0.07830582,-0.30973363,0.42196462,0.10222988,0.17547885,0.4395671
298,-0.599209,-0.25260833,-0.22719106,-0.34789872,0.044761896,0.05394441,-0.22734712,0.056163073,-0.29464945,3.027639,0.73565507,0.5648582,2.338686,1.4309742,0.9498954,-0.21348576,-0.07210672,0.47280717,-0.1404254,-0.14181393,0.17652667,0.44770145,0.11373481,-0.072704166,2.7689795,0.03950022,-0.06380978,-0.33053863,0.32077086,0.47713363,-0.45632094,0.4761392,1.2764558,0.09592128,-0.30437857,-0.30587795
299,0.002311945,-0.3176954,0.12727433,-0.059548352,-0.3237172,-0.062060356,0.079689145,0.19213448,0.25074565,-0.27895948,-0.117272794,-0.10008836,0.85899687,0.984473,0.032946795,-0.35224378,0.26895964,0.31064373,0.03490299,-0.099682525,0.17307746,0.12853958,0.5473902,0.003831327,0.12832941,-0.025745355,0.21455196,0.10143695,-0.11315494,0.20206204,-0.84734404,-0.15628618,-0.09303421,-0.5326689,0.39279816,-0.27627042
300,0.59981334,0.14938861,-0.0060870647,-0.4685074,-0.007755488,-0.08364451,-0.10446842,-0.40165275,0.020892262,0.7842346,0.4424283,0.28288,0.64758,0.14915806,0.023421347,3.0418928,0.030021131,0.21673322,1.1369703,0.11432177,0.32072896,-0.33901495,0.014375985,0.13957375,2.4842093,-0.50665444,0.057079017,0.19905008,0.46011305,-0.0011979938,3.4069865,1.841525,-0.08694425,2.291761,0.49027175,0.26552284
301,-0.07925664,0.26080954,0.023647696,-0.19621167,-0.16121225,0.08094617,0.12881464,0.034157366,-0.011972547,-0.3076365,-0.35454994,-0.12479891,-0.09961569,0.15950288,-0.45309925,0.10502061,0.27924612,-0.22101574,-0.017795444,0.46502948,-0.13449164,0.13706043,-0.14148915,0.09442319,-0.020522594,-0.14532433,-0.12380573,0.24966502,0.054175258,0.15252604,0.08261144,-0.3797688,1.1940846,0.010189772,-0.45793998,-0.3111677
302,-0.1521864,-0.16560072,-0.4909156,0.13977432,0.1326474,-0.21707529,-0.2660796,-0.17628795,-0.39810288,0.6157914,-0.23392487,0.026997685,0.8066071,0.0020448565,0.46587607,-0.14503756,-0.5806483,-0.25653863,0.0746541,0.19739127,-0.3943596,0.4045952,-0.30303,-0.28847075,0.30664384,-0.21100074,-0.35785097,0.0218966,0.2125259,0.15678269,-0.48945832,0.21220988,0.1451937,0.37317675,-0.4098412,0.15042377
303,-0.14913207,0.25445318,0.7786139,0.3492622,0.55421937,0.07675983,0.32340991,-0.07746768,0.1078974,-0.42607254,-0.49671763,-0.7632932,-0.42779905,-0.34465307,-0.64719325,-0.38035476,-0.39398956,0.0369332,0.24837385,-0.061953485,0.07463932,-0.04164481,-0.720572,0.078053415,-0.25140423,-0.24388409,-0.09545481,-0.033011198,-0.21578169,-0.10100675,-0.15150547,0.43028498,0.33157265,0.1393308,-0.045901895,0.06413686
304,0.2816851,-0.31459516,0.2200175,-0.11974603,0.8186942,0.66847485,-0.13884538,0.11322117,-0.24509081,0.058535755,0.6492149,0.12237787,0.06665182,-0.20485619,-0.19067407,0.0072730184,-0.03364858,0.43639004,-0.010950029,0.011380762,0.22401506,-0.20637298,-0.08369176,0.14601123,-0.42887548,0.20885715,0.16791862,0.26719552,-0.16769205,0.03232056,-0.05598855,0.17479715,-0.45319062,0.058410823,0.2758763,0.592325
305,0.042715013,-0.14432895,-0.30935663,-0.23287803,0.40651214,0.41198102,0.3304442,-0.23819518,0.03721845,-0.16227141,0.17394054,0.43851805,0.053254724,-0.3533884,0.26472247,-0.45526475,-0.14348534,-0.509886,-0.16460335,0.19215178,-0.50321454,-0.08764419,-0.19796488,0.0050354227,-0.78616816,-0.0008124262,-0.6470477,0.5169503,0.6699441,-0.6140455,-0.37763464,-0.16399375,0.25210312,0.12083396,-0.0023623146,0.75152653
306,0.066174805,0.14860693,0.32407224,0.11907458,0.22365089,-0.32553768,0.114316106,-0.01332432,0.34356833,0.06135583,0.5031675,-0.11123687,0.031190693,-0.124197036,0.1456356,-0.04360056,-0.008298561,-0.26895452,-0.038131595,0.10330208,0.061478674,0.12746423,0.34502766,0.2532195,-0.39321125,-0.01584053,0.028774917,-0.020905733,-0.079996474,0.841671,0.022027731,-0.1820252,0.013943046,0.11468041,0.15461189,0.13572913
307,2.0396397,2.0184293,2.0394816,-0.072035074,0.6234186,0.31509078,3.8391082,2.2707164,2.5796573,-0.19273657,0.017078817,-0.121697634,2.687687,1.1857567,0.38129887,-0.22224736,-0.096010864,-0.16823876,-0.37410912,0.6616726,-0.07132051,0.14484662,0.050712824,-0.23174407,0.27860454,0.2825832,0.0020621717,-0.16913405,0.28985423,-0.895545,-0.20425352,-0.05209905,-0.2507796,0.12939544,0.09378679,0.2750246
308,-0.7395184,0.05348265,-0.3302011,-0.42842945,0.031666536,-0.019717634,0.043456018,-0.46906298,-0.19899333,-0.7884385,-0.6336622,-0.039646268,0.10627246,-0.6108533,-0.057878554,0.2926852,-0.25747323,-0.12581676,0.22819173,0.2276091,-0.19537789,0.0033583045,0.11637284,0.14946812,1.0777754,-0.25489604,0.11046052,0.42711008,-0.38152078,-0.052371085,-0.12209934,0.19900635,-0.06372368,0.10137606,-0.19148614,-0.28599918
309,0.6817249,0.7353072,0.40819147,3.3145468,1.6618376,1.1318674,1.0266495,1.6323318,0.2854793,-0.2030586,-0.48250595,0.076545775,-0.1946842,-1.587224,0.105068415,0.06381565,0.04640329,0.01747924,-0.11736049,-0.22232462,-0.51359266,-0.31164598,0.16089407,0.1304783,-0.88610315,-0.13049209,-0.13731271,0.33487323,0.37584445,-0.05276543,-0.24356675,-0.3746378,0.026784152,0.76614475,-0.059671372,0.12954652
310,2.0377197,2.0422816,0.43030822,-0.33792177,0.11990327,-0.22494376,1.6643174,1.1389909,2.1523156,0.20521331,-0.5555253,-0.37787908,1.931388,0.416344,0.38464582,0.40955323,-0.86389315,-0.033154607,-0.11002062,-0.44087544,-0.47543773,0.14976217,0.6287083,-0.034321934,-0.17286703,-0.14671469,0.049050093,-0.3349173,-0.19782156,-0.22260356,-0.8163408,-0.38583085,-0.18655175,0.10596609,-0.5068675,-0.5322731
311,-0.22167784,0.12850592,0.06956327,-0.0041726828,0.33832484,-0.16347182,-0.16107869,-0.5591158,-0.8914269,-0.57335323,-0.16902423,0.24994293,-0.21197903,0.107926846,-0.02764678,0.056310415,0.0044543147,-0.0376233,0.104629695,0.42260262,0.22974902,0.35671446,-0.06357837,-0.49384677,-0.17981637,0.25492963,-0.265895,0.085244715,0.15234989,0.023837283,-0.041201115,-0.19277167,0.68387246,1.0726552,0.28428674,0.2484299
312,-0.09054133,2.008119,0.5878321,-0.71311337,-0.79028,-0.03997767,-0.38677227,0.32239214,0.014587045,0.36925718,0.45300096,-0.6253719,-0.011056483,0.4681199,0.032785,-0.47595578,0.8923622,-0.015170604,-0.3860619,-0.035194546,0.40984634,0.22328824,0.4307577,-0.47929978,-0.22287452,0.063089915,0.52319485,-0.3377368,0.06889716,-0.057937503,-0.17224783,0.009944856,-0.32058024,-0.18975066,-0.1809876,0.16185075
313,-0.0013099015,0.8807037,0.13006794,-0.057601452,-0.17379686,-0.24751946,-0.15546,-0.035059035,-0.32527423,-0.23392309,-0.74487245,0.15286791,-0.66327643,-0.19299161,-0.73066014,0.6597005,0.14653814,0.36895883,-0.30370346,-0.060071282,0.112147,0.010160148,-0.22108436,-0.5414125,0.14472604,0.27073163,-0.38218474,0.07619071,0.046398506,-0.06327531,-0.20101312,-1.117445,0.07853532,-0.0042433552,-0.18880068,-0.15431917
314,-0.13556683,0.77888477,-0.8949741,0.70304465,0.61284155,0.26567757,0.39652985,0.12437871,0.45675254,0.99550587,1.6886939,2.767334,0.5379085,0.76578933,1.242933,-0.23963735,-0.6519475,-0.22942466,0.03905365,-0.03577015,-0.047616303,0.17509502,-0.12515539,-0.34633112,1.0231452,0.37620127,1.1904721,-0.59446084,-0.06634176,0.18354475,0.18559515,0.26301798,0.70557374,0.27189484,0.9789168,-0.48053172
315,0.08773309,-0.064088225,-0.022077098,0.09129143,0.3957742,0.0020083562,0.09000981,0.3792326,0.1478304,-0.1959821,-0.23872712,0.0579928,-0.2531531,-0.4862888,-0.112000436,0.022161424,-0.6681047,0.35433018,0.55155414,0.09986204,0.05510801,0.31370676,0.05387491,-0.06515056,-0.26561403,1.7933742,-0.2357342,-0.07169378,-0.36334345,-0.75072056,-0.0025049448,-0.020477116,-0.121908545,0.37354213,0.0022295117,0.14248496
316,-0.32061613,0.1565812,-0.002616316,-0.2012753,0.021581773,-0.2557195,-0.3252678,-0.3121161,-0.28754604,-0.247527,-0.27034548,0.21751958,-0.00052024424,-0.65007,-0.08421812,0.11166282,0.25229645,0.3383891,0.017705407,-0.10298169,0.015660765,0.3953169,0.06215534,-0.4909914,0.3074993,-0.31653777,-0.29762453,0.37597662,0.24569672,-0.4856232,-0.26598543,-0.21698615,0.30949804,-0.005292237,0.5295175,0.30104557
