,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),ea(-7),ea(-7),ea(-7),eb(-7),eb(-7),eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),Iaa(-2),Iaa(-2),Iaa(-2),banana,banana,banana,Bmix28,Bmix28,Bmix28,PFO,PFO,PFO
314,-0.029651515,0.5503582,-0.38364935,0.12039995,-0.09073612,0.69534135,0.11327642,-0.15402386,0.22746488,-0.021530151,-0.028404795,-0.24681228,-0.23456463,0.3959713,0.060763955,0.2032595,0.09299887,-0.49190694,0.06356472,-0.19331753,0.8853788,-0.035790145,-0.122870564,-0.45169652,0.12011334,0.22537413,0.2590407,-0.12317771,0.2880505,0.705104,-0.07048932,-0.019537687,0.15825191,-0.22953421,-0.4016177,-0.05323185,-0.05379784,-0.21040922,0.27360138,-0.08185321,-0.009642541,0.38914952,-0.063349366,0.31496564,-0.6354941
315,-0.02327253,0.28793374,-0.07575941,-0.014838159,-0.59127355,0.5437078,0.042890918,0.51564276,-0.0046153367,-0.39600587,-0.07435181,0.034844875,-0.4679242,0.13697585,0.43205777,-0.66476023,-0.6742289,-0.7755761,0.080389515,0.6077582,-0.40221804,-0.42283407,-0.10698694,-0.5043545,0.21067902,-0.16214694,0.060430646,0.6204839,0.13141748,0.26815146,-0.22929534,-0.14078048,-0.07492003,-0.31291378,-0.27154586,-0.19681478,0.51006484,-0.33181754,-0.24557692,0.048902467,-0.4725028,-0.305575,-0.21520917,-0.30318013,-0.4334553
316,-0.16002434,-0.03140074,-0.16108608,-0.27823693,-0.514,-0.16640775,0.089440666,0.18062553,-0.21442921,0.18584786,-0.6048549,-0.32900274,-0.53069526,0.29986566,0.23264812,-0.20748894,-0.24226138,0.45679528,0.02635692,0.297258,-0.20280533,-0.17029774,-0.47858703,-0.24514875,0.072414294,-0.37536973,0.13430324,-0.33715937,-0.25282907,-0.38434485,0.110731915,0.5744921,-0.12887198,0.13172229,0.017857168,0.1930384,-0.14734107,0.026777625,-0.6777055,0.03549242,-0.59995127,-0.1698402,-0.06293303,-0.077731624,-0.1545382
317,0.030382812,-0.00894773,-0.051553786,-0.12953025,-0.07462865,-0.2288748,-0.022928596,-0.2607135,-0.4117126,0.017119765,0.0150978565,-0.3997054,0.046265244,-0.005399406,0.056285262,-0.9893551,0.61688733,0.17659192,-0.31394053,-0.09226465,0.06277555,0.44235545,0.119022,0.5042698,0.9719832,0.6791804,0.9550602,-0.121601224,-0.0018613338,0.025933087,0.004209578,-0.9187462,0.2165914,0.1823487,0.69669247,0.30188316,1.7475901,2.2702348,1.174067,1.0686752,0.08209145,0.12550974,-0.107000425,0.08472272,0.03719884
318,0.09234333,-0.010318637,-0.053924084,-0.18514392,-0.17795682,0.68118775,-0.28326786,-0.43090028,0.047499686,-0.21861547,0.12545985,-0.024244308,-0.09520516,0.5512128,0.057350285,0.4623862,0.54550093,0.29465562,-0.37413347,-0.21326753,-0.22664255,0.29115844,0.14308524,0.34954792,0.5582478,0.59320045,0.025369972,-0.48345792,0.047616422,-0.053907037,-0.08473402,-1.3401212,-0.9090537,-0.20912397,-0.14995307,-0.3073129,2.2609596,2.935555,0.4128992,-0.007213831,0.2364771,-0.8871089,0.2321568,0.4110778,-0.14767659
319,-0.10326418,0.2747653,-0.081149474,-0.24518338,-0.07724547,0.09513214,0.11997077,-0.2376387,-0.2592375,0.3519809,0.15398873,-0.028404906,0.07009125,0.18271774,0.0813497,0.017968595,-0.6096926,-0.5215003,-0.07702553,-0.24795765,-0.17468089,-0.15006793,0.023930192,0.5881613,-0.3166091,0.5864135,-0.25520507,-0.13750543,-0.4256289,0.20991606,-0.015512228,-0.26381296,-0.21353991,-0.5337542,-0.24662136,-0.534512,3.288866,2.769218,2.5773952,-0.06498909,-0.16286865,-0.30664456,-0.033644587,-0.20534441,0.0054422617
320,-0.30754095,-0.12371616,-0.3240394,-0.056261748,0.007902324,-0.10261953,0.15680444,0.030314505,-0.081169486,2.1816423,1.6521165,1.7284644,1.7819316,0.6424032,2.2382503,0.14302337,-0.030761246,0.40654513,0.21756077,0.23045295,0.23802257,0.056913674,0.085058704,-0.0050023794,0.25854117,0.44721448,-0.11687726,0.51674694,0.9905518,-0.27115327,0.6097771,0.9444201,0.59462285,0.036054075,0.044250593,-0.20466334,1.3928574,0.90454024,0.18126589,-0.7052704,-0.58429915,-0.7063114,-0.24684483,0.21238069,0.28147924
321,0.18477467,-0.30788034,-0.44558263,0.07410824,0.5466372,0.2047717,0.5301993,-0.28340176,-0.04212141,-0.23144883,0.93349916,-0.07983476,-0.5305686,0.07793209,0.073221855,-0.10648836,-0.06728935,0.22687578,0.9206048,0.08346762,0.07102358,0.018176436,-0.15837231,0.13468495,0.032604977,1.2922666,-0.15395162,-0.031315655,0.7317001,0.04703796,-0.26183116,-0.23070948,-0.13085306,-0.88098556,-0.09163821,0.17685248,1.1003817,-0.09606457,0.3960052,-0.46100676,-0.39834434,0.029758751,-0.51903826,0.12605917,0.053735256
322,0.13544168,0.15191017,0.22274423,-0.15285856,0.07365267,0.33152044,0.04309407,0.42165458,0.13248265,0.36312842,0.5499052,-0.28608236,0.44679826,0.34010333,0.43000555,0.1244511,-0.1641073,-0.29677993,-0.097271085,-0.14696856,0.08039904,0.23931354,0.15740874,0.030757666,0.29818538,0.10666342,0.1487295,0.07219766,0.14781755,-0.23411107,-0.10180324,0.04708934,-0.0023083687,3.275702,2.7848425,4.0545816,-0.113978,-0.009209126,-0.032717854,-0.27962673,-0.58600956,-0.2303499,-0.05473572,-0.33280528,0.32844567
323,0.32038668,0.34652436,-0.045870975,0.08875036,0.17481998,-0.25473556,0.4409523,0.19772974,0.08326927,-0.40403485,0.20298517,-0.4519757,-0.3643558,0.012399279,0.090127066,0.061715066,-0.49483636,0.7404603,-0.028288752,-0.005417973,0.16022342,-0.3334775,-0.61781776,-0.38739192,-0.25941202,-0.065238506,0.17576319,0.33646306,0.40183958,0.10947561,-0.22644967,-0.13450217,-0.07226682,0.21598336,0.5056268,0.09306532,2.6139371,0.795966,1.1246676,-0.52989054,-0.33185259,-0.90604967,0.028430872,0.10406542,0.06010282
324,0.6300913,0.4882209,-0.28059313,0.2871071,0.48399165,0.09780896,0.1147971,-0.051004782,0.07308251,-0.39308673,0.18380783,-0.33545452,-0.1869916,-0.618556,0.072488725,-0.10041177,-0.36225134,0.3144114,-0.1617786,0.06393506,0.04335296,-0.8506392,-0.0937926,0.18424708,-0.26457942,0.33545557,0.5327711,0.14940903,0.54482377,-0.1973283,-0.49580318,0.3863643,-0.75865555,0.11671896,-0.0047198534,0.34559658,0.22266525,-0.9528444,-0.95646906,-0.5243634,-0.66330576,-0.64239496,-0.77977586,-0.29168254,-0.34129965
325,0.04623708,0.15438464,-0.39920217,-0.5734953,0.20263036,0.01469285,0.11244256,-0.31712687,-0.10997495,0.70542145,0.23680037,-0.16725515,-0.60496503,-0.19904888,0.04452672,-0.49971306,0.099829495,0.62649703,0.10960469,0.2195144,0.17157531,0.32410055,-0.05419506,0.09733658,0.04717949,0.10754888,0.044479907,1.3253735,1.2902626,0.03784859,1.1294503,1.0618665,0.38027534,2.429857,1.7244523,0.9116801,0.4029044,-0.3846662,-0.19890785,1.265667,0.059927434,0.45631778,-0.038046986,-0.37693825,-0.18704395
326,0.020586073,0.3179875,-0.19995952,-0.23026592,0.2434009,0.025259167,0.5058631,0.033011377,0.07707548,-0.27693537,-0.044883102,-0.09806132,0.09423274,0.35962486,-0.028893888,-0.9350468,-0.101123095,0.122018576,-0.05702144,-0.079640746,0.34228268,-0.045813203,-0.42254427,-0.00023967028,0.101729274,-0.068184614,0.46184367,-0.20921826,0.142241,-0.2326245,-0.018298507,-0.73528564,-0.02839607,0.06875417,1.0507797,0.506219,1.2712495,0.863533,0.15882847,1.2846326,-0.5548208,0.8245261,0.1128099,-0.7995278,-0.03183064
327,0.103689134,0.19871831,-0.6753783,0.18255001,-0.19428346,-0.23023266,0.06525721,-0.028797269,0.14371526,-0.03783375,-0.16280761,-0.13139665,-0.08106732,0.07025969,0.27902216,-0.13117103,-0.13261719,0.68284583,-0.3391689,0.5513395,-0.2011615,0.043559194,-0.13997152,-0.41244704,-0.05053802,-0.001624316,0.86473864,1.3038406,0.8930415,-0.082075894,0.31419903,0.17406428,-0.053429067,2.002754,2.3201509,2.1371493,0.67722774,0.8815027,-0.2057457,-0.5413685,-0.6902324,-0.6329272,0.20544043,-0.24573076,-1.2969586
328,-0.050782084,0.29299998,-0.3281803,0.23856193,0.0712166,-0.19725227,-0.24338709,0.24400662,-0.0034620464,-0.07058892,0.22521846,-0.124695875,-0.07197729,-0.1748257,0.22072563,0.052182764,-0.23624979,-0.35003132,-0.09797567,-0.21242824,1.4587688,-0.24292862,-0.12310872,-0.028875753,0.119844556,0.08649149,0.21013294,-0.061517507,-0.08628209,1.2159344,-0.1102687,-0.28238058,0.46245068,-0.24307168,-0.09317143,0.023797452,-0.03201419,-0.59842086,-0.43848056,0.08692038,-0.10183472,0.057000622,0.033458292,0.0039839223,-1.9210162
329,-0.12882173,0.31953675,-0.72988987,0.47642398,0.38392213,-0.57094836,0.27044824,0.381527,-0.070899285,0.31714436,0.4482953,-0.68794304,0.14764291,0.30131847,-0.2773731,-0.11861178,-0.43320125,0.14627784,-0.35528812,0.059825644,-0.04273531,-0.13706121,-0.4157371,-0.21144539,-0.37904593,-0.42062968,-0.2950399,0.3525906,0.1435163,0.44000846,-0.4085198,0.25490683,0.4473491,0.9738116,0.88738763,0.29504755,-0.006999105,-1.3978064,-1.0022719,0.86740834,-0.48326874,-0.3096747,0.04727012,-0.16042376,-1.0860595
330,-0.13013747,-0.10336092,0.0047102273,0.12230706,-0.051763654,-0.09996629,0.22365192,-0.11617087,0.2451384,-0.18210833,0.5197587,0.16735512,-0.32712942,0.1200386,0.1169376,0.060883384,-0.015857473,0.046504676,-0.4647927,0.10530693,0.20466447,-0.032062948,-0.22183453,0.0877133,-0.09793523,0.25043568,0.48084953,-0.35097468,-0.25486457,0.11000925,-0.052912652,0.7598194,0.35611892,-0.1635701,0.3706569,-0.21199456,4.4370837,1.1982143,-0.2995493,0.90723306,-0.22508326,0.2718414,-0.21913975,-0.15281188,-0.5097582
331,-0.15613145,0.1869993,-0.5120181,-0.07422608,-0.10668262,0.24975532,0.24522024,-0.1033144,-0.14558318,-0.03617776,-0.115224354,-0.28881088,-0.64745706,0.22955924,-0.19311169,-0.07359029,-0.0995235,0.043836385,-0.37403256,-0.44371635,-0.36929256,-0.12007654,-0.59579253,-0.09785035,-0.37441367,0.22529626,-0.052639473,0.077060044,0.07005398,-0.4222654,-0.13816121,-0.0029976666,-0.095630124,-0.25915864,0.1877768,-0.14680621,0.663682,0.75984,1.6948816,0.002204001,0.05468589,-0.2821509,-0.6686507,-0.86066645,0.5432459
332,0.015635014,0.10679895,-0.045614064,-0.030316472,0.14736253,0.005113125,0.04271525,-0.022800088,-0.04885778,-0.02323693,0.18115467,-0.056221068,-0.40575862,0.119810104,0.12641972,0.01736921,0.55680376,0.030430734,0.018713415,0.015212417,0.033543333,-0.07984263,0.0220294,0.063741215,-0.05413848,0.09092909,0.020692289,0.05841881,0.040001094,0.0018768013,-0.1870685,0.073075056,-0.008903563,0.06568867,0.02875948,-0.073317125,0.13545102,-0.3320074,-0.10137226,-0.012902081,-0.05619383,-0.045455933,0.03700304,-0.21301192,-0.027094841
333,0.24642944,-0.4835846,-0.65785706,0.15791476,0.36400968,0.31345117,0.25975075,-0.003504634,0.14958213,0.24370645,0.15152127,-0.24955563,-0.28101283,0.5914794,0.40064618,-0.024528667,-0.04587555,0.21268737,-0.73089224,-0.43467775,-0.33974576,-0.07811761,-0.0898079,0.053214103,0.068721175,0.5920053,1.199429,0.5155445,0.21582215,0.12199646,-0.42008612,0.08156261,0.31776816,-0.37755343,-0.14239235,0.006292999,0.2576754,-0.8362028,-1.1452338,-0.07152492,-0.46462047,-0.14447705,-0.08712232,-0.4851275,-0.59514785
334,0.5419793,0.27375075,0.14353037,0.39461738,0.21818772,0.13070919,0.5591064,0.48482758,0.5169678,0.031201571,0.060536712,-0.015770197,-0.4009207,0.27807724,0.13374203,-0.109232396,-0.1201137,-0.39140874,-0.0050590485,0.08576298,0.78461915,-0.3517002,-0.04994604,-0.45481977,-0.09480554,0.25740367,-0.22305803,-0.020285457,0.06036663,0.31973624,0.046156794,-0.14438558,0.39953634,-0.23193389,0.17032833,0.1995987,7.1581454,3.2322257,1.5419732,-0.027385682,-0.061776668,0.576046,0.014793932,0.021387309,-0.36713684
335,-0.14983177,0.0631206,-0.03291148,1.3321828,0.037816286,0.06625046,0.057518244,-0.093251735,-0.12915954,-0.76446676,0.6762248,0.10991216,-0.2391113,-0.26956254,-0.43016827,-0.1912378,-0.4976902,-0.37457907,-1.0530621,-0.17284364,0.4824183,-0.41719365,0.063768506,-0.4908045,-0.19184178,-0.5633272,-0.09267402,0.32391042,0.026243567,0.43371058,-0.3154627,-0.14783321,0.7315591,0.27966142,-0.049904108,-0.16894728,0.60353726,0.50337696,0.3784138,0.23866707,0.1467905,-0.08825287,0.0843814,0.382999,-0.7052196
336,0.25434926,0.2393949,0.8563811,0.73793983,1.4325607,2.4533029,3.5643234,2.610294,2.4262342,-0.061404347,-0.8154483,0.104242206,1.599353,0.00028958917,-0.10133961,-0.3032727,0.11298931,0.8657622,-0.40640265,-0.048301756,0.5855461,-0.06779277,-0.21808887,-0.18111217,-0.37682348,-0.8237095,0.33022612,-0.39436245,-0.6873739,-1.3292685,0.09066236,0.22040382,-0.18269229,1.2397945,1.0496901,1.360958,-0.10489087,1.1329019,0.6572044,1.7468019,1.2742655,1.0557685,0.43383574,-0.52781355,-0.0034273863
337,-0.06886685,-0.064838886,-0.83622193,0.3630718,-0.3107648,-0.7003188,0.049799316,-0.24259177,0.7527418,0.09940089,0.4505852,-0.6446669,-0.14658332,-0.09214795,-0.0062814355,-0.3946815,-0.28497776,0.44853097,-0.3356387,0.48177764,0.051056415,-0.89772934,-0.051312327,-0.3122664,0.053343177,-0.25964022,0.30023468,0.59381497,1.0155221,-1.0210059,0.9177531,1.1021533,0.40051472,1.3127317,1.68206,1.4185448,1.3850102,0.9560512,0.7323716,0.21403477,-0.29025435,-0.27970752,0.27070004,0.11702669,-0.28189734
338,0.5248176,0.6383771,-0.01931046,0.18166578,-0.018464625,-0.07736779,0.87177813,1.1794819,0.70488274,-0.59055245,-0.12738931,-0.42744017,-0.07754052,0.42417514,0.124968424,0.6054207,0.29992434,0.18646848,-0.043142527,-0.03242284,0.13911441,-0.15214269,0.15820111,0.032252453,5.24152,1.9800708,2.2973557,-0.0059055984,0.18641904,0.34135765,0.713047,1.2678006,0.8985261,0.15890503,0.21309233,0.033977598,-0.2142939,-0.6783361,-1.0113233,2.8600464,1.0694667,1.4953231,0.15502521,-0.36873752,-0.20317596
339,0.17770302,1.4413705,-0.3808322,0.0504238,0.057990234,-0.06318155,-0.07766056,0.7780381,0.3636795,0.031955786,0.33541563,-0.36826685,-0.08064166,0.60099554,0.44157037,-0.1710135,-0.37267768,-0.22643736,-0.9863252,-0.11751148,0.17865095,-0.16068071,-0.5441994,0.15551782,-0.05219847,0.3978491,-0.23437437,0.048542947,0.12152855,0.24110235,0.25811797,0.13348866,0.07113187,0.15122378,0.16950405,0.017254902,-0.44296512,-1.1782978,-0.5266238,0.24359128,-0.58869267,-0.20976068,0.23024344,-0.44710425,-0.39314026
340,0.025380313,-0.1733897,-0.463988,-0.230881,-0.07592587,-0.17208506,0.25169337,-0.097267345,-0.5593339,-0.42493504,0.050294355,0.03913474,-0.101439655,-0.19934049,-0.19941741,1.072697,0.044458136,0.10800807,-0.46251166,0.10832034,0.03115208,-0.52531326,-0.24813572,0.10484217,0.20350718,0.03659332,0.020084195,-0.24292251,0.2927813,0.34917587,0.43230495,-0.71922493,0.17480946,-0.14086813,-0.09290035,-0.3204739,3.7429998,3.4473517,2.783505,-0.28863895,-0.15922303,0.31165344,0.038789064,0.20028386,-0.33628818
341,-0.2462166,0.5117693,-0.56461656,0.66963464,-0.5448735,-0.8351384,-0.5059674,-0.13184294,-1.0679191,0.037824556,-0.02705992,0.24381046,-0.5587157,-0.085943535,-0.32780004,-0.18191312,0.7086559,0.24248001,-0.21558854,-0.61263764,-0.033862367,0.19587511,-0.0028167367,0.24884862,-0.051773652,-0.053575054,0.38165757,-0.17243913,0.27244496,-0.40243933,0.3598524,0.041989967,0.9466859,-0.3071511,-0.10464716,-0.34843802,-0.5224258,-0.4705773,-0.39044416,0.15001735,-0.32184583,0.10456684,-0.5893649,-0.114248544,-0.2648302
342,-0.15214749,0.09015101,0.026117355,-0.13379318,-0.13711828,0.10970801,-0.18670008,0.119955525,0.38458455,0.20552725,0.6039554,-0.17401674,0.40495372,0.7307794,0.6382242,-0.19118893,-0.036159605,-0.4536625,0.056884885,0.0058343904,0.36848187,0.88538206,0.44826013,0.49733895,0.79539233,0.7298087,0.70066714,0.09046066,-0.23512669,-0.12953043,0.017184675,0.034833528,0.2080988,0.2651607,-0.19891289,-0.027841449,-0.3332944,-0.4792981,-0.13662916,-0.035201788,-0.008956045,0.14319369,-0.076572955,-0.17023282,-1.5113816
343,-0.15318352,0.33778477,-0.15695274,0.31708497,0.59557724,0.11968118,0.006921582,0.36681485,0.035167996,-0.21820158,0.9723565,0.6259345,0.61858106,0.52562815,0.9900353,-0.1923844,0.3889192,0.48685727,0.25422037,-0.3810882,0.18362802,-0.038487166,-0.08147231,-0.25972527,-0.027861282,-0.09949741,-0.06406545,0.32938886,0.35877752,-0.32493532,-0.035785645,0.23915184,-0.39595482,-0.46491015,-0.17778203,-0.5368124,0.02813667,-0.8655478,-0.2346648,-0.24484456,-0.3860573,-0.18801937,-0.13501072,-0.19842413,-1.2696515
344,0.8230113,0.99277294,0.52184904,0.0047885776,0.063409,0.08109832,0.5371803,0.4610253,0.41580963,-0.03716752,0.16304019,-0.29675582,0.2672317,0.31312343,0.34056738,0.2894035,-0.14311329,0.19845195,-0.054481953,0.38556993,0.093333244,-0.09097648,-0.04366499,-0.36792326,-0.12657863,0.2382937,-0.25458473,-0.033489197,-0.03498756,0.1876316,0.028776705,-0.12971625,-0.008775473,2.842014,2.9814355,2.194761,1.8652214,2.3238456,2.0389009,-0.1711114,-0.00311476,-0.017671347,0.087928444,-0.14594793,0.19309905
345,0.10709107,0.008352414,0.025564998,-0.09375724,0.4922688,-0.2865333,-0.086905956,0.3338899,0.21168515,0.034792233,0.3894735,-0.1530244,-0.13096142,0.32673764,-0.112901,-0.038659632,-0.010544762,-0.7180065,0.45710328,0.047314547,0.2630126,-0.37593687,0.14351334,0.28460884,0.26102152,0.0439794,0.020303305,0.22463015,0.12564984,-0.14205968,-0.050036184,0.07644278,-0.018586934,0.4587499,0.3781998,0.14459589,-0.21013945,0.58160913,0.084190965,0.29242903,0.05926007,0.36141437,-0.5159635,-0.064113066,0.6393757
346,0.021630764,-0.3348803,-1.0284464,0.17877412,-0.18872936,-0.16814494,-0.016232073,0.0352315,-0.19669986,-0.027114272,0.07305148,0.045811772,0.34187388,0.11455768,-0.34414995,0.3737767,-0.39435226,0.5343374,0.02993083,0.30425048,-0.23082682,0.34612042,0.04944423,0.15396255,0.04558295,-0.31253448,-0.7154647,-0.16347063,-0.123455346,0.0062998235,0.0764609,-0.2793321,0.4177773,0.17736876,0.20166373,0.036624253,1.0961745,0.52438855,1.8123363,0.03277552,0.41488564,0.40116638,0.13014573,0.30514324,-0.08599904
347,-0.015640348,0.86373013,-0.4384277,0.04552695,0.47509488,0.97038376,0.23350643,-0.5852796,0.9209974,0.067459375,0.19098887,-0.30525967,0.18003827,0.42591769,0.040293217,-0.5399542,-0.38939422,-0.28194112,-0.10386503,-0.33447433,-0.06302291,-0.25964138,-0.33502686,0.08009246,0.46601385,0.1565283,1.3296962,-0.1965043,0.082215965,-0.27185902,0.26527196,0.1465685,0.15614116,0.33092624,-0.20625004,0.5133011,0.10236734,-0.4057347,-0.35864255,1.2205142,-0.10925543,1.1590399,-0.5294851,-0.49900913,-0.12288082
348,0.04840964,0.44628313,-0.55094695,-0.29424918,-0.28955215,0.06951669,-0.1289522,-0.4402041,-0.37840486,-0.19527721,0.10806854,0.06296016,-0.25481522,-0.45409486,0.43484277,0.56648475,0.30546796,1.0444338,0.12522072,0.36821246,-0.14995968,0.19534147,0.35757238,0.10407039,1.901366,2.3966515,2.2139041,-0.0034297705,0.19737221,0.016145438,2.008772,1.9125462,0.9077462,0.18464254,0.38500524,-0.11336772,-0.22760615,-0.3493084,-0.17095932,0.28562552,0.5889275,0.17272979,0.33558697,0.5311384,-0.39334804
349,0.13812459,0.31200373,-0.14429283,-0.24034959,-0.13676137,0.14675075,-0.09914002,0.015224814,0.3788756,0.05072379,-0.40593815,0.080394864,-0.289454,-0.23573583,-0.14140308,0.22491837,-0.057133198,0.70837265,0.083792806,-0.12962389,-0.11824095,0.3780303,-0.04766637,0.098294854,0.9201156,0.66893697,0.675093,-0.059022307,0.6688103,-0.104034364,1.4598188,1.0054933,0.33169067,0.6329002,0.33571044,0.8463959,0.4400789,0.2774657,-0.17190677,0.6572939,0.33046633,0.3123771,-0.016317219,0.3028262,-0.4030638
350,0.1568112,0.15175687,-0.46340466,-0.22764182,-0.5360874,0.6809133,0.08023247,-0.086296886,-0.30018407,0.24522951,0.8530326,-0.063112915,0.6906292,1.2300975,0.82821214,0.050383266,-0.076610886,-0.16699755,0.008859038,0.053022265,-0.0062102675,-0.62828827,0.26120043,0.64187616,0.53352845,0.07676107,0.665615,0.2906739,0.24535161,0.002266407,0.20543855,-0.064891696,0.75463027,-0.05151093,-0.1609992,-0.04913561,-0.1390146,-0.85096943,-0.74320894,0.3549858,-0.4642592,0.31465226,-0.1976234,-0.4279201,0.12079251
351,0.1885291,-0.34510154,-0.4558702,-0.4781226,0.1866169,-0.30019474,-0.20919417,-0.1688197,0.24549517,-0.21807519,-0.33454496,-0.45561275,-0.1606239,-0.5778506,-0.40228808,-0.07157087,-0.4196368,-0.03302011,-0.0602671,-0.59706926,0.20249952,0.04367131,-0.23552456,0.3530833,-0.124495655,-0.28897664,-1.0751059,0.28158885,-0.2167195,-0.3069744,-0.40841174,0.12300444,0.18972048,-0.22040185,0.12094076,-0.11649075,-0.88992846,-0.7422847,-0.66921115,-0.2828607,-0.20533998,-0.4180019,0.38089803,-0.43199903,-0.13941777
352,-0.047873467,0.24710536,-0.24417013,0.7704659,0.32847118,0.1092979,0.017846644,-0.5509582,0.4135846,0.57697105,0.28101268,-0.061668888,0.38554636,0.013849765,0.6598261,0.14789525,0.054222878,-0.18852483,-0.036168516,0.4048856,-0.09156284,-0.27643478,-0.598297,0.04056549,0.5013309,-0.122270614,-0.14782998,-0.48042837,0.09732616,-0.3659377,0.24527861,-0.13669741,0.29741067,2.1180046,2.3514056,2.7065003,0.7964635,1.2569641,0.87420857,0.27689373,-0.04229629,0.19224754,-0.096716285,-0.22934702,0.21217877
353,-0.12107837,0.35974932,0.6634548,0.021258652,0.068201564,0.09818235,-0.5965293,-0.06868583,0.05458021,1.4648645,1.12619,0.8177166,0.37419426,1.1018143,-0.17576405,-0.12960243,-0.010075986,0.09323123,0.11483598,0.4915133,0.34014183,0.14002949,0.07316098,0.28522334,-0.7361914,-0.5931744,-0.5959115,-0.1407022,0.2653173,0.41790757,-0.007281959,-0.44846606,-0.12058139,1.557533,0.08357641,-0.18770319,0.6185398,-0.3017985,-0.06358716,-0.40089768,0.10210499,-0.11209476,0.14353251,0.26770872,-0.41525552
354,0.44295496,0.10438799,-0.6611089,-0.13078922,0.101066634,0.16015363,0.37458244,-0.0074115284,-0.3504691,-0.028498769,0.18633603,0.55110097,0.36417267,-0.08891597,0.3295473,-0.23546857,-0.18816662,0.06568628,0.39777166,-0.23189436,-0.11346367,-0.46909553,0.13730337,0.3400616,-1.1927688,0.38631308,-0.23719212,-0.28776687,-0.20957617,-0.67703676,-0.5420215,0.16985974,0.062288523,-0.44926023,0.02511999,-0.6141105,0.27445588,-0.81332344,-1.3041223,-0.38062185,-0.13423985,0.24743658,0.18221107,-0.12599951,0.6128458
355,0.017436385,-0.1275267,-0.24074417,-0.08603895,0.15484351,0.13742512,0.045901775,-0.06851946,0.10625762,-0.07941452,0.2576852,-0.53522235,-0.19602484,0.052916855,-0.39784908,-0.49034432,0.257339,0.4591391,-0.3190221,0.20203036,0.4400828,-0.10106172,-0.28676665,-0.57766,0.22372699,0.3410805,0.27638876,-0.17316243,0.08171433,0.7937698,0.34359285,0.5957792,0.7078575,1.4748137,1.8845617,1.2039168,1.2818112,1.0311875,0.3386754,0.07325047,-0.875802,-0.53360534,0.152304,-0.62377703,0.02031155
356,-0.34338984,-0.10207629,-0.14366077,0.28262204,-0.5487165,-0.18937284,0.08920686,-0.17566168,-0.30299115,0.008555248,-0.16076729,-0.81270736,-0.6621541,-0.18621969,0.1898164,-0.50420266,-0.3481249,0.26015455,-0.38753328,0.6511678,0.18466444,-0.26283124,-0.5232294,0.026789375,-0.88872063,-0.29181588,-0.22321129,-0.21199438,0.12403214,0.37347242,-0.5737134,-0.17745927,0.38099825,-0.57934535,0.22048518,0.2800086,0.29166508,-0.5183025,-0.32975817,-0.5714452,0.0812715,0.23105058,0.09392844,0.051988363,0.16274865
357,0.14243126,0.56032956,-0.012188178,0.8266095,-0.3226437,1.1548843,-0.5014226,0.10083861,0.33377907,4.1297894,3.2003417,0.58378303,1.0942599,3.3342245,3.0085156,-0.21038575,-0.119204216,-0.04215774,-0.025630116,-0.04327233,-0.41559994,-0.41860685,-0.52577245,0.058345273,0.5592875,0.005946517,0.23145433,0.020766646,-0.107292615,-0.012242824,-0.24245821,0.41141275,-0.048439324,0.40900147,0.7528008,0.39897248,-0.055080563,-0.29594034,-0.17667858,-0.16995504,0.33382195,-0.48195535,-0.43994182,-0.26606494,-0.08816391
358,0.20856941,0.28087357,-0.05392091,-0.0664047,0.1389072,-0.18872015,-0.14693809,0.2613481,-0.069668174,-0.25818494,0.13389292,-0.20820302,-0.01462394,0.32578552,-0.5819237,-0.06337893,0.52434313,0.017945454,0.12071544,-0.13001025,-0.03818667,0.049642563,-0.19506988,0.33461884,0.22773701,0.209378,-0.07200998,0.40331182,0.13956904,0.14142877,-0.031307697,-0.49968165,0.03001529,2.0419593,1.1245539,1.7454395,3.9775288,2.9255972,2.2143571,0.42168713,-0.32057804,-0.11625016,-0.14506695,0.021728039,0.3472497
359,0.73587865,0.5509918,0.6033027,-0.3603686,0.23373425,-0.064643815,0.042315364,0.2056257,0.56017095,0.33745295,0.09195298,0.031401634,0.50684094,0.52289253,0.036485344,-0.058929384,-0.08104613,-0.29736623,-0.19174099,-0.08822963,0.036008716,-0.13017547,-0.26267326,0.0144455135,0.7286898,0.20452134,0.5198199,0.043912172,0.42107275,0.19331998,0.13583106,0.43977565,0.44322795,-0.712547,0.1402098,-0.4583819,5.9039655,2.648525,1.8407397,-0.0801844,-1.0114313,-0.07144058,0.038347572,0.1831635,0.011612892
