,odor,percent_cells_responding
0,1o3ol(-5),4.87264673311185
1,2h(-5),7.032115171650055
2,2h(-5)+1o3ol(-5),9.02547065337763
3,2h(-7),2.2702104097452933
4,2h(-7)+ma(-7),6.423034330011074
5,PFO,0.11074197120708748
6,ea(-5),9.91140642303433
7,ea(-5)+eb(-5),10.908084163898117
8,eb(-5),6.921373200442968
9,ma(-7),1.937984496124031
10,2h(-7)+ma(-7)_predicted,4.097452934662237
11,ea(-5)+eb(-5)_predicted,15.891472868217054
12,2h(-5)+1o3ol(-5)_predicted,11.461794019933555
