bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post,instance_pre,type_pre,instance_post,type_post,connector_id,node_id,type,x,y,z,roi,confidence,anatomical_claw,color,dist_to_root
425790257,5813055180,CA(R),CA(R),13487,14456,11602,13517,14443,11611,0.988,0.387419,APL_R,APL,VA7m_lPN_R,VA7m_lPN,16527.0,7876.0,pre,13487.0,14456.0,11602.0,CA(R),0.988,371.0,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451)",9420.646370887756
425790257,5813055180,CA(R),CA(R),13719,14241,11556,13707,14245,11556,0.977,0.951985,APL_R,APL,VA7m_lPN_R,VA7m_lPN,16657.0,7553.0,pre,13719.0,14241.0,11556.0,CA(R),0.977,376.0,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333)",9047.389267921448
425790257,5813055180,CA(R),CA(R),13710,14548,11817,13692,14525,11819,0.981,0.95978,APL_R,APL,VA7m_lPN_R,VA7m_lPN,13461.0,7647.0,pre,13710.0,14548.0,11817.0,CA(R),0.981,371.0,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451)",9013.27440738678
425790257,5813055180,CA(R),CA(R),13699,14535,11853,13693,14521,11823,0.819,0.70914,APL_R,APL,VA7m_lPN_R,VA7m_lPN,13460.0,7647.0,pre,13699.0,14535.0,11853.0,CA(R),0.819,371.0,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451)",9013.27440738678
425790257,5813055162,CA(R),CA(R),14979,15188,11311,14991,15225,11304,0.982,0.683759,APL_R,APL,VA1d_adPN_R,VA1d_adPN,21286.0,2084.0,pre,14979.0,15188.0,11311.0,CA(R),0.982,310.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",8000.653232574463
425790257,5813055162,CA(R),CA(R),15103,13063,10529,15111,13085,10527,0.988,0.972762,APL_R,APL,VA1d_adPN_R,VA1d_adPN,11983.0,22186.0,pre,15103.0,13063.0,10529.0,CA(R),0.988,331.0,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451)",12189.629605293274
425790257,5813055162,CA(R),CA(R),15268,13704,10661,15286,13706,10660,0.975,0.963713,APL_R,APL,VA1d_adPN_R,VA1d_adPN,44582.0,1847.0,pre,15268.0,13704.0,10661.0,CA(R),0.975,290.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",7477.648575782776
425790257,5813055162,CA(R),CA(R),15115,12934,10664,15122,12957,10653,0.983,0.948393,APL_R,APL,VA1d_adPN_R,VA1d_adPN,2506.0,22176.0,pre,15115.0,12934.0,10664.0,CA(R),0.983,331.0,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451)",12226.090832710266
425790257,5813055162,CA(R),CA(R),15367,13554,10523,15368,13555,10538,0.985,0.998878,APL_R,APL,VA1d_adPN_R,VA1d_adPN,11984.0,1812.0,pre,15367.0,13554.0,10523.0,CA(R),0.985,290.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",7201.275082588196
425790257,5813055162,CA(R),CA(R),15331,13501,10509,15324,13483,10520,0.95,0.965382,APL_R,APL,VA1d_adPN_R,VA1d_adPN,11985.0,1811.0,pre,15331.0,13501.0,10509.0,CA(R),0.95,290.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",7120.387974739075
425790257,5813055162,CA(R),CA(R),15608,13950,10677,15599,13951,10689,0.85,0.973703,APL_R,APL,VA1d_adPN_R,VA1d_adPN,31170.0,1900.0,pre,15608.0,13950.0,10677.0,CA(R),0.85,292.0,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902)",6112.687561035156
425790257,5813055162,CA(R),CA(R),15172,13395,10855,15180,13386,10849,0.962,0.975613,APL_R,APL,VA1d_adPN_R,VA1d_adPN,31173.0,22048.0,pre,15172.0,13395.0,10855.0,CA(R),0.962,332.0,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902)",11753.112915992737
425790257,5813055162,CA(R),CA(R),15215,13532,10797,15220,13516,10785,0.928,0.876658,APL_R,APL,VA1d_adPN_R,VA1d_adPN,66038.0,22050.0,pre,15215.0,13532.0,10797.0,CA(R),0.928,332.0,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902)",11893.112915992737
425790257,5813055162,CA(R),CA(R),15275,13207,10887,15288,13190,10879,0.992,0.981854,APL_R,APL,VA1d_adPN_R,VA1d_adPN,11987.0,7192.0,pre,15275.0,13207.0,10887.0,CA(R),0.992,278.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",10753.921131134033
425790257,5813055162,CA(R),CA(R),14967,15255,11191,14978,15258,11223,0.99,0.40803,APL_R,APL,VA1d_adPN_R,VA1d_adPN,21287.0,2273.0,pre,14967.0,15255.0,11191.0,CA(R),0.99,310.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",8248.19218826294
425790257,5813055162,CA(R),CA(R),15442,13237,10467,15436,13230,10478,0.999,0.945895,APL_R,APL,VA1d_adPN_R,VA1d_adPN,11988.0,1864.0,pre,15442.0,13237.0,10467.0,CA(R),0.999,290.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",7002.309082984924
425790257,5813055147,CA(R),CA(R),14907,13522,10174,14902,13495,10167,0.992,0.846707,APL_R,APL,VC4_adPN_R,VC4_adPN,30147.0,11717.0,pre,14907.0,13522.0,10174.0,CA(R),0.992,523.0,"(1.0, 0.7333333333333333, 0.47058823529411764)",15527.720143318176
425790257,5813055147,CA(R),CA(R),16762,13725,12403,16741,13730,12403,0.985,0.99461,APL_R,APL,VC4_adPN_R,VC4_adPN,66053.0,6431.0,pre,16762.0,13725.0,12403.0,CA(R),0.985,264.0,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",12134.201805114746
425790257,5813055147,CA(R),CA(R),16728,13906,12498,16717,13890,12493,0.944,0.975623,APL_R,APL,VC4_adPN_R,VC4_adPN,17200.0,28413.0,pre,16728.0,13906.0,12498.0,CA(R),0.944,98.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",15502.113925933838
425790257,5813055147,CA(R),CA(R),16371,14165,12377,16389,14151,12364,0.985,0.961341,APL_R,APL,VC4_adPN_R,VC4_adPN,10003.0,6375.0,pre,16371.0,14165.0,12377.0,CA(R),0.985,264.0,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",11275.906368255615
425790257,5813055147,CA(R),CA(R),16719,14257,12282,16699,14242,12273,0.942,0.86225,APL_R,APL,VC4_adPN_R,VC4_adPN,1350.0,6365.0,pre,16719.0,14257.0,12282.0,CA(R),0.942,263.0,"(1.0, 0.7333333333333333, 0.47058823529411764)",11909.372970581055
425790257,5813055147,CA(R),CA(R),16647,13620,12275,16658,13631,12282,0.971,0.884389,APL_R,APL,VC4_adPN_R,VC4_adPN,1352.0,6388.0,pre,16647.0,13620.0,12275.0,CA(R),0.971,264.0,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",11591.227516174316
425790257,5813055147,CA(R),CA(R),14352,13405,12124,14363,13413,12130,0.984,0.816567,APL_R,APL,VC4_adPN_R,VC4_adPN,14058.0,20055.0,pre,14352.0,13405.0,12124.0,CA(R),0.984,378.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",9700.84368133545
425790257,5813055147,CA(R),CA(R),14471,13247,12284,14471,13265,12287,0.963,0.999284,APL_R,APL,VC4_adPN_R,VC4_adPN,10073.0,20072.0,pre,14471.0,13247.0,12284.0,CA(R),0.963,378.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",9566.887435913086
425790257,5813055147,CA(R),CA(R),14643,13372,12207,14625,13383,12209,0.927,0.956042,APL_R,APL,VC4_adPN_R,VC4_adPN,13998.0,20082.0,pre,14643.0,13372.0,12207.0,CA(R),0.927,378.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",9096.667499542236
425790257,5813055147,CA(R),CA(R),14689,13377,12204,14694,13397,12200,0.984,0.986513,APL_R,APL,VC4_adPN_R,VC4_adPN,14000.0,20082.0,pre,14689.0,13377.0,12204.0,CA(R),0.984,378.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",9096.667499542236
425790257,5813055147,CA(R),CA(R),16723,13420,12679,16711,13437,12672,0.84,0.964787,APL_R,APL,VC4_adPN_R,VC4_adPN,7157.0,168089.0,pre,16723.0,13420.0,12679.0,CA(R),0.84,49.0,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589)",21938.19034385681
425790257,5813055147,CA(R),CA(R),16554,13891,12649,16540,13891,12640,0.983,0.972834,APL_R,APL,VC4_adPN_R,VC4_adPN,66054.0,28401.0,pre,16554.0,13891.0,12649.0,CA(R),0.983,98.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",15250.697536468506
425790257,5813055147,CA(R),CA(R),16641,13937,12645,16641,13937,12629,0.994,0.954858,APL_R,APL,VC4_adPN_R,VC4_adPN,10029.0,28409.0,pre,16641.0,13937.0,12645.0,CA(R),0.994,98.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",15318.420543670654
425790257,5813055147,CA(R),CA(R),15177,15196,10592,15189,15195,10605,0.858,0.932455,APL_R,APL,VC4_adPN_R,VC4_adPN,27334.0,12227.0,pre,15177.0,15196.0,10592.0,CA(R),0.858,508.0,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353)",14251.437726974487
425790257,5813055147,CA(R),CA(R),14804,13130,10445,14816,13149,10437,0.99,0.99889,APL_R,APL,VC4_adPN_R,VC4_adPN,8962.0,22172.0,pre,14804.0,13130.0,10445.0,CA(R),0.99,331.0,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451)",12175.724171638489
425790257,5813055147,CA(R),CA(R),14695,13517,11989,14685,13523,11999,0.962,0.954925,APL_R,APL,VC4_adPN_R,VC4_adPN,14057.0,22375.0,pre,14695.0,13517.0,11989.0,CA(R),0.962,380.0,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",9158.357768058777
425790257,5813055147,CA(R),CA(R),15051,14196,10256,15064,14185,10273,0.965,0.48823625,APL_R,APL,VC4_adPN_R,VC4_adPN,29772.0,1918.0,pre,15051.0,14196.0,10256.0,CA(R),0.965,297.0,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883)",7221.369258880615
425790257,5813055147,CA(R),CA(R),14914,13460,10377,14932,13463,10361,0.936,0.998385,APL_R,APL,VC4_adPN_R,VC4_adPN,35156.0,22166.0,pre,14914.0,13460.0,10377.0,CA(R),0.936,331.0,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451)",12401.183979988098
425790257,5813055048,CA(R),CA(R),13271,14618,10008,13272,14589,10011,0.999,0.45430046,APL_R,APL,DC2_adPN_R,DC2_adPN,2655.0,12117.0,pre,13271.0,14618.0,10008.0,CA(R),0.999,502.0,"(1.0, 0.4980392156862745, 0.054901960784313725)",14296.038274765015
425790257,5813055048,CA(R),CA(R),14826,14850,12231,14841,14876,12232,0.975,0.826672,APL_R,APL,DC2_adPN_R,DC2_adPN,13450.0,7611.0,pre,14826.0,14850.0,12231.0,CA(R),0.975,377.0,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883)",8912.585221290588
425790257,5813055048,CA(R),CA(R),15636,13882,10230,15656,13874,10254,0.981,0.777674,APL_R,APL,DC2_adPN_R,DC2_adPN,30017.0,1454.0,pre,15636.0,13882.0,10230.0,CA(R),0.981,298.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",7253.058737754822
425790257,5813055048,CA(R),CA(R),14691,15256,12176,14701,15239,12209,0.995,0.544497,APL_R,APL,DC2_adPN_R,DC2_adPN,13286.0,8889.0,pre,14691.0,15256.0,12176.0,CA(R),0.995,398.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",12451.213198661804
425790257,5813055048,CA(R),CA(R),15096,15110,12237,15072,15114,12212,0.996,0.538479,APL_R,APL,DC2_adPN_R,DC2_adPN,13240.0,2180.0,pre,15096.0,15110.0,12237.0,CA(R),0.996,312.0,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902)",9543.777240753174
425790257,5813055048,CA(R),CA(R),14813,12673,12056,14818,12675,12042,0.984,0.951592,APL_R,APL,DC2_adPN_R,DC2_adPN,66071.0,19176.0,pre,14813.0,12673.0,12056.0,CA(R),0.984,382.0,"(1.0, 0.4980392156862745, 0.054901960784313725)",10013.149757385254
425790257,5813055048,CA(R),CA(R),15625,12657,12115,15618,12633,12133,0.937,0.708378,APL_R,APL,DC2_adPN_R,DC2_adPN,3156.0,19021.0,pre,15625.0,12657.0,12115.0,CA(R),0.937,383.0,"(1.0, 0.7333333333333333, 0.47058823529411764)",10675.446216583252
425790257,5813055048,CA(R),CA(R),12882,14199,9600,12864,14187,9595,0.761,0.986916,APL_R,APL,DC2_adPN_R,DC2_adPN,37710.0,15694.0,pre,12882.0,14199.0,9600.0,CA(R),0.761,473.0,"(0.9686274509803922, 0.7137254901960784, 0.8235294117647058)",14923.566284179688
425790257,5813055048,CA(R),CA(R),12987,14323,9675,12989,14314,9683,0.994,0.999682,APL_R,APL,DC2_adPN_R,DC2_adPN,9101.0,15681.0,pre,12987.0,14323.0,9675.0,CA(R),0.994,473.0,"(0.9686274509803922, 0.7137254901960784, 0.8235294117647058)",14747.375480651855
425790257,5813055048,CA(R),CA(R),12977,14368,9802,12990,14369,9790,0.972,0.976151,APL_R,APL,DC2_adPN_R,DC2_adPN,37621.0,15698.0,pre,12977.0,14368.0,9802.0,CA(R),0.972,473.0,"(0.9686274509803922, 0.7137254901960784, 0.8235294117647058)",14698.878059387207
425790257,5813055048,CA(R),CA(R),13502,14661,9960,13540,14627,9959,0.996,0.47597113,APL_R,APL,DC2_adPN_R,DC2_adPN,95.0,12114.0,pre,13502.0,14661.0,9960.0,CA(R),0.996,502.0,"(1.0, 0.4980392156862745, 0.054901960784313725)",14029.89952659607
425790257,5813055048,CA(R),CA(R),13522,14629,9955,13540,14619,9962,0.939,0.864988,APL_R,APL,DC2_adPN_R,DC2_adPN,96.0,12114.0,pre,13522.0,14629.0,9955.0,CA(R),0.939,502.0,"(1.0, 0.4980392156862745, 0.054901960784313725)",14029.89952659607
425790257,5813055048,CA(R),CA(R),13753,15433,10605,13744,15417,10620,0.994,0.915483,APL_R,APL,DC2_adPN_R,DC2_adPN,24411.0,13502.0,pre,13753.0,15433.0,10605.0,CA(R),0.994,481.0,"(0.6823529411764706, 0.7803921568627451, 0.9098039215686274)",11858.37324142456
425790257,5813055048,CA(R),CA(R),13581,15368,10521,13597,15350,10525,0.994,0.83339,APL_R,APL,DC2_adPN_R,DC2_adPN,64226.0,13022.0,pre,13581.0,15368.0,10521.0,CA(R),0.994,481.0,"(0.6823529411764706, 0.7803921568627451, 0.9098039215686274)",11979.577701568604
425790257,5813055048,CA(R),CA(R),15716,13733,10641,15708,13729,10632,0.922,0.719421,APL_R,APL,DC2_adPN_R,DC2_adPN,66072.0,1887.0,pre,15716.0,13733.0,10641.0,CA(R),0.922,290.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",6240.553294181824
425790257,5813055048,CA(R),CA(R),15773,13465,10598,15773,13474,10586,0.901,0.861708,APL_R,APL,DC2_adPN_R,DC2_adPN,25355.0,1806.0,pre,15773.0,13465.0,10598.0,CA(R),0.901,290.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",6643.936038017273
425790257,5813055048,CA(R),CA(R),15696,13917,10548,15696,13906,10550,0.943,0.78484,APL_R,APL,DC2_adPN_R,DC2_adPN,32771.0,1902.0,pre,15696.0,13917.0,10548.0,CA(R),0.943,292.0,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902)",6253.352920532227
425790257,5813055048,CA(R),CA(R),15696,14052,10648,15721,14051,10645,0.977,0.994623,APL_R,APL,DC2_adPN_R,DC2_adPN,24838.0,1977.0,pre,15696.0,14052.0,10648.0,CA(R),0.977,292.0,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902)",6251.91520690918
425790257,5813055048,CA(R),CA(R),16380,13703,11209,16364,13711,11203,0.949,0.936942,APL_R,APL,DC2_adPN_R,DC2_adPN,21461.0,5661.0,pre,16380.0,13703.0,11209.0,CA(R),0.949,241.0,"(0.6823529411764706, 0.7803921568627451, 0.9098039215686274)",10374.115425109863
425790257,5813055048,CA(R),CA(R),16530,13699,11035,16510,13692,11000,0.891,0.305338,APL_R,APL,DC2_adPN_R,DC2_adPN,21463.0,5737.0,pre,16530.0,13699.0,11035.0,CA(R),0.891,272.0,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902)",10514.543292045593
425790257,5813055048,CA(R),CA(R),14865,14254,11649,14865,14279,11673,0.971,0.537398,APL_R,APL,DC2_adPN_R,DC2_adPN,21373.0,2741.0,pre,14865.0,14254.0,11649.0,CA(R),0.971,323.0,"(1.0, 0.7333333333333333, 0.47058823529411764)",7166.063461303711
425790257,5813055048,CA(R),CA(R),14667,13239,11840,14670,13204,11833,0.952,0.640856,APL_R,APL,DC2_adPN_R,DC2_adPN,5642.0,22335.0,pre,14667.0,13239.0,11840.0,CA(R),0.952,380.0,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",9122.041741371155
425790257,5813055048,CA(R),CA(R),14529,12929,11913,14559,12931,11912,0.949,0.888861,APL_R,APL,DC2_adPN_R,DC2_adPN,7173.0,19956.0,pre,14529.0,12929.0,11913.0,CA(R),0.949,388.0,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353)",9771.029900550842
425790257,5813055048,CA(R),CA(R),14527,12991,11893,14538,12996,11899,0.979,0.889492,APL_R,APL,DC2_adPN_R,DC2_adPN,22674.0,20024.0,pre,14527.0,12991.0,11893.0,CA(R),0.979,388.0,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353)",9886.476861000061
425790257,5813055048,CA(R),CA(R),15688,13394,10489,15713,13404,10473,0.952,0.4721182,APL_R,APL,DC2_adPN_R,DC2_adPN,25358.0,1807.0,pre,15688.0,13394.0,10489.0,CA(R),0.952,290.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",6819.339846611023
425790257,5813055048,CA(R),CA(R),15790,13536,10294,15785,13539,10315,0.994,0.947999,APL_R,APL,DC2_adPN_R,DC2_adPN,30139.0,1719.0,pre,15790.0,13536.0,10294.0,CA(R),0.994,298.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",7239.440203666687
425790257,5813055048,CA(R),CA(R),15591,13340,10378,15599,13343,10364,0.763,0.977214,APL_R,APL,DC2_adPN_R,DC2_adPN,17368.0,1860.0,pre,15591.0,13340.0,10378.0,CA(R),0.763,290.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",7020.017628669739
425790257,5813055048,CA(R),CA(R),15742,13704,10336,15738,13702,10347,0.982,0.984463,APL_R,APL,DC2_adPN_R,DC2_adPN,30138.0,1453.0,pre,15742.0,13704.0,10336.0,CA(R),0.982,298.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",7137.611777305603
425790257,5813055048,CA(R),CA(R),13824,15203,10409,13835,15193,10417,0.913,0.95575,APL_R,APL,DC2_adPN_R,DC2_adPN,43124.0,13523.0,pre,13824.0,15203.0,10409.0,CA(R),0.913,481.0,"(0.6823529411764706, 0.7803921568627451, 0.9098039215686274)",12266.032615661621
425790257,5813055048,CA(R),CA(R),13567,14835,10363,13578,14843,10343,0.935,0.47381455,APL_R,APL,DC2_adPN_R,DC2_adPN,29386.0,13293.0,pre,13567.0,14835.0,10363.0,CA(R),0.935,483.0,"(1.0, 0.7333333333333333, 0.47058823529411764)",12990.54606628418
425790257,5813055025,CA(R),CA(R),16762,13725,12403,16752,13727,12384,0.985,0.996823,APL_R,APL,VA3_adPN_R,VA3_adPN,66053.0,6431.0,pre,16762.0,13725.0,12403.0,CA(R),0.985,264.0,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",12134.201805114746
425790257,5813055025,CA(R),CA(R),16813,14691,11951,16809,14680,11940,0.992,0.998413,APL_R,APL,VA3_adPN_R,VA3_adPN,13437.0,6280.0,pre,16813.0,14691.0,11951.0,CA(R),0.992,263.0,"(1.0, 0.7333333333333333, 0.47058823529411764)",11986.147701263428
425790257,5813055025,CA(R),CA(R),13574,14166,11839,13590,14145,11835,0.971,0.914728,APL_R,APL,VA3_adPN_R,VA3_adPN,12475.0,7507.0,pre,13574.0,14166.0,11839.0,CA(R),0.971,376.0,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333)",8863.571305274963
425790257,5813055025,CA(R),CA(R),13608,14200,11810,13620,14183,11808,0.983,0.926802,APL_R,APL,VA3_adPN_R,VA3_adPN,16653.0,7507.0,pre,13608.0,14200.0,11810.0,CA(R),0.983,376.0,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333)",8863.571305274963
425790257,5813055025,CA(R),CA(R),17007,14229,11804,17003,14233,11812,0.915,0.999712,APL_R,APL,VA3_adPN_R,VA3_adPN,16586.0,5543.0,pre,17007.0,14229.0,11804.0,CA(R),0.915,251.0,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451)",12122.609467506409
425790257,5813055025,CA(R),CA(R),13636,14141,11867,13621,14134,11859,0.871,0.849192,APL_R,APL,VA3_adPN_R,VA3_adPN,13500.0,7518.0,pre,13636.0,14141.0,11867.0,CA(R),0.871,376.0,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333)",8958.228100776672
425790257,5813055025,CA(R),CA(R),17054,14225,11905,17045,14223,11900,0.991,0.924919,APL_R,APL,VA3_adPN_R,VA3_adPN,15917.0,5546.0,pre,17054.0,14225.0,11905.0,CA(R),0.991,251.0,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451)",12238.537587165833
425790257,5813055025,CA(R),CA(R),16647,13620,12275,16658,13650,12259,0.971,0.626852,APL_R,APL,VA3_adPN_R,VA3_adPN,1352.0,6388.0,pre,16647.0,13620.0,12275.0,CA(R),0.971,264.0,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",11591.227516174316
425790257,5813055025,CA(R),CA(R),16841,14173,12197,16852,14167,12188,0.991,0.964938,APL_R,APL,VA3_adPN_R,VA3_adPN,13484.0,6354.0,pre,16841.0,14173.0,12197.0,CA(R),0.991,263.0,"(1.0, 0.7333333333333333, 0.47058823529411764)",11909.18893623352
425790257,5813055025,CA(R),CA(R),14296,12727,10647,14295,12762,10662,0.982,0.550826,APL_R,APL,VA3_adPN_R,VA3_adPN,102.0,22110.0,pre,14296.0,12727.0,10647.0,CA(R),0.982,334.0,"(0.4980392156862745, 0.4980392156862745, 0.4980392156862745)",12264.128254890442
425790257,5813055025,CA(R),CA(R),13464,14065,11310,13464,14065,11327,0.995,0.791721,APL_R,APL,VA3_adPN_R,VA3_adPN,21438.0,25705.0,pre,13464.0,14065.0,11310.0,CA(R),0.995,117.0,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883)",14791.454265594482
425790257,5813055025,CA(R),CA(R),13950,14077,11514,13937,14077,11507,0.96,0.947702,APL_R,APL,VA3_adPN_R,VA3_adPN,66103.0,7538.0,pre,13950.0,14077.0,11514.0,CA(R),0.96,376.0,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333)",8894.883744239807
425790257,5813055025,CA(R),CA(R),13703,13804,11336,13696,13815,11347,0.978,0.95774,APL_R,APL,VA3_adPN_R,VA3_adPN,60251.0,24958.0,pre,13703.0,13804.0,11336.0,CA(R),0.978,96.0,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333)",13321.418427467346
425790257,5813055025,CA(R),CA(R),13764,13719,11465,13761,13720,11477,0.808,0.999274,APL_R,APL,VA3_adPN_R,VA3_adPN,66104.0,24964.0,pre,13764.0,13719.0,11465.0,CA(R),0.808,173.0,"(0.9686274509803922, 0.7137254901960784, 0.8235294117647058)",12988.581475257874
425790257,5813055025,CA(R),CA(R),13951,12799,10690,13979,12800,10693,0.994,0.757593,APL_R,APL,VA3_adPN_R,VA3_adPN,107.0,20560.0,pre,13951.0,12799.0,10690.0,CA(R),0.994,344.0,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",10859.03493976593
425790257,5813055025,CA(R),CA(R),13342,14094,11334,13352,14064,11338,0.99,0.738143,APL_R,APL,VA3_adPN_R,VA3_adPN,21437.0,25704.0,pre,13342.0,14094.0,11334.0,CA(R),0.99,117.0,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883)",14660.122631072998
425790257,5813055025,CA(R),CA(R),14243,13333,11112,14209,13312,11108,0.994,0.4557854,APL_R,APL,VA3_adPN_R,VA3_adPN,21611.0,20838.0,pre,14243.0,13333.0,11112.0,CA(R),0.994,390.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",10400.079354286194
425790257,5813055025,CA(R),CA(R),14059,13214,11042,14071,13203,11045,0.981,0.954197,APL_R,APL,VA3_adPN_R,VA3_adPN,66105.0,20903.0,pre,14059.0,13214.0,11042.0,CA(R),0.981,348.0,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353)",10830.033932685852
425790257,5813055025,CA(R),CA(R),14212,13094,11062,14201,13088,11058,0.974,0.932322,APL_R,APL,VA3_adPN_R,VA3_adPN,21814.0,20836.0,pre,14212.0,13094.0,11062.0,CA(R),0.974,390.0,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354)",10208.883393287659
425790257,5813055025,CA(R),CA(R),16086,15470,10912,16054,15466,10931,0.977,0.308352,APL_R,APL,VA3_adPN_R,VA3_adPN,24403.0,1341.0,pre,16086.0,15470.0,10912.0,CA(R),0.977,301.0,"(0.6823529411764706, 0.7803921568627451, 0.9098039215686274)",7410.94730758667
425790257,5813055025,CA(R),CA(R),16271,15390,11102,16256,15394,11110,0.986,0.74823,APL_R,APL,VA3_adPN_R,VA3_adPN,21253.0,1292.0,pre,16271.0,15390.0,11102.0,CA(R),0.986,318.0,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529)",7531.5735206604
425790257,5813055025,CA(R),CA(R),14147,13147,10836,14137,13130,10837,0.976,0.999657,APL_R,APL,VA3_adPN_R,VA3_adPN,25768.0,20866.0,pre,14147.0,13147.0,10836.0,CA(R),0.976,348.0,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353)",11102.964287757874
425790257,5813055025,CA(R),CA(R),13831,12751,10845,13839,12725,10864,0.987,0.647035,APL_R,APL,VA3_adPN_R,VA3_adPN,113.0,20557.0,pre,13831.0,12751.0,10845.0,CA(R),0.987,341.0,"(0.6823529411764706, 0.7803921568627451, 0.9098039215686274)",10657.951802253723
425790257,5813055025,CA(R),CA(R),13905,12603,10884,13908,12612,10877,0.941,0.994341,APL_R,APL,VA3_adPN_R,VA3_adPN,29910.0,20830.0,pre,13905.0,12603.0,10884.0,CA(R),0.941,341.0,"(0.6823529411764706, 0.7803921568627451, 0.9098039215686274)",10604.856804847717
425790257,5813055025,CA(R),CA(R),15975,15722,11211,15994,15714,11207,0.995,0.789154,APL_R,APL,VA3_adPN_R,VA3_adPN,21256.0,12313.0,pre,15975.0,15722.0,11211.0,CA(R),0.995,517.0,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883)",15767.193380355835
425790257,5813055025,CA(R),CA(R),16726,14764,11775,16746,14748,11761,0.976,0.715267,APL_R,APL,VA3_adPN_R,VA3_adPN,1398.0,6284.0,pre,16726.0,14764.0,11775.0,CA(R),0.976,263.0,"(1.0, 0.7333333333333333, 0.47058823529411764)",12226.23776626587
