panel,odor1,D,DA1,DA2,DA3,DA4l,DA4m,DC1,DC2,DC3,DC4,DL1,DL2d,DL2v,DL3,DL4,DL5,DM1,DM2,DM3,DM4,DM5,DM6,DP1l,DP1m,V,VA1d,VA1v,VA2,VA3,VA4,VA5,VA6,VA7l,VA7m,VC1,VC2,VC3,VC4,VC5,VL1,VL2a,VL2p,VM1,VM2,VM3,VM4,VM5d,VM5v,VM7d,VM7v,VP1d,VP1m,VP2,VP4
megamat,2h @ -3,0.12285474492885552,0.0,0.10863963153634967,0.0,0.0,0.0,0.16393652875185633,0.3335892058011906,0.09229064297454237,0.24157103761072782,0.19997677237956102,0.26091461429837176,0.26681712057138607,0.0,0.0,0.1571184177967409,0.21496201691708905,0.44888877961035656,0.33670139999122767,0.2473324258839663,0.10992274695392423,0.345948979875378,0.14045775073671035,0.43416853136612904,0.0,0.0,0.0,0.09272309036735131,0.16400554916512106,0.3397613315864639,0.21379023169493275,0.1572072744113827,0.18866764339203662,0.07669086508733271,0.04412222100896014,0.12895207613579665,0.17880319399856076,0.14751465662200466,0.0,0.026394209463492767,0.08145859847048592,0.07984697359094711,0.0,0.4309507700707726,0.18934032482133092,0.0,0.22646907774081115,0.39005325061276624,0.3633083264874137,0.29712627227774374,0.0,0.0,0.0,0.0
megamat,IaA @ -3,0.1185155052141693,0.0,0.12164808386062946,0.0,0.0,0.0,0.11486558891401225,0.16958274456272646,0.07607714368848809,0.0780409021600214,0.23323046168191866,0.060933546686379486,0.09450560885515816,0.0,0.0,0.1005396700165998,0.19375439032406136,0.5869073588530603,0.19948093473961698,0.12019984650382651,0.1467603761190645,0.3818341434135176,0.031115868168510325,0.2012723476502314,0.0,0.0,0.0,0.06341691279617759,0.04881123756476151,0.21778950734745323,0.11527047999590927,0.15349057841372854,0.16766386198200006,0.11637125869751964,0.11508316696883376,0.08087990134858856,0.11118524224476865,0.11821984755871062,0.0,0.041949420332514496,0.07761048584385119,0.053653916082607514,0.0,0.4670108407209132,0.2337604017793802,0.0,0.4932215122399392,0.2681656494904591,0.14354653031202586,0.20498581444613848,0.0,0.0,0.0,0.0
megamat,pa @ -3,0.1862222066959632,0.0,0.17022146805830213,0.0,0.0,0.0,0.1995429533762762,0.5194822698286361,0.11702677407417772,0.22344181537788183,0.2073799546376315,0.14213526042792676,0.10228563435362727,0.0,0.0,0.18415237901841577,0.33449752601633403,0.695305260163936,0.7067421226980455,0.20495710852838106,0.09411798130703919,0.6099873437829617,0.041143765451192575,0.27921486370566245,0.0,0.0,0.0,0.06394059959713937,0.0995018584076562,0.3708233270604947,0.24000365012306188,0.24890666195609315,0.23880201819028002,0.13658313423973578,0.04770086870572755,0.1349273839640415,0.22286078719371571,0.1392140802904087,0.0,0.052813019153752354,0.06937427765655682,0.08786637694664327,0.0,0.4688379149437399,0.21611809083813494,0.0,0.7535298687077159,0.2956885047220482,0.1666465652975237,0.11954599478245925,0.0,0.0,0.0,0.0
megamat,2-but @ -3,0.07763841091646319,0.0,0.11096841908759683,0.0,0.0,0.0,0.11244249482787097,0.11343508018940986,0.06589882653708098,0.07836347871597363,0.17880873861838997,0.10944307417442097,0.11628065017300225,0.0,0.0,0.17795062756189473,0.27125526483046086,0.2689106183481633,0.057753407269543956,0.4245391109718204,0.13535100144034387,0.08508836619705387,0.08871434924921752,0.3687193229934248,0.0,0.0,0.0,0.2025353954415711,0.06271298017380918,0.05381397340876835,0.06573250979406271,0.09087247361862723,0.14305815764915691,0.11266282277186299,0.11992759367090243,0.15124526471603314,0.0719286377873633,0.08823955466044145,0.0,0.016068480249111356,0.05293216717940606,0.0935241715238114,0.0,0.25450547309251054,0.317659704886349,0.0,0.2560477843592136,0.08619381411523784,0.3120861766277738,0.055167556881198954,0.0,0.0,0.0,0.0
megamat,eb @ -3,0.09188499255011756,0.0,0.12743087630889025,0.0,0.0,0.0,0.11953751300641462,0.14401895565330883,0.04638213657647704,0.09778199136194829,0.2729843111008468,0.2656441707564268,0.09933080125964965,0.0,0.0,0.1528619657368807,0.2997206512038784,0.660563038717747,0.12572089046983312,0.24569674850776732,0.3675759686686643,0.2928993096003017,0.04430142381190569,0.21689327891174867,0.0,0.0,0.0,0.13222254132570876,0.050629692983511866,0.06188391536413138,0.11192533985120393,0.18422766304411972,0.1900842062039829,0.15447166242091825,0.11518797059645616,0.1372570659576088,0.1351377689050946,0.2681914355408616,0.0,0.03902973042522252,0.07627944944956613,0.05744951870923957,0.0,0.5195890821763193,0.15554323938848785,0.0,0.26978143240199004,0.22347036094081724,0.3242106371402401,0.36829489298848483,0.0,0.0,0.0,0.0
megamat,ep @ -3,0.08964006401378032,0.0,0.08241607339520178,0.0,0.0,0.0,0.1161131390943171,0.14808913143466676,0.05226603118267988,0.08350801526638957,0.2962221490155619,0.13378286974259665,0.10007755008808981,0.0,0.0,0.30639455989683906,0.17140805719173327,0.4473395154249694,0.08783684242915132,0.32174538925002244,0.3972587921603198,0.33105721833577667,0.033899878537368915,0.16450624387487126,0.0,0.0,0.0,0.1937369654675635,0.03475956570991178,0.08647079374229212,0.06675846671478157,0.12815101193023926,0.13023873123264632,0.09544811164374027,0.09373601155550478,0.1228802450864042,0.1259000595375539,0.09812868879638635,0.0,0.0235366246954016,0.04929910084491821,0.07476193053977272,0.0,0.5414707550394288,0.15655750949916455,0.0,0.2727337981330702,0.1506782655950127,0.2777009817731174,0.14070932193088348,0.0,0.0,0.0,0.0
megamat,aa @ -3,0.09955137084367599,0.0,0.05965273185065932,0.0,0.0,0.0,0.1607225280166846,0.376525635327358,0.05731046856390747,0.6555746472171142,0.16070320499196136,0.21790250881297304,0.2719675569447184,0.0,0.0,0.18939655248041193,0.1874807708805338,0.21934354815358617,0.05462421012788442,0.24299413112393642,0.034872473388025786,0.10441063102826444,0.13940116892941376,0.2515185379286471,0.0,0.0,0.0,0.08896368031687828,0.04572326508803617,0.047492491069977515,0.04459043450436539,0.3551269243478941,0.08183648938494022,0.1760559489887813,0.05103749742156279,0.374474475165993,0.0736337213700578,0.061163103216760224,0.0,0.012800793331967085,0.11326593934737869,0.04433195936726526,0.0,0.1160911761354316,0.04515557933990713,0.0,0.32727828941880643,0.21962253622012506,0.06750964250504814,0.08486514965611364,0.0,0.0,0.0,0.0
megamat,va @ -3,0.07792277069362362,0.0,0.06817033912351773,0.0,0.0,0.0,0.17510163754254882,0.10067533373576248,0.05536492258165715,0.5082624042760651,0.04379247420981811,0.2755110849824272,0.21866271197512333,0.0,0.0,0.25853159422227695,0.11218731434044225,0.22951633946596778,0.2250073437134064,0.07422187689814752,0.10175321760398928,0.2600725590312551,0.08701640159110574,0.22103190777841408,0.0,0.0,0.0,0.049503657729280115,0.05345215115222457,0.06202103173269178,0.09867376924782889,0.1464970405539634,0.09058972790847801,0.15445014136369417,0.05768032793626642,0.2156633307506808,0.1393752945743734,0.04764509321202808,0.0,0.03698173519368329,0.39167975780399034,0.12652696537721916,0.0,0.07071437687716578,0.012422315912955575,0.0,0.261858715657357,0.17729606389074784,0.2793506650742418,0.09173274680348129,0.0,0.0,0.0,0.0
megamat,B-cit @ -3,0.11480440666698716,0.0,0.04846472076297884,0.0,0.0,0.0,0.08671175364307186,0.07894191242364167,0.03743780395679143,0.03739624057877654,0.05540161732917833,0.09458463164868543,0.20809147197739802,0.0,0.0,0.13274832774273862,0.07835117785334153,0.06238643880498112,0.019171994230646253,0.0733796555009404,0.1723709715502074,0.03209336004426241,0.07438608279723147,0.34641608365086185,0.0,0.0,0.0,0.08919756645557389,0.033387928635343116,0.030448327126943103,0.028450956192139467,0.06415235861727366,0.07332967875188484,0.049704659839211324,0.07716715069113061,0.024574577762576745,0.125966465791049,0.01992683596680704,0.0,0.02515846662955267,0.02782625033833646,0.04537882193906925,0.0,0.20052026069411352,0.05654478198740186,0.0,0.10832471513592652,0.10053141589523835,0.09336814038006684,0.03411318747180299,0.0,0.0,0.0,0.0
megamat,Lin @ -3,0.21315666523198476,0.0,0.06935259589732316,0.0,0.0,0.0,0.12702524870148207,0.2871836058305415,0.058426397022124175,0.059843517769454596,0.07090888783702358,0.22033699896798245,0.21999464032197794,0.0,0.0,0.24583927417004128,0.04954672725129555,0.08977298294399164,0.08849798813252226,0.06488773017722416,0.07525525616458233,0.18580273162708846,0.07072624793609153,0.41415110240158604,0.0,0.0,0.0,0.12198401204106384,0.031060807136338693,0.033309193456571434,0.015943311300039228,0.219558915340802,0.15241196732287798,0.19082645631885864,0.03736477751802925,0.023425500125703012,0.09271138877030283,0.10025490453432392,0.0,0.016916534506667615,0.054254050446506406,0.060759944558855306,0.0,0.07426164916113008,0.09434803176589684,0.0,0.3355424857780194,0.308413675976762,0.12487831066294246,0.05501985234410238,0.0,0.0,0.0,0.0
