panel,odor1,D,DA1,DA2,DA3,DA4l,DA4m,DC1,DC2,DC3,DC4,DL1,DL2d,DL2v,DL3,DL4,DL5,DM1,DM2,DM3,DM4,DM5,DM6,DP1l,DP1m,V,VA1d,VA1v,VA2,VA3,VA4,VA5,VA6,VA7l,VA7m,VC1,VC2,VC3,VC4,VC5,VL1,VL2a,VL2p,VM1,VM2,VM3,VM4,VM5d,VM5v,VM7d,VM7v,VP1d,VP1m,VP2,VP4
glomeruli_diagnostics,HCl @ -1,0.11545381181488852,0.0,0.0006274773837894529,0.0,0.0,0.0,-0.17597189325399817,0.05987854151557859,0.0029057471712050603,0.9387001854427593,0.0862004930026388,0.09255237051712471,0.09079446852404875,0.0,0.00027661897613336615,0.26640789022958183,0.04523009558783969,0.06240037450070658,0.07497850133658508,0.028154649298789157,0.12017469628529158,0.040765059775459744,0.03694021653215011,0.2107850339695743,0.0,0.0,0.0,0.03689049758014803,0.09310618272279018,0.059856151719624925,0.020625583214422757,0.05173479481383107,0.15110985807995134,0.2052416104878644,0.1379037875123575,0.1434279214600576,0.10161294607588175,0.05948917354848843,0.0,0.0875409033746107,0.12268702526283262,0.20783461301361342,0.0,0.08072594938540757,0.06658202625414843,0.04505782576637879,0.1476291531687163,0.18575549579962566,0.26924276916251205,0.15907746377204304,0.0,0.0,0.0,0.0
glomeruli_diagnostics,carene @ -3,0.17421293028127605,0.0,0.03271084149810471,0.0,0.0,0.0,0.45436358788874565,0.03769954544876626,0.031200909478849927,0.0411694160412742,0.051384584933000355,0.2092452520168259,0.2440382954627668,0.0,0.04628464730686328,0.1415158571996746,0.4134306849345523,0.08328817653955949,0.04307408296403358,0.1355356584830558,0.14455987500379477,0.060828657444321754,0.07742932194258544,0.1379859192312315,0.0,0.0,0.0,0.11176601744326929,0.0794588202671617,0.04699040655198255,0.020331098920392643,0.027934408855501438,0.09986376889373508,0.12630344863903417,0.4410545549382522,0.10601087803373124,0.12530885581801354,0.0832726683607552,0.0,0.031113071254482476,0.06551000985131973,0.1203151270722119,0.0,0.20621092740589392,0.1525333505174109,0.0676170712417569,0.23712663224966085,0.19011615407700713,0.21352137713728067,0.05912750282209915,0.0,0.0,0.0,0.0
glomeruli_diagnostics,farn @ -2,0.10605258919928996,0.0,0.0980697067282923,0.0,0.0,0.0,-0.07017325149068145,0.06420305455158383,0.779251045369063,0.03366488154345581,0.04374021158995682,0.23918993330481997,0.2542393593745648,0.0,0.03270253669220522,0.2656365193236294,0.3717300051048853,0.08905101962777959,0.033978539385036394,0.18820709033602936,0.08254186495232914,0.057070247744112665,0.10663786332606517,0.3326028586026816,0.0,0.0,0.0,0.4510461916687208,0.10732581991911942,0.0580150898473594,0.04478596231476617,0.22124627497356592,0.0945662538610272,0.14154220012789615,0.061233814211958164,0.060377018142392616,0.09937891202220275,0.1009994515702183,0.0,0.040338885785578316,0.07057525461382377,0.10824889542241166,0.0,0.23317909811141888,0.20951955589906632,0.09249018804079806,0.21990216516840536,0.7680630616004468,0.22571373936104688,0.036092984257058876,0.0,0.0,0.0,0.0
glomeruli_diagnostics,4h-ol @ -6,0.09130109535032634,0.0,0.03138391183006497,0.0,0.0,0.0,-0.034871842877704985,0.08221091831334906,0.017792308879306624,0.09015995389176866,0.09262662053669193,0.1845141077496726,0.21934143688114843,0.0,0.04298746477324267,0.1030731472575515,0.5780055432008998,0.0886153493264273,0.02984046215333181,0.23003929057581082,0.1685886661484754,0.018055298653524298,0.08215201019618824,0.1630206719726226,0.0,0.0,0.0,0.23621365484104143,0.10324419764380967,0.04178564948375706,0.025843737104608074,0.01583577284471164,0.07063327147420814,0.09538657230917928,0.052288657029073496,0.033906348595454223,0.10931255402097664,0.0646396035318008,0.0,0.03531667975872101,0.0853373843196417,0.11064929429095909,0.0,0.8174134212520575,0.17158369485503802,0.0855864266885467,0.24569040532465197,0.014390683134347462,0.25010709270688547,0.04499561463325717,0.0,0.0,0.0,0.0
glomeruli_diagnostics,"2,3-b @ -6",0.07719516559001982,0.0,0.03256642279785379,0.0,0.0,0.0,-0.016873402037322505,0.06428862330197181,0.06694072218136213,0.05169220675598982,0.07080203327215896,0.23245941283880447,0.295683314751137,0.0,0.007917601808575838,0.10120762842769986,0.43245162439791623,0.08325308256850843,0.022752931910854524,0.4330480444472947,0.10795529950574392,0.06771642230323152,0.12556298375463731,0.24534804498712812,0.0,0.0,0.0,0.5150595871751261,0.1288564230031122,0.05442678892108004,0.025707838801588487,0.034210568394744775,0.14248106894843243,0.1753385694065067,0.062300455858121294,0.057485193837267044,0.08796310475982187,0.06694485400177376,0.0,0.021677189352609077,0.07206437971494832,0.11449946911010175,0.0,0.2158680204563488,0.23915011893097546,0.0928415046169375,0.2302866459469135,0.06767308952328324,0.20181215543711595,0.04194127898056088,0.0,0.0,0.0,0.0
glomeruli_diagnostics,p-cre @ -3,0.5370902437717221,0.0,-0.1652385776298311,0.0,0.0,0.0,0.01291527809643882,-0.19583312144244364,0.10463462330931285,0.048330411519366796,0.649863809788637,0.04613659677067603,0.13905502776846895,0.0,-0.026791356082718622,0.18882584601722538,0.2013282606163239,0.012182485303627635,0.06679295252136203,0.0047756887284488335,-0.07726508689410581,0.07085822749541222,0.042165812350967745,0.13639460172649806,0.0,0.0,0.0,-0.021201817259527467,-0.002782917784361224,0.015966029636346954,0.4602837182165054,-0.19666775356184305,0.7449697758833834,0.5521814605705646,0.9923929723988276,0.9667420246956174,0.013634164205411695,0.0201854412632026,0.0,0.0019776134997576515,-0.015198460332893808,0.11706530821092787,0.0,0.7857167513248378,0.1816199768455515,-0.02731328366210154,-0.013722609750806632,0.801966308933598,0.4700406863819871,0.007965507825000962,0.0,0.0,0.0,0.0
glomeruli_diagnostics,aphe @ -5,0.09860064088865227,0.0,0.026342760452378097,0.0,0.0,0.0,-0.09546088761915195,0.0557374282335193,0.0721473933765178,0.030990941253568088,0.1958932404595031,0.10759578611410014,0.15766403108348287,0.0,,0.10601126805691992,0.23174753000145817,0.05820775274745972,0.019240780845457973,0.12744773989628758,0.013682895631495473,0.0633712633842754,0.1186506500716867,0.17419428940420909,0.0,0.0,0.0,0.08345402832750297,0.1769755623993759,0.06730494423786312,0.04314014664118418,0.060568955682675694,0.10682216579356893,0.06633160101955338,0.14996465383325153,0.07419712256030746,0.11399221946943325,0.06015802823129134,0.0,0.03532961861075102,0.09129306742029046,0.10169237922117003,0.0,0.1041265807429358,0.0958691227289938,,0.20014750541875384,0.06338107627021214,0.16829857679290444,0.05383224720183847,0.0,0.0,0.0,0.0
glomeruli_diagnostics,aphe @ -4,0.2972533374856789,0.0,-0.007952492745087502,0.0,0.0,0.0,-0.035692478866645,0.02936353107461442,0.016266672233590167,0.047140184258293284,0.6927068548124085,0.1922350893293503,0.22854025340247,0.0,0.13757298646272434,0.11909570436079595,0.3895655520271291,0.0629379069001196,0.014053962168492131,0.2723470245173917,0.29654608150887307,0.4179448372885691,0.09690382559168058,0.17142702385752026,0.0,0.0,0.0,0.0908701634095154,0.31272566338081126,0.03139363228871295,0.10839500446320449,-0.007990027345024391,0.08739784047990169,-0.03579919580253689,0.6147043044079264,0.024084373694912987,0.11719171486025716,0.031073442785063982,0.0,0.0034384041095863716,0.020279795663521654,0.05853792615980593,0.0,0.15136931942273485,0.07107828533441769,0.05775668156593303,0.17410240549001502,0.13824764697125538,0.24787657698030535,0.028844203511299966,0.0,0.0,0.0,0.0
glomeruli_diagnostics,1-6ol @ -6,0.06793500203860166,0.0,-0.0016299835737676217,0.0,0.0,0.0,0.15132331599384558,0.1959335579054027,0.04905380638985374,0.06158139551874203,0.025451660085624127,0.14145661272796944,0.16259226336157706,0.0,0.008371028407954601,0.08647234114500903,0.33271289476545957,0.06173934022218267,0.02609712315295825,0.16712719607953955,0.039315088142886576,0.03584928156054594,0.06290189035708081,0.17665394541896237,0.0,0.0,0.0,0.10110529463694627,0.10637179822085578,0.02757746135723462,0.03983629674237425,0.04862330633239929,0.11359383016578957,0.15526722225961853,-0.04144777479745078,0.04309465430547947,0.8405416557362307,0.07912031774680897,0.0,0.01971426574828935,0.03865333640288528,0.09029547127870671,0.0,0.11144171394104598,0.07715192865779424,0.06458702493535047,0.2954602108576035,0.025101051017073682,0.21497875367723537,0.09149881878818156,0.0,0.0,0.0,0.0
glomeruli_diagnostics,PAA @ -5,0.037657639836183296,0.0,-0.01681619061426248,0.0,0.0,0.0,0.13957672966076765,-0.013893088057409908,0.019063849729069635,0.05109417212252931,0.011880058468900325,0.24433616405537012,0.27562652494380163,0.0,0.08738575151381578,0.06413005755764102,0.4609175226835447,0.06705669988077766,0.023207071749154984,0.17017459455968248,0.07163090602079417,0.05048841315410708,0.10534713801148238,0.18314792138566638,0.0,0.0,0.0,0.11430489523124052,0.3057556980791936,0.013019505190842263,0.05023164445671514,0.010900301326762946,0.15202452136097058,0.11345708340415783,0.019567332315203443,0.031856517718264574,0.043396363707862186,0.02260935934221701,0.0,0.03531332439823202,0.48343866724797296,0.11356398743889688,0.0,0.07980857608436301,0.052704219700963166,-0.0016683756205293039,0.20265824301497298,0.03778627547355455,0.1959425688060532,0.07486328532184659,0.0,0.0,0.0,0.0
glomeruli_diagnostics,fench @ -5,0.054269652005551304,0.0,0.006744801360647418,0.0,0.0,0.0,0.17497065074729484,0.019476624650054664,0.04806665037683689,0.055350023118620056,0.03154986049490106,0.18389380510816822,0.181006975437854,0.0,0.04533378114387776,0.09774658581621941,0.3866274114449271,0.05942831305206799,0.022429061485330398,0.161953315724459,0.04739456949753988,0.005984130853140188,0.08374318880740889,0.20772567270382222,0.0,0.0,0.0,0.1993335946780444,0.07234176001736113,0.022280204206372504,0.018827113148439892,0.06584655019627526,0.041883815001274236,0.08068294065680279,0.6104271874534002,0.04701118768627016,0.11403643767519744,0.04038033040489476,0.0,0.024298514436190046,0.038290376249994075,0.11292703671198545,0.0,0.10068799487171376,0.10163413292511922,0.023515480997762694,0.22502910918466182,0.0818418111662491,0.21541558891191562,0.03175131247082536,0.0,0.0,0.0,0.0
