"1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3","1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3","1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3","1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3","1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3","1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3","1S/C10H18O/c1-5-10(4,11)8-6-7-9(2)3/h5,7,11H,1,6,8H2,2-4H3","1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,"1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3","1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3","1S/C8H8O3/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5,9H,1H3","1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3","1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+","1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)"
0.0,0.499863428567684,0.8819877043835858,1.738624946391255,1.7754933701616096,0.9867107828962615,1.825999634803468,1.8372282774228574,1.8005025629407811,1.9997027484124323,1.4933543088441676,1.6426608635325899,1.5744693277330162,1.7779641920920097,1.6125657479014261,1.0888239008752272,1.9556799245240732
0.499863428567684,0.0,0.7397050425104239,1.8691875787700785,1.6360505422304727,1.098005348040666,1.7002355769924864,1.8688449059656649,1.6846301926140552,1.9420676180441925,1.6675183261979336,1.724108133461695,1.7166466554617343,1.765099394569021,1.4652104801842272,1.1536326127079803,1.9028455371673072
0.8819877043835858,0.7397050425104239,0.0,1.6532176010603714,1.6535047370283076,1.1823937571792327,1.428338933079637,1.8465439217502981,1.5788012008331977,1.8250264128812115,1.7093486853417699,1.5730234930731277,1.495919022833018,1.742722595739588,1.6282005271458344,1.352343981474387,1.7643542012629825
1.738624946391255,1.8691875787700785,1.6532176010603714,0.0,1.692078402477287,1.7266623340586575,1.5808646566978775,1.9334546163385378,1.7770703890223845,1.6006925080458514,1.9044354595909483,1.5419094611737907,0.8546449464578748,1.6968494688763067,1.9289568477525416,1.766204252623987,1.7584663799162086
1.7754933701616096,1.6360505422304727,1.6535047370283076,1.692078402477287,0.0,1.447165421488067,1.664679281719134,0.9168873514110707,1.5761275293739083,1.6265363299848805,1.9133072676765,1.535781044926962,1.661674858941682,1.9850831336660422,0.7260003772355365,1.6761645885870762,1.7601388449499977
0.9867107828962615,1.098005348040666,1.1823937571792327,1.7266623340586575,1.447165421488067,0.0,1.5677515411029113,1.8940870343718799,1.7130413764443644,1.8265646319761815,1.4484354955190315,1.7648715358095728,1.8029315732402045,1.8544431339796057,1.7316416856995798,0.5812059687574896,1.8054346644923251
1.825999634803468,1.7002355769924864,1.428338933079637,1.5808646566978775,1.664679281719134,1.5677515411029113,0.0,1.890347673799046,1.5418773948211875,1.2988165545076524,1.6919683847809226,1.7886838609692706,1.743686049902348,1.7671006485466176,1.8551021864708304,1.6695344936765861,1.5783214823337712
1.8372282774228574,1.8688449059656649,1.8465439217502981,1.9334546163385378,0.9168873514110707,1.8940870343718799,1.890347673799046,0.0,1.695588652639768,1.8954923593730146,1.9078221238839113,1.1755475852265964,1.5913641876257527,1.8245684257373431,0.6120125550418892,2.0,1.97828614983336
1.8005025629407811,1.6846301926140552,1.5788012008331977,1.7770703890223845,1.5761275293739083,1.7130413764443644,1.5418773948211875,1.695588652639768,0.0,1.6182219966286429,1.6081754193932922,1.6889883336663007,1.7723649662724836,1.6950647560275487,1.7660470039440612,1.6955189214942528,1.6564623789505035
1.9997027484124323,1.9420676180441925,1.8250264128812115,1.6006925080458514,1.6265363299848805,1.8265646319761815,1.2988165545076524,1.8954923593730146,1.6182219966286429,0.0,1.8146668226610694,1.8505984245663365,1.8541820383955776,1.8402779362626092,1.9147335437014872,1.9090278037862303,1.037174632818963
1.4933543088441676,1.6675183261979336,1.7093486853417699,1.9044354595909483,1.9133072676765,1.4484354955190315,1.6919683847809226,1.9078221238839113,1.6081754193932922,1.8146668226610694,0.0,1.9697277908718118,1.9635850583354497,1.214756965463653,1.9699987626124127,1.4527874680956312,1.8318180494583811
1.6426608635325899,1.724108133461695,1.5730234930731277,1.5419094611737907,1.535781044926962,1.7648715358095728,1.7886838609692706,1.1755475852265964,1.6889883336663007,1.8505984245663365,1.9697277908718118,0.0,0.7990657387734644,1.8299108052492687,1.4895082734571816,1.827228349129289,1.835145055870886
1.5744693277330162,1.7166466554617343,1.495919022833018,0.8546449464578748,1.661674858941682,1.8029315732402045,1.743686049902348,1.5913641876257527,1.7723649662724836,1.8541820383955776,1.9635850583354497,0.7990657387734644,0.0,1.7051490022116105,1.687312807514413,1.7602910525957878,1.8622864377340935
1.7779641920920097,1.765099394569021,1.742722595739588,1.6968494688763067,1.9850831336660422,1.8544431339796057,1.7671006485466176,1.8245684257373431,1.6950647560275487,1.8402779362626092,1.214756965463653,1.8299108052492687,1.7051490022116105,0.0,1.9816128421259016,1.8500884646780367,1.844546509128362
1.6125657479014261,1.4652104801842272,1.6282005271458344,1.9289568477525416,0.7260003772355365,1.7316416856995798,1.8551021864708304,0.6120125550418892,1.7660470039440612,1.9147335437014872,1.9699987626124127,1.4895082734571816,1.687312807514413,1.9816128421259016,0.0,1.7700372572613852,1.9988600007298865
1.0888239008752272,1.1536326127079803,1.352343981474387,1.766204252623987,1.6761645885870762,0.5812059687574896,1.6695344936765861,2.0,1.6955189214942528,1.9090278037862303,1.4527874680956312,1.827228349129289,1.7602910525957878,1.8500884646780367,1.7700372572613852,0.0,1.8340443030061886
1.9556799245240732,1.9028455371673072,1.7643542012629825,1.7584663799162086,1.7601388449499977,1.8054346644923251,1.5783214823337712,1.97828614983336,1.6564623789505035,1.037174632818963,1.8318180494583811,1.835145055870886,1.8622864377340935,1.844546509128362,1.9988600007298865,1.8340443030061886,0.0
